DateID,DepartmentID,Employees,LaborCostPerUnit,UnitsProducedPerEmployee,LaborHoursUtilized,LaborHoursPlanned,OvertimeHours,OvertimeCost
20240407,1,8,14.08,162.11,90.13,160,17.21,590.62
20240407,2,18,14.82,188.59,98.39,160,4.17,183.4
20240407,3,6,13.96,60.79,115.55,160,4.44,119.08
20240407,4,17,13.98,142.96,107.28,160,10.01,475.51
20240407,5,7,11.33,179.92,152.01,160,16.09,393.95
20240407,6,10,8.63,50.7,142.42,160,12.53,614.86
20240407,7,6,9.96,188.58,129.39,160,14.52,368.2
20240407,8,7,7.53,62.59,120.53,160,17.79,750.18
20240407,9,19,12.63,102.3,132.8,160,7.71,327.28
20240407,10,11,14.83,111.19,88.91,160,4.07,160.13
20240408,1,18,10.2,147.57,126.55,160,19.63,538.5
20240408,2,19,6.82,192.7,107.42,160,9.85,221.62
20240408,3,17,9.58,72.79,89.1,160,7.65,190.62
20240408,4,15,5.53,81.29,138.55,160,7.43,213.71
20240408,5,6,9.78,182.76,101.47,160,11.79,347.06
20240408,6,8,6.15,160.23,80.14,160,7.52,349.87
20240408,7,12,14.78,188.91,119.01,160,6.73,159.09
20240408,8,9,6.75,57.99,110.76,160,3.08,150.28
20240408,9,8,6.92,121.92,105.52,160,14.25,707.42
20240408,10,12,5.92,65.1,129.73,160,0.76,19.08
20240409,1,16,13.97,71.54,114.79,160,4.1,158.04
20240409,2,16,10.91,84.92,124.31,160,8.94,348.65
20240409,3,8,6.58,173.48,82.79,160,10.09,300.35
20240409,4,15,14.38,195.41,139.63,160,11.83,261.84
20240409,5,7,11.13,82.06,147.66,160,6.1,134.59
20240409,6,5,7.04,109.84,111.96,160,7.21,297.14
20240409,7,10,11.85,80.59,94.92,160,19.24,833.17
20240409,8,6,12.59,79.38,113.29,160,13.23,508.56
20240409,9,9,5.93,67.54,103.69,160,1.7,68.8
20240409,10,9,6.36,139.52,116.43,160,4.43,130.92
20240410,1,18,10.84,163.74,150.77,160,0.0,0.0
20240410,2,5,9.94,173.6,126.65,160,0.68,23.08
20240410,3,9,14.94,131.21,121.32,160,12.25,473.69
20240410,4,11,14.6,91.5,140.64,160,8.13,281.53
20240410,5,9,6.82,191.47,150.15,160,13.57,374.42
20240410,6,19,5.15,92.91,120.08,160,8.32,194.96
20240410,7,19,7.42,58.59,94.16,160,5.97,177.68
20240410,8,17,7.39,191.2,149.78,160,19.13,897.23
20240410,9,8,8.32,199.1,103.47,160,3.33,149.12
20240410,10,8,6.2,153.41,90.81,160,17.53,387.64
20240411,1,9,11.09,185.78,106.83,160,9.58,291.43
20240411,2,17,10.44,196.78,146.58,160,8.43,262.4
20240411,3,16,5.0,97.0,81.94,160,0.94,35.07
20240411,4,12,10.33,53.27,85.13,160,6.16,271.15
20240411,5,12,9.34,169.17,84.45,160,15.64,594.08
20240411,6,9,14.65,159.8,152.17,160,7.73,195.5
20240411,7,6,7.73,142.88,127.44,160,12.2,354.42
20240411,8,13,12.58,197.79,135.52,160,19.42,911.86
20240411,9,10,13.55,93.67,140.53,160,1.98,98.28
20240411,10,17,10.23,80.22,85.31,160,7.46,164.4
20240412,1,10,9.6,185.03,135.83,160,0.63,27.0
20240412,2,17,12.9,198.52,115.44,160,6.74,252.76
20240412,3,17,5.73,98.14,129.26,160,5.25,131.72
20240412,4,13,14.34,122.99,134.24,160,7.77,369.37
20240412,5,7,14.28,90.59,89.56,160,9.59,431.15
20240412,6,15,5.2,72.32,145.96,160,16.58,814.2
20240412,7,8,6.6,180.77,91.03,160,19.47,971.84
20240412,8,15,9.44,69.79,149.92,160,7.51,316.94
20240412,9,18,5.14,64.92,121.66,160,8.52,380.64
20240412,10,12,11.76,139.31,81.08,160,18.9,522.81
20240413,1,14,8.95,66.97,141.6,160,5.21,181.33
20240413,2,16,13.72,118.86,123.03,160,5.02,144.4
20240413,3,13,14.52,146.6,99.08,160,16.98,604.02
20240413,4,17,13.25,91.87,145.53,160,18.38,878.69
20240413,5,9,9.97,190.45,151.23,160,13.85,290.44
20240413,6,9,14.3,64.19,124.09,160,13.31,417.73
20240413,7,8,12.45,63.66,117.5,160,4.06,85.18
20240413,8,5,11.03,172.29,127.93,160,6.99,316.32
20240413,9,11,12.55,94.75,97.05,160,9.09,184.8
20240413,10,11,7.8,66.49,121.26,160,5.44,149.56
20240414,1,13,10.25,61.25,100.12,160,15.94,741.49
20240414,2,14,13.13,120.83,90.15,160,17.58,773.92
20240414,3,6,8.66,172.21,109.8,160,0.46,11.19
20240414,4,8,6.19,144.19,150.05,160,9.76,200.24
20240414,5,18,5.35,91.63,135.29,160,3.45,146.75
20240414,6,7,9.52,140.03,98.78,160,18.09,788.65
20240414,7,11,6.42,159.25,83.02,160,12.55,610.61
20240414,8,13,13.71,74.77,96.43,160,13.65,321.85
20240414,9,13,10.31,157.47,101.03,160,2.42,99.34
20240414,10,7,13.51,118.16,107.63,160,19.03,578.98
20240415,1,10,13.87,88.56,91.63,160,12.11,465.28
20240415,2,10,10.85,108.81,137.77,160,7.38,219.03
20240415,3,10,12.26,144.65,111.19,160,9.5,324.87
20240415,4,8,7.23,118.1,116.61,160,0.98,23.89
20240415,5,19,6.29,183.4,91.45,160,19.43,933.15
20240415,6,7,12.63,78.4,103.99,160,17.92,825.7
20240415,7,19,5.94,193.11,125.64,160,15.51,667.2
20240415,8,5,13.57,59.48,129.3,160,4.82,234.1
20240415,9,7,9.45,63.94,140.44,160,8.68,280.71
20240415,10,6,14.52,141.89,145.38,160,15.33,468.51
20240416,1,6,13.11,93.7,142.48,160,10.87,334.62
20240416,2,18,12.57,60.56,124.95,160,3.25,110.76
20240416,3,15,13.55,160.85,109.8,160,0.1,4.71
20240416,4,18,10.42,132.41,159.55,160,12.86,329.43
20240416,5,6,11.16,117.39,149.98,160,3.48,152.26
20240416,6,12,7.79,179.18,122.77,160,10.1,267.37
20240416,7,17,12.27,141.72,132.11,160,14.87,495.17
20240416,8,9,13.14,165.91,89.25,160,9.98,485.07
20240416,9,5,8.77,132.98,138.34,160,5.89,128.13
20240416,10,17,8.49,126.58,109.75,160,0.55,15.23
20240417,1,14,10.17,102.69,120.56,160,17.76,788.5
20240417,2,7,6.39,67.06,154.24,160,7.59,335.62
20240417,3,17,9.15,61.83,107.45,160,16.46,618.52
20240417,4,10,7.03,87.96,150.52,160,12.66,601.35
20240417,5,5,13.37,134.72,112.95,160,2.5,124.52
20240417,6,11,7.72,146.67,156.37,160,14.02,446.63
20240417,7,5,14.06,162.96,142.16,160,1.0,20.2
20240417,8,11,12.84,152.18,125.91,160,17.78,713.23
20240417,9,5,12.34,169.64,113.88,160,3.4,112.36
20240417,10,11,7.42,181.98,94.33,160,11.54,237.85
20240418,1,13,9.79,170.41,144.27,160,2.46,111.56
20240418,2,16,6.7,143.35,143.59,160,5.28,241.37
20240418,3,19,7.19,93.51,95.33,160,10.47,380.54
20240418,4,19,6.62,157.69,155.48,160,10.36,356.94
20240418,5,15,8.18,104.59,131.26,160,11.38,404.39
20240418,6,16,11.51,110.87,98.25,160,6.9,259.18
20240418,7,12,14.7,63.6,140.72,160,1.52,35.07
20240418,8,19,7.95,157.91,149.86,160,14.34,578.8
20240418,9,12,6.28,174.0,114.99,160,16.07,795.38
20240418,10,9,14.23,168.67,144.25,160,0.48,20.39
20240419,1,19,11.64,73.58,154.27,160,1.0,20.47
20240419,2,17,8.49,62.67,124.14,160,15.54,656.54
20240419,3,10,8.8,51.92,85.43,160,17.08,578.92
20240419,4,7,6.31,184.24,85.81,160,12.14,440.93
20240419,5,17,5.88,123.49,125.47,160,9.67,384.31
20240419,6,5,11.59,160.41,151.53,160,10.93,352.98
20240419,7,14,9.37,57.39,159.4,160,0.78,21.29
20240419,8,8,10.54,146.38,90.84,160,16.1,682.81
20240419,9,16,12.79,89.57,92.91,160,12.67,541.27
20240419,10,17,11.43,171.74,96.5,160,3.87,140.95
20240420,1,5,6.41,52.18,137.3,160,15.9,630.98
20240420,2,6,13.8,96.52,140.58,160,7.43,356.09
20240420,3,19,13.92,164.93,125.36,160,1.28,48.2
20240420,4,9,6.94,154.41,127.4,160,8.51,300.01
20240420,5,16,7.94,67.75,85.75,160,7.59,245.26
20240420,6,5,10.22,71.84,80.51,160,7.81,196.8
20240420,7,12,12.68,139.37,114.81,160,16.44,563.89
20240420,8,5,9.42,114.16,154.51,160,12.3,568.96
20240420,9,8,11.99,140.8,138.97,160,4.65,223.56
20240420,10,12,5.9,66.72,114.35,160,2.76,131.72
20240421,1,11,5.57,167.7,90.97,160,8.61,295.59
20240421,2,12,5.81,149.82,129.19,160,13.53,399.36
20240421,3,19,6.92,56.94,138.17,160,16.92,819.61
20240421,4,12,11.64,82.95,119.45,160,8.78,350.59
20240421,5,17,10.83,132.34,89.0,160,5.13,112.76
20240421,6,8,7.63,185.64,80.86,160,16.49,450.01
20240421,7,10,5.33,161.03,97.51,160,18.89,800.46
20240421,8,16,12.18,69.82,107.1,160,15.77,383.87
20240421,9,10,8.44,71.58,146.79,160,1.18,37.12
20240421,10,10,12.19,156.46,102.68,160,12.68,429.02
20240422,1,14,5.7,199.39,85.85,160,10.34,365.1
20240422,2,13,11.23,139.99,118.52,160,3.53,152.2
20240422,3,6,8.46,62.77,97.56,160,14.61,303.77
20240422,4,10,8.6,113.04,159.94,160,0.22,9.67
20240422,5,17,10.51,115.72,157.69,160,19.6,521.38
20240422,6,14,13.08,139.52,142.57,160,12.75,395.74
20240422,7,17,13.99,74.42,131.14,160,16.35,564.97
20240422,8,15,11.12,73.52,157.48,160,9.85,448.01
20240422,9,19,5.34,166.7,141.48,160,0.06,1.46
20240422,10,19,13.64,68.27,123.99,160,8.31,239.82
20240423,1,12,8.14,51.24,100.19,160,4.79,133.61
20240423,2,17,13.47,54.65,128.49,160,11.28,331.0
20240423,3,14,13.38,119.8,96.71,160,5.86,252.04
20240423,4,13,11.5,108.02,129.76,160,11.39,372.65
20240423,5,11,8.36,157.29,147.03,160,4.77,140.01
20240423,6,7,5.56,63.25,106.46,160,9.68,467.93
20240423,7,19,11.16,173.98,107.92,160,16.92,737.04
20240423,8,14,11.3,50.15,114.06,160,0.66,13.91
20240423,9,7,9.86,156.42,125.62,160,2.03,57.39
20240423,10,7,5.93,133.49,128.8,160,3.84,90.02
20240424,1,9,10.53,66.77,150.89,160,6.96,286.18
20240424,2,13,7.6,134.03,94.27,160,15.81,508.93
20240424,3,13,11.32,154.56,133.53,160,1.64,63.19
20240424,4,16,13.07,144.68,94.35,160,17.99,580.91
20240424,5,19,11.57,197.27,83.48,160,1.05,31.22
20240424,6,12,9.82,105.3,148.21,160,9.67,310.87
20240424,7,19,12.13,127.39,82.55,160,0.91,30.96
20240424,8,19,5.31,178.14,88.13,160,5.31,224.21
20240424,9,13,10.46,57.66,142.42,160,1.23,32.01
20240424,10,18,7.57,128.48,95.02,160,4.57,121.59
20240425,1,11,11.92,176.79,114.64,160,13.97,364.68
20240425,2,6,10.88,103.14,155.46,160,19.97,965.8
20240425,3,19,12.74,65.77,86.07,160,2.98,97.94
20240425,4,9,10.33,52.81,97.78,160,9.86,343.33
20240425,5,5,10.54,155.49,132.61,160,0.86,30.68
20240425,6,6,12.19,111.83,138.86,160,3.01,62.91
20240425,7,6,9.01,195.83,98.1,160,11.26,361.02
20240425,8,14,11.81,129.98,116.34,160,15.04,700.27
20240425,9,15,12.04,187.9,124.77,160,12.29,311.97
20240425,10,15,6.35,167.05,104.96,160,6.68,316.08
20240426,1,19,7.91,130.76,109.12,160,19.62,512.57
20240426,2,16,7.46,152.07,80.62,160,2.39,60.69
20240426,3,7,8.24,114.01,95.4,160,19.0,687.52
20240426,4,9,8.66,193.83,150.19,160,9.7,374.96
20240426,5,13,8.1,55.74,106.86,160,17.3,434.36
20240426,6,13,6.21,100.41,92.37,160,3.44,114.21
20240426,7,15,9.86,134.42,86.97,160,11.41,491.11
20240426,8,16,7.46,91.22,133.83,160,2.46,94.95
20240426,9,6,11.27,156.74,125.79,160,10.54,385.36
20240426,10,15,12.57,164.25,97.41,160,5.43,152.64
20240427,1,19,9.36,91.37,130.32,160,17.51,689.69
20240427,2,10,9.13,58.91,84.44,160,9.11,250.4
20240427,3,14,9.56,162.26,80.66,160,12.48,347.29
20240427,4,17,13.52,194.06,122.43,160,11.3,276.6
20240427,5,19,11.35,71.41,143.33,160,13.04,554.99
20240427,6,5,12.43,72.84,158.5,160,14.92,741.11
20240427,7,10,13.59,118.88,97.61,160,14.27,546.46
20240427,8,5,8.77,91.31,103.99,160,8.91,198.22
20240427,9,12,6.45,146.62,130.44,160,17.1,488.26
20240427,10,16,11.88,166.05,108.08,160,9.61,435.32
20240428,1,17,8.3,52.81,101.96,160,2.21,46.02
20240428,2,19,12.96,185.2,80.23,160,5.58,208.54
20240428,3,6,7.31,191.68,159.28,160,16.69,816.88
20240428,4,13,8.78,81.01,85.52,160,13.35,597.25
20240428,5,9,13.53,140.27,123.97,160,3.71,99.09
20240428,6,12,8.34,70.75,88.91,160,11.53,279.55
20240428,7,15,12.14,199.52,105.15,160,8.53,303.92
20240428,8,12,11.51,66.94,95.98,160,3.09,125.25
20240428,9,15,6.23,106.69,144.97,160,19.47,968.61
20240428,10,13,5.02,91.6,88.88,160,9.0,223.68
20240429,1,19,10.12,83.86,120.14,160,18.09,522.13
20240429,2,13,5.83,115.99,156.23,160,4.03,130.06
20240429,3,8,8.39,87.7,84.2,160,6.98,307.58
20240429,4,19,9.8,108.79,102.93,160,5.5,145.84
20240429,5,18,11.45,141.24,106.82,160,12.85,257.38
20240429,6,17,7.83,145.46,95.98,160,18.48,374.4
20240429,7,15,11.35,106.74,88.64,160,7.81,346.6
20240429,8,12,6.63,102.66,141.99,160,5.4,114.58
20240429,9,14,14.38,101.31,104.53,160,4.2,189.8
20240429,10,14,8.7,58.27,86.63,160,19.47,790.55
20240430,1,13,5.2,160.25,134.61,160,7.91,362.36
20240430,2,19,5.48,109.11,89.81,160,14.84,550.99
20240430,3,12,7.34,117.96,103.61,160,15.67,708.84
20240430,4,11,6.82,60.35,88.85,160,12.85,540.08
20240430,5,14,9.61,58.81,151.2,160,14.48,438.28
20240430,6,13,14.82,148.75,143.07,160,4.17,143.98
20240430,7,12,8.96,121.29,128.09,160,13.31,521.02
20240430,8,17,5.06,100.87,117.79,160,13.73,666.35
20240430,9,15,5.32,92.06,158.4,160,5.27,234.15
20240430,10,17,5.81,155.29,159.32,160,4.87,123.45
20240501,1,17,6.7,93.8,118.62,160,13.84,412.0
20240501,2,5,11.59,157.25,116.84,160,5.69,138.71
20240501,3,15,11.73,111.2,153.36,160,18.57,783.27
20240501,4,16,5.06,172.28,83.27,160,5.99,195.45
20240501,5,9,5.2,167.03,128.94,160,1.41,50.01
20240501,6,5,10.54,111.89,152.98,160,6.88,229.41
20240501,7,19,5.45,70.22,86.54,160,0.12,3.6
20240501,8,14,9.93,191.62,81.41,160,1.21,40.92
20240501,9,9,6.05,72.87,81.76,160,4.46,148.44
20240501,10,10,12.32,132.73,142.33,160,4.01,102.35
20240502,1,13,13.98,60.99,156.78,160,5.66,116.9
20240502,2,19,9.44,96.53,142.92,160,3.59,141.71
20240502,3,11,13.46,176.36,135.2,160,15.72,624.63
20240502,4,18,7.1,53.53,96.39,160,17.66,592.63
20240502,5,8,14.11,177.86,126.86,160,16.5,572.31
20240502,6,10,12.58,54.36,130.2,160,15.78,654.8
20240502,7,6,10.46,129.13,130.34,160,10.35,403.47
20240502,8,14,9.0,52.09,149.31,160,14.58,403.32
20240502,9,12,8.75,109.34,111.07,160,18.02,874.95
20240502,10,14,6.36,82.81,121.13,160,17.02,645.72
20240503,1,16,10.17,149.45,100.23,160,17.24,414.06
20240503,2,6,5.45,188.21,121.93,160,5.89,247.07
20240503,3,8,5.99,69.35,86.65,160,9.73,477.96
20240503,4,14,6.07,172.51,89.65,160,9.42,307.68
20240503,5,7,7.78,84.17,131.39,160,12.3,393.68
20240503,6,14,7.81,118.16,142.84,160,5.86,167.21
20240503,7,13,11.16,191.38,102.32,160,8.09,366.58
20240503,8,14,6.72,72.65,156.84,160,7.24,270.91
20240503,9,12,10.48,134.32,120.18,160,19.93,816.1
20240503,10,15,13.01,197.42,91.1,160,13.52,349.74
20240504,1,13,14.79,54.6,128.82,160,10.19,333.14
20240504,2,8,12.82,109.84,97.68,160,12.57,335.95
20240504,3,12,5.92,143.34,95.06,160,14.43,584.62
20240504,4,18,10.48,101.58,140.64,160,1.43,47.97
20240504,5,8,6.04,148.58,136.13,160,19.91,475.67
20240504,6,5,11.17,146.29,104.73,160,8.79,209.95
20240504,7,15,8.21,171.89,131.06,160,12.47,304.0
20240504,8,15,7.37,56.19,139.42,160,18.04,503.92
20240504,9,17,12.49,153.16,97.76,160,9.6,330.76
20240504,10,7,14.18,176.62,125.27,160,9.15,226.14
20240505,1,18,9.13,182.04,133.55,160,3.97,172.81
20240505,2,18,8.26,120.1,97.14,160,3.79,94.11
20240505,3,8,12.01,66.6,141.57,160,12.5,320.64
20240505,4,6,5.52,68.4,118.61,160,8.49,320.71
20240505,5,17,12.95,137.32,107.67,160,17.05,587.06
20240505,6,16,5.49,175.87,152.12,160,10.95,514.46
20240505,7,6,8.61,59.24,155.65,160,11.04,398.24
20240505,8,18,12.42,193.43,84.34,160,7.66,239.64
20240505,9,16,12.93,168.5,94.19,160,5.02,241.6
20240505,10,7,10.19,56.09,116.26,160,7.9,268.06
20240506,1,9,6.13,142.59,90.79,160,17.55,492.21
20240506,2,5,5.95,54.78,152.05,160,19.47,874.9
20240506,3,10,5.33,91.9,92.73,160,7.69,230.9
20240506,4,10,7.01,55.66,125.5,160,13.92,560.54
20240506,5,5,11.71,117.58,152.57,160,8.2,300.74
20240506,6,12,11.42,62.12,158.56,160,9.33,361.97
20240506,7,17,8.64,94.91,140.24,160,10.55,216.41
20240506,8,19,6.7,187.94,90.63,160,4.19,207.1
20240506,9,15,10.17,143.07,153.51,160,12.12,603.99
20240506,10,15,11.22,185.13,148.65,160,15.68,526.19
20240507,1,5,11.75,138.42,88.41,160,3.46,114.35
20240507,2,19,6.26,124.66,83.04,160,10.5,300.64
20240507,3,11,14.14,129.37,94.27,160,0.28,9.4
20240507,4,11,11.43,172.0,109.25,160,9.02,442.41
20240507,5,12,13.61,166.24,92.14,160,14.61,375.2
20240507,6,14,5.45,90.68,129.87,160,17.59,486.23
20240507,7,6,6.71,98.56,86.34,160,5.96,276.18
20240507,8,9,12.25,176.16,92.46,160,5.85,272.34
20240507,9,12,5.64,104.35,154.28,160,8.71,245.25
20240507,10,13,6.23,113.85,136.52,160,3.99,167.2
20240508,1,8,12.6,78.48,87.73,160,5.42,214.57
20240508,2,15,14.47,190.73,152.31,160,10.81,447.08
20240508,3,19,12.28,141.47,104.86,160,17.67,868.32
20240508,4,17,6.06,124.48,103.88,160,4.51,199.78
20240508,5,9,8.97,178.92,153.07,160,11.74,240.06
20240508,6,13,9.73,140.15,147.01,160,9.44,320.81
20240508,7,17,5.68,70.32,129.59,160,2.13,79.42
20240508,8,7,13.47,185.32,80.08,160,1.47,47.53
20240508,9,5,12.8,141.47,116.98,160,12.38,454.29
20240508,10,19,5.69,103.0,87.84,160,11.01,255.29
20240509,1,7,9.96,105.14,132.63,160,15.87,682.82
20240509,2,10,8.02,190.16,153.35,160,16.68,764.43
20240509,3,15,12.51,55.37,119.96,160,1.9,64.06
20240509,4,13,12.73,169.07,112.94,160,11.86,416.62
20240509,5,9,9.09,64.82,90.52,160,15.7,644.62
20240509,6,10,7.69,171.88,87.87,160,5.27,257.97
20240509,7,8,8.28,142.84,101.03,160,12.89,614.84
20240509,8,5,13.59,71.27,101.55,160,11.99,376.35
20240509,9,19,8.49,54.69,94.34,160,3.28,137.45
20240509,10,9,14.91,116.61,148.66,160,6.04,136.2
20240510,1,9,10.54,136.19,99.68,160,11.59,456.53
20240510,2,15,7.85,56.47,151.34,160,8.47,340.36
20240510,3,7,6.99,155.66,134.49,160,16.02,580.42
20240510,4,5,6.31,155.38,149.51,160,9.97,342.16
20240510,5,8,6.03,146.77,131.08,160,8.44,352.54
20240510,6,17,7.84,178.58,100.46,160,5.21,251.56
20240510,7,11,12.71,162.36,126.17,160,2.5,53.04
20240510,8,17,7.74,169.94,112.07,160,7.02,147.42
20240510,9,16,7.3,125.03,89.65,160,18.98,635.33
20240510,10,9,13.64,117.28,128.25,160,1.85,85.45
20240511,1,18,12.89,111.69,102.62,160,5.92,258.96
20240511,2,7,8.54,174.96,137.81,160,11.14,427.55
20240511,3,15,11.37,189.76,117.12,160,6.51,189.18
20240511,4,14,5.72,115.45,93.62,160,15.18,591.5
20240511,5,7,6.61,119.45,102.04,160,8.68,269.58
20240511,6,15,14.36,137.25,112.76,160,7.01,193.97
20240511,7,12,11.03,66.14,108.15,160,13.35,537.97
20240511,8,14,10.21,122.87,86.73,160,5.01,105.29
20240511,9,16,9.88,92.62,140.67,160,9.25,341.54
20240511,10,11,7.57,60.36,128.86,160,4.11,146.92
20240512,1,18,8.84,134.08,151.85,160,4.24,147.03
20240512,2,17,14.65,157.09,98.55,160,13.15,296.05
20240512,3,5,9.24,89.18,124.74,160,17.69,825.37
20240512,4,18,12.32,85.32,82.14,160,14.91,655.15
20240512,5,17,10.4,76.41,87.85,160,13.95,656.72
20240512,6,16,10.91,59.46,99.7,160,10.62,373.13
20240512,7,9,14.4,194.27,124.86,160,16.93,693.27
20240512,8,11,7.72,175.03,113.14,160,13.38,422.07
20240512,9,8,5.02,137.63,104.8,160,8.06,218.32
20240512,10,19,7.01,109.8,85.78,160,6.34,259.39
20240513,1,5,12.12,151.69,82.78,160,19.24,500.26
20240513,2,7,8.34,160.38,86.75,160,5.1,239.46
20240513,3,14,14.53,147.56,135.33,160,1.58,76.99
20240513,4,14,13.28,74.57,122.87,160,11.99,440.15
20240513,5,13,8.0,84.49,149.42,160,19.3,567.08
20240513,6,16,9.98,78.74,144.3,160,4.62,132.64
20240513,7,8,6.85,182.16,139.12,160,1.88,38.78
20240513,8,6,5.42,168.17,150.2,160,16.58,796.64
20240513,9,16,12.73,124.81,120.13,160,17.53,799.08
20240513,10,10,6.95,149.79,158.38,160,6.42,180.05
20240514,1,13,7.28,117.58,115.19,160,5.23,180.95
20240514,2,16,6.36,106.25,138.27,160,2.3,86.79
20240514,3,12,14.81,123.0,125.54,160,6.76,172.42
20240514,4,19,14.92,157.32,112.29,160,17.3,721.22
20240514,5,5,13.23,74.51,119.78,160,19.94,775.1
20240514,6,11,7.28,131.77,139.46,160,14.25,677.21
20240514,7,6,9.5,199.59,120.95,160,4.97,212.66
20240514,8,13,11.11,189.58,129.83,160,0.34,12.18
20240514,9,15,7.93,101.19,120.2,160,15.04,525.13
20240514,10,8,9.53,145.5,98.75,160,15.64,393.71
20240515,1,11,14.48,76.27,137.26,160,16.81,630.03
20240515,2,15,10.94,191.79,125.47,160,17.83,713.17
20240515,3,9,7.88,61.34,126.16,160,4.92,216.85
20240515,4,6,10.77,145.04,151.67,160,18.9,450.6
20240515,5,10,9.4,180.88,83.94,160,4.68,140.34
20240515,6,13,9.16,198.3,104.52,160,15.73,501.61
20240515,7,15,6.01,148.38,87.97,160,17.58,741.97
20240515,8,10,13.89,91.99,84.97,160,13.68,586.91
20240515,9,13,14.96,108.12,155.18,160,3.65,79.7
20240515,10,7,10.8,126.08,153.82,160,16.11,723.11
20240516,1,5,6.31,131.6,98.02,160,13.72,335.26
20240516,2,18,5.33,88.14,98.03,160,0.68,18.83
20240516,3,5,11.8,191.6,125.32,160,4.46,214.68
20240516,4,13,8.97,184.04,133.85,160,10.54,344.08
20240516,5,18,13.59,190.26,96.21,160,2.91,104.39
20240516,6,18,5.83,150.79,85.2,160,16.48,369.44
20240516,7,12,13.01,169.49,121.2,160,8.04,236.49
20240516,8,16,6.59,161.74,90.92,160,3.51,115.21
20240516,9,11,13.68,149.11,111.64,160,17.17,634.74
20240516,10,11,5.05,76.02,87.21,160,8.86,302.11
20240517,1,15,6.62,163.25,116.59,160,1.9,67.32
20240517,2,9,5.21,91.96,140.53,160,13.26,391.5
20240517,3,5,13.53,52.8,102.3,160,12.89,482.36
20240517,4,19,6.27,156.29,105.64,160,8.11,169.79
20240517,5,6,8.13,173.93,148.98,160,1.51,31.14
20240517,6,9,6.1,92.47,94.04,160,11.45,405.74
20240517,7,18,9.18,108.89,97.5,160,4.73,98.03
20240517,8,12,14.42,198.22,102.18,160,12.33,434.27
20240517,9,17,9.55,129.46,93.67,160,10.41,388.89
20240517,10,17,8.5,109.28,126.27,160,11.18,316.09
20240518,1,6,14.25,182.72,121.84,160,6.23,272.18
20240518,2,17,13.28,190.39,158.09,160,11.49,409.49
20240518,3,15,8.27,119.23,87.11,160,2.62,54.73
20240518,4,7,12.8,183.22,123.76,160,6.27,266.59
20240518,5,16,11.31,136.27,97.6,160,0.74,22.5
20240518,6,18,10.42,179.73,141.54,160,0.63,16.8
20240518,7,17,10.78,190.05,150.13,160,4.27,205.8
20240518,8,8,5.83,68.65,117.65,160,10.87,233.0
20240518,9,18,9.91,96.62,97.5,160,2.67,108.08
20240518,10,14,13.12,52.6,114.43,160,13.51,528.46
20240519,1,9,6.63,81.6,115.46,160,19.74,528.42
20240519,2,5,9.48,65.52,97.14,160,18.89,688.03
20240519,3,11,14.34,56.06,81.96,160,17.24,643.9
20240519,4,13,13.17,136.99,132.73,160,14.19,625.89
20240519,5,8,14.26,159.45,142.87,160,17.62,751.53
20240519,6,5,9.87,130.18,88.76,160,16.12,616.68
20240519,7,14,6.98,51.86,146.71,160,12.45,265.84
20240519,8,15,14.56,193.52,116.09,160,12.81,621.07
20240519,9,12,14.7,165.3,101.42,160,16.77,765.75
20240519,10,12,12.42,91.27,156.56,160,4.75,130.35
20240520,1,5,14.68,71.75,103.54,160,12.18,313.97
20240520,2,19,6.04,129.1,94.5,160,2.86,75.55
20240520,3,17,12.09,87.69,114.29,160,14.59,524.96
20240520,4,7,5.28,74.71,140.68,160,7.8,177.33
20240520,5,15,11.91,191.47,136.92,160,0.67,23.87
20240520,6,16,11.87,160.74,113.19,160,9.37,462.05
20240520,7,5,13.43,57.57,106.46,160,2.57,90.96
20240520,8,11,7.3,141.64,132.53,160,9.45,401.25
20240520,9,15,9.83,193.93,134.49,160,14.07,682.07
20240520,10,18,9.91,101.94,145.18,160,19.8,527.83
20240521,1,19,8.42,126.95,116.36,160,6.17,133.55
20240521,2,19,14.49,177.84,88.43,160,11.99,450.75
20240521,3,11,12.87,197.91,113.18,160,0.32,13.13
20240521,4,17,11.06,164.31,93.49,160,5.89,176.35
20240521,5,14,5.67,176.79,87.83,160,18.68,567.83
20240521,6,9,5.92,107.46,83.23,160,7.27,231.94
20240521,7,18,9.11,191.73,157.31,160,15.51,562.0
20240521,8,16,13.64,95.6,93.61,160,9.96,336.27
20240521,9,6,8.84,168.71,109.8,160,17.6,478.52
20240521,10,16,8.08,158.82,115.74,160,12.16,549.26
20240522,1,19,14.57,171.94,149.3,160,19.39,818.85
20240522,2,9,6.43,142.29,120.36,160,17.94,393.98
20240522,3,11,11.28,190.29,120.07,160,0.08,1.73
20240522,4,11,14.97,135.2,133.04,160,9.65,205.86
20240522,5,6,14.45,53.13,96.09,160,2.17,103.55
20240522,6,7,5.15,84.35,134.74,160,10.53,391.81
20240522,7,7,8.02,199.25,115.31,160,17.64,448.52
20240522,8,14,12.83,175.75,96.15,160,18.82,789.92
20240522,9,9,7.07,194.68,122.92,160,7.68,186.74
20240522,10,10,11.62,71.87,97.5,160,12.08,449.61
20240523,1,11,7.89,79.09,158.42,160,4.45,157.01
20240523,2,5,11.51,115.39,89.61,160,11.5,535.93
20240523,3,6,12.32,146.75,94.26,160,4.66,230.92
20240523,4,7,9.25,145.4,127.23,160,13.26,578.69
