DateID,ProductID,TotalUnitsProduced,DefectRatePercent,FirstPassYieldPercent,CostOfPoorQuality,ReturnsRatePercent,Soldering_Defects,Component_Misalignment,PCB_Damage,Overheating_Issues,Connectivity_Problems,Power_Supply_Issues,Short_Circuits,Software_Glitches,Cosmetic_Defects,Functional_Failures
20240306,17,917,1.31,98.69,118.96,1.18,1,1,1,4,1,3,0,0,1,0
20240306,18,910,3.63,96.37,484.16,0.5,9,5,4,1,4,2,1,4,2,1
20240306,19,1172,3.5,96.5,512.6,1.28,11,5,6,7,4,0,0,1,5,2
20240306,20,877,3.76,96.24,320.59,0.93,9,4,4,6,3,4,0,1,1,1
20240307,1,878,4.33,95.67,239.59,0.48,12,8,1,1,3,5,3,1,1,3
20240307,2,934,3.0,97.0,193.87,0.74,8,2,2,3,2,3,2,3,2,1
20240307,3,1044,4.21,95.79,492.65,1.45,11,3,4,4,5,5,4,2,2,4
20240307,4,1157,3.11,96.89,395.55,1.1,7,4,3,7,2,6,1,2,2,2
20240307,5,961,1.35,98.65,171.38,0.63,2,4,3,0,0,1,2,1,0,0
20240307,6,815,2.82,97.18,310.52,1.25,7,3,1,3,3,3,0,1,1,1
20240307,7,1175,0.34,99.66,46.67,1.94,1,1,1,0,0,0,0,0,1,0
20240307,8,873,4.81,95.19,346.14,0.87,9,7,3,10,3,5,3,0,1,1
20240307,9,872,3.56,96.44,269.66,0.97,10,2,5,3,3,3,3,0,1,1
20240307,10,886,3.84,96.16,483.37,0.91,9,5,2,5,3,4,1,3,1,1
20240307,11,880,1.82,98.18,170.07,0.23,4,2,1,3,1,1,0,3,0,1
20240307,12,1110,2.7,97.3,373.72,1.11,8,4,6,3,5,0,2,1,0,1
20240307,13,1152,4.34,95.66,655.8,1.3,10,9,4,5,8,3,5,2,1,3
20240307,14,868,1.5,98.5,77.89,0.7,3,1,2,1,2,2,2,0,0,0
20240307,15,1067,4.31,95.69,485.47,0.2,15,4,7,1,5,2,1,5,1,5
20240307,16,1062,0.09,99.91,12.03,1.51,1,0,0,0,0,0,0,0,0,0
20240307,17,1154,4.33,95.67,483.99,0.9,15,8,3,4,5,5,2,3,3,2
20240307,18,859,2.79,97.21,171.47,1.42,7,3,7,0,1,0,3,2,1,0
20240307,19,813,4.06,95.94,282.53,0.25,11,3,2,6,3,2,1,3,1,1
20240307,20,1075,3.81,96.19,213.12,1.89,14,9,8,2,3,2,1,1,1,0
20240308,1,898,3.9,96.1,211.83,1.85,7,8,7,1,2,4,3,1,1,1
20240308,2,998,1.3,98.7,179.34,1.57,2,2,1,0,0,1,0,5,0,2
20240308,3,1044,4.89,95.11,676.22,1.65,11,5,4,4,6,4,4,4,6,3
20240308,4,1184,3.97,96.03,265.58,1.96,10,7,6,5,5,6,4,3,1,0
20240308,5,966,2.59,97.41,254.85,0.22,7,1,3,3,2,1,2,2,0,4
20240308,6,825,4.97,95.03,426.96,1.22,9,11,1,4,2,4,1,7,0,2
20240308,7,1193,2.85,97.15,338.3,1.46,7,4,2,2,6,3,2,1,2,5
20240308,8,1051,3.52,96.48,397.21,0.09,8,7,2,4,4,1,3,3,2,3
20240308,9,983,2.03,97.97,115.52,1.47,5,0,6,1,5,0,0,1,2,0
20240308,10,1034,2.8,97.2,316.84,1.15,9,4,4,2,4,1,1,3,0,1
20240308,11,860,0.12,99.88,8.9,0.72,0,0,1,0,0,0,0,0,0,0
20240308,12,893,2.35,97.65,230.29,0.43,5,3,3,2,1,3,0,4,0,0
20240308,13,844,4.38,95.62,374.72,0.01,7,4,4,5,4,4,1,3,0,5
20240308,14,1139,4.04,95.96,410.68,0.74,6,12,4,6,6,3,2,4,2,1
20240308,15,1035,3.0,97.0,160.45,0.48,8,2,3,4,5,3,3,1,1,1
20240308,16,826,2.18,97.82,165.41,1.37,5,5,2,1,2,1,0,0,2,0
20240308,17,826,0.12,99.88,11.09,1.83,0,0,1,0,0,0,0,0,0,0
20240308,18,991,3.03,96.97,312.48,1.67,13,4,1,2,4,1,1,2,1,1
20240308,19,1071,4.67,95.33,583.81,1.81,13,9,4,4,7,2,2,2,2,5
20240308,20,869,2.88,97.12,273.64,1.32,9,3,4,4,4,0,0,1,0,0
20240309,1,1173,4.94,95.06,532.17,1.69,11,13,9,5,5,6,4,1,2,2
20240309,2,915,1.2,98.8,72.46,1.41,3,1,0,2,1,0,3,1,0,0
20240309,3,969,2.27,97.73,119.92,0.13,4,4,2,4,3,2,1,0,0,2
20240309,4,1109,2.34,97.66,275.3,1.38,9,1,4,2,4,1,0,2,1,2
20240309,5,987,3.95,96.05,324.82,0.83,11,6,3,2,6,5,0,3,1,2
20240309,6,1187,2.7,97.3,371.52,0.91,5,7,6,5,1,5,1,1,1,0
20240309,7,961,2.08,97.92,267.2,0.64,6,5,3,1,0,1,1,0,2,1
20240309,8,907,3.31,96.69,248.08,1.89,6,6,3,2,2,3,4,0,2,2
20240309,9,1075,1.3,98.7,148.79,0.94,2,2,0,2,3,2,0,1,2,0
20240309,10,949,3.27,96.73,278.96,0.39,8,2,5,5,3,5,1,0,1,1
20240309,11,1094,3.2,96.8,416.18,0.57,5,8,6,1,4,4,2,2,1,2
20240309,12,874,1.26,98.74,111.77,0.42,4,0,1,1,1,2,0,1,0,1
20240309,13,1120,1.16,98.84,137.64,0.65,4,0,1,3,0,2,1,0,1,1
20240309,14,961,2.19,97.81,143.56,1.97,10,1,2,1,2,2,1,1,0,1
20240309,15,968,1.45,98.55,121.37,1.47,6,2,1,2,1,1,0,1,0,0
20240309,16,873,0.8,99.2,95.79,1.71,3,0,2,0,1,0,0,1,0,0
20240309,17,945,0.11,99.89,12.65,1.78,1,0,0,0,0,0,0,0,0,0
20240309,18,913,1.64,98.36,109.94,0.1,5,3,2,2,0,2,1,0,0,0
20240309,19,834,4.68,95.32,252.46,0.42,8,9,2,5,6,5,1,1,1,1
20240309,20,1159,1.29,98.71,104.45,0.69,3,1,1,3,2,2,1,0,2,0
20240310,1,1028,4.77,95.23,701.87,1.17,9,6,10,5,5,6,3,0,3,2
20240310,2,1073,0.09,99.91,7.83,1.69,0,1,0,0,0,0,0,0,0,0
20240310,3,865,0.81,99.19,67.92,0.83,2,0,2,1,0,0,1,0,0,1
20240310,4,956,4.92,95.08,236.86,0.57,13,6,9,3,3,8,1,2,2,0
20240310,5,1119,3.22,96.78,268.91,0.52,9,3,4,2,3,6,1,3,5,0
20240310,6,855,0.94,99.06,72.5,0.12,2,0,2,2,1,0,0,1,0,0
20240310,7,1186,2.36,97.64,217.04,0.94,7,4,1,4,4,2,2,2,0,2
20240310,8,941,4.14,95.86,470.15,1.86,11,6,4,7,4,4,0,1,1,1
20240310,9,883,3.17,96.83,297.29,0.66,4,6,2,2,6,0,1,2,3,2
20240310,10,815,3.19,96.81,232.1,0.57,5,1,5,1,5,1,4,2,1,1
20240310,11,964,4.15,95.85,496.02,1.89,14,3,2,3,9,3,1,5,0,0
20240310,12,1122,1.96,98.04,245.39,1.07,8,2,1,0,2,6,0,0,2,1
20240310,13,1067,1.69,98.31,201.38,1.33,5,3,1,1,3,1,1,1,1,1
20240310,14,977,1.23,98.77,71.1,0.18,4,1,1,2,0,2,0,1,0,1
20240310,15,864,2.31,97.69,227.23,0.87,6,5,2,2,0,1,2,1,0,1
20240310,16,984,2.64,97.36,272.83,1.08,8,3,2,2,3,5,0,1,1,1
20240310,17,1131,4.77,95.23,663.32,0.63,13,11,2,8,5,4,1,5,3,2
20240310,18,920,2.83,97.17,325.24,1.31,10,6,2,2,2,1,1,2,0,0
20240310,19,1192,1.01,98.99,66.21,1.73,6,1,2,1,0,1,1,0,0,0
20240310,20,850,2.24,97.76,213.86,0.32,4,0,0,5,3,2,0,0,4,1
20240311,1,948,0.74,99.26,87.1,0.18,6,0,0,1,0,0,0,0,0,0
20240311,2,839,0.12,99.88,10.91,1.02,1,0,0,0,0,0,0,0,0,0
20240311,3,882,1.02,98.98,89.46,1.63,4,1,1,0,0,3,0,0,0,0
20240311,4,1183,3.3,96.7,399.3,0.84,16,9,2,5,1,2,2,2,0,0
20240311,5,986,4.97,95.03,672.13,0.81,12,8,7,6,3,5,0,4,1,3
20240311,6,814,3.44,96.56,188.02,0.96,9,2,2,3,2,2,2,1,3,2
20240311,7,1075,4.74,95.26,657.47,1.36,12,8,1,6,8,5,4,1,3,3
20240311,8,1193,2.6,97.4,316.63,1.62,9,2,1,7,3,4,2,0,1,2
20240311,9,1030,4.76,95.24,525.16,1.06,17,7,5,4,3,3,3,4,1,2
20240311,10,937,1.92,98.08,137.6,0.86,6,2,3,2,0,1,1,3,0,0
20240311,11,1117,1.88,98.12,245.8,1.68,4,4,3,0,2,4,1,1,1,1
20240311,12,847,0.35,99.65,27.35,1.59,1,1,1,0,0,0,0,0,0,0
20240311,13,1147,3.92,96.08,462.3,1.12,9,6,8,3,4,5,2,3,2,3
20240311,14,916,2.29,97.71,194.55,1.89,7,3,1,2,2,1,3,0,2,0
20240311,15,1102,3.63,96.37,417.25,0.44,11,10,3,3,3,6,1,3,0,0
20240311,16,1013,1.88,98.12,199.17,0.26,3,1,3,2,3,3,2,0,0,2
20240311,17,922,3.04,96.96,398.08,0.45,8,5,4,4,1,4,0,1,0,1
20240311,18,929,2.69,97.31,273.6,1.89,6,3,1,4,1,3,1,2,1,3
20240311,19,957,3.76,96.24,451.87,1.65,7,3,1,7,3,4,2,4,5,0
20240311,20,867,1.38,98.62,91.48,0.57,4,1,1,0,0,2,1,0,1,2
20240312,1,1194,4.44,95.56,667.4,0.28,10,4,3,6,6,7,5,5,2,5
20240312,2,925,0.0,100.0,0.0,1.67,0,0,0,0,0,0,0,0,0,0
20240312,3,868,0.0,100.0,0.0,1.65,0,0,0,0,0,0,0,0,0,0
20240312,4,1135,0.97,99.03,115.25,0.06,0,1,1,2,1,2,1,1,0,2
20240312,5,969,4.02,95.98,243.68,1.94,11,7,2,5,4,2,2,2,3,1
20240312,6,902,0.22,99.78,27.69,1.9,0,1,0,0,0,1,0,0,0,0
20240312,7,1023,0.39,99.61,37.09,1.37,1,0,3,0,0,0,0,0,0,0
20240312,8,820,2.93,97.07,233.0,1.74,7,2,3,4,0,3,3,0,0,2
20240312,9,1195,0.42,99.58,68.4,0.11,1,0,2,0,0,0,0,1,1,0
20240312,10,862,2.32,97.68,231.85,0.11,4,0,4,1,1,1,1,1,3,4
20240312,11,845,2.84,97.16,298.85,0.38,5,4,0,2,0,3,2,3,1,4
20240312,12,832,1.68,98.32,127.03,0.58,4,2,0,3,1,1,1,1,0,1
20240312,13,838,1.67,98.33,191.34,1.93,3,1,3,1,2,1,0,2,0,1
20240312,14,1016,0.0,100.0,0.0,1.71,0,0,0,0,0,0,0,0,0,0
20240312,15,898,1.11,98.89,69.3,0.06,1,0,1,0,0,6,1,1,0,0
20240312,16,895,2.35,97.65,289.15,0.11,7,5,1,0,1,1,2,3,0,1
20240312,17,1030,0.39,99.61,51.47,1.43,0,0,1,0,1,0,0,1,0,1
20240312,18,802,2.62,97.38,312.5,1.86,5,5,2,2,3,1,0,0,2,1
20240312,19,832,4.93,95.07,219.19,1.93,7,10,7,2,6,3,0,4,0,2
20240312,20,1171,0.77,99.23,82.36,0.3,2,3,2,0,0,0,0,2,0,0
20240313,1,912,1.1,98.9,145.0,0.91,5,1,0,0,2,2,0,0,0,0
20240313,2,1189,1.18,98.82,171.57,1.47,4,2,0,2,1,1,1,1,0,2
20240313,3,1054,2.75,97.25,239.29,0.57,10,2,2,3,1,6,1,1,1,2
20240313,4,848,2.59,97.41,324.65,0.03,5,3,2,3,0,4,0,1,2,2
20240313,5,1039,4.62,95.38,421.8,0.02,12,2,6,3,3,8,4,5,0,5
20240313,6,869,4.26,95.74,377.93,1.54,9,6,3,5,3,4,3,0,2,2
20240313,7,859,0.12,99.88,8.65,1.65,1,0,0,0,0,0,0,0,0,0
20240313,8,1089,3.03,96.97,437.36,1.08,15,4,1,5,2,0,2,0,2,2
20240313,9,1096,4.29,95.71,362.86,1.09,15,10,3,4,8,1,1,1,1,3
20240313,10,1128,1.68,98.32,246.14,0.82,6,2,0,3,2,3,0,0,0,3
20240313,11,1046,2.87,97.13,229.33,1.05,3,8,2,3,3,1,1,3,3,3
20240313,12,851,3.53,96.47,257.16,1.1,8,4,5,6,3,0,1,1,2,0
20240313,13,1153,1.21,98.79,166.32,0.62,2,2,1,1,1,1,0,2,4,0
20240313,14,1057,1.8,98.2,157.12,1.22,5,4,1,2,2,3,0,1,0,1
20240313,15,1158,4.4,95.6,417.11,0.29,13,6,5,6,7,8,1,2,1,2
20240313,16,1072,0.75,99.25,87.49,1.86,4,0,1,0,1,1,0,0,1,0
20240313,17,958,2.4,97.6,281.78,0.01,8,2,5,3,1,3,1,0,0,0
20240313,18,1006,1.49,98.51,123.5,1.91,3,0,1,3,2,2,2,0,0,2
20240313,19,1162,2.5,97.5,172.45,1.69,8,5,1,4,2,3,1,1,2,2
20240313,20,819,0.49,99.51,49.11,0.82,1,0,0,1,1,0,0,0,0,1
20240314,1,1129,1.59,98.41,97.57,1.32,5,5,3,1,2,1,1,0,0,0
20240314,2,1122,4.63,95.37,636.14,0.14,17,6,8,5,5,6,4,0,0,1
20240314,3,1112,0.45,99.55,42.78,0.79,1,0,0,1,1,2,0,0,0,0
20240314,4,945,4.66,95.34,289.73,0.3,10,7,6,7,5,3,4,1,1,0
20240314,5,1116,4.48,95.52,386.27,0.26,13,7,4,3,5,5,4,3,3,3
20240314,6,1168,0.6,99.4,66.44,1.16,0,0,1,0,2,1,1,1,0,1
20240314,7,1029,0.49,99.51,73.12,1.47,0,1,1,0,2,0,0,1,0,0
20240314,8,1136,2.82,97.18,211.27,0.39,5,3,2,5,4,4,1,3,4,1
20240314,9,1168,4.37,95.63,455.91,1.18,13,9,6,3,3,5,1,2,3,6
20240314,10,973,4.11,95.89,405.02,0.04,8,8,1,4,5,4,3,4,0,3
20240314,11,845,3.67,96.33,341.12,1.64,8,3,2,2,3,3,3,5,1,1
20240314,12,871,2.87,97.13,351.59,0.45,6,6,3,3,1,1,0,0,4,1
20240314,13,1130,0.44,99.56,52.88,0.97,2,1,2,0,0,0,0,0,0,0
20240314,14,870,1.03,98.97,91.57,1.53,3,2,0,1,0,0,1,1,1,0
20240314,15,905,0.88,99.12,100.18,2.0,1,0,2,0,1,1,1,1,1,0
20240314,16,1042,3.93,96.07,540.86,0.53,8,11,3,4,6,2,3,3,1,0
20240314,17,1036,1.74,98.26,269.18,0.04,5,1,3,1,2,1,2,0,0,3
20240314,18,1137,0.44,99.56,25.36,1.31,2,1,0,0,0,0,1,0,1,0
20240314,19,835,2.75,97.25,220.2,1.64,4,7,2,2,2,1,2,1,1,1
20240314,20,1054,3.13,96.87,459.43,1.42,6,4,1,4,5,7,2,1,2,1
20240315,1,1012,2.67,97.33,356.07,1.48,5,4,8,2,3,3,1,0,0,1
20240315,2,1016,2.07,97.93,275.57,1.5,4,1,1,3,3,5,3,0,1,0
20240315,3,868,0.81,99.19,67.93,1.68,2,2,2,0,1,0,0,0,0,0
20240315,4,1040,1.54,98.46,232.55,0.79,1,5,1,1,3,1,0,1,2,1
20240315,5,1171,2.73,97.27,216.57,0.08,6,7,4,3,5,0,3,0,3,1
20240315,6,1119,4.29,95.71,309.84,1.16,9,9,5,3,8,4,2,3,2,3
20240315,7,1072,4.29,95.71,439.75,0.07,12,9,3,6,3,3,3,1,1,5
20240315,8,1082,4.99,95.01,316.87,1.96,12,6,4,9,4,7,2,3,3,4
20240315,9,821,2.44,97.56,288.01,1.39,7,5,4,0,1,0,0,2,1,0
20240315,10,1007,0.79,99.21,53.77,1.49,2,2,0,1,1,2,0,0,0,0
20240315,11,1018,0.0,100.0,0.0,0.02,0,0,0,0,0,0,0,0,0,0
20240315,12,1194,4.61,95.39,821.27,0.8,11,9,6,10,3,2,4,3,4,3
20240315,13,1100,4.0,96.0,601.23,1.25,11,6,6,4,7,5,3,0,2,0
20240315,14,1020,3.63,96.37,214.96,1.77,5,8,2,4,6,3,1,2,3,3
20240315,15,851,4.35,95.65,355.71,0.95,9,3,2,2,1,8,3,3,3,3
20240315,16,1111,1.62,98.38,95.22,0.75,6,3,3,0,2,4,0,0,0,0
20240315,17,841,1.31,98.69,115.9,0.38,2,5,1,2,0,0,0,0,1,0
20240315,18,871,0.46,99.54,52.45,0.03,2,1,0,0,0,0,1,0,0,0
20240315,19,868,4.49,95.51,315.0,0.04,11,4,2,4,1,5,2,2,3,5
20240315,20,1121,4.01,95.99,363.47,0.97,12,7,2,10,2,5,1,2,2,2
20240316,1,882,0.23,99.77,23.12,1.54,0,0,0,1,1,0,0,0,0,0
20240316,2,863,0.23,99.77,29.26,0.58,0,0,0,0,0,1,0,1,0,0
20240316,3,1178,0.68,99.32,116.41,1.72,3,0,0,2,1,1,1,0,0,0
20240316,4,1124,0.18,99.82,13.26,1.89,0,1,0,0,0,1,0,0,0,0
20240316,5,1070,1.59,98.41,132.84,1.76,4,3,2,1,2,2,0,2,1,0
20240316,6,868,4.49,95.51,581.84,0.28,10,5,3,4,4,4,1,3,3,2
20240316,7,998,3.11,96.89,419.94,0.56,8,3,4,2,3,4,2,1,3,1
20240316,8,907,2.65,97.35,231.41,0.28,5,4,1,3,1,4,4,1,1,0
20240316,9,1163,4.99,95.01,491.42,1.36,14,10,5,6,5,3,3,4,7,1
20240316,10,1018,1.38,98.62,202.44,0.89,2,2,0,2,2,1,0,3,2,0
20240316,11,1127,4.08,95.92,332.83,1.77,10,5,4,3,8,5,3,1,3,4
20240316,12,894,1.9,98.1,145.27,0.9,6,1,1,0,1,1,1,0,1,5
20240316,13,1103,4.9,95.1,469.34,0.48,7,7,10,6,8,2,0,6,4,4
20240316,14,1172,2.05,97.95,210.01,0.88,8,1,2,2,2,4,2,0,0,3
20240316,15,920,2.61,97.39,183.09,0.67,4,2,3,2,3,6,1,2,0,1
20240316,16,920,2.61,97.39,321.25,1.11,10,3,1,0,6,2,0,0,1,1
20240316,17,1165,1.12,98.88,134.38,0.11,1,6,1,1,1,0,1,0,1,1
20240316,18,1121,3.12,96.88,370.34,1.67,6,7,2,4,2,4,0,3,2,5
20240316,19,1050,2.95,97.05,315.89,0.69,11,2,3,1,3,2,0,5,3,1
20240316,20,1070,4.77,95.23,454.46,0.63,10,13,3,2,6,7,5,2,1,2
20240317,1,1189,2.02,97.98,273.19,0.18,5,5,2,4,3,2,0,0,3,0
20240317,2,1054,4.17,95.83,327.04,0.9,9,6,6,3,3,8,1,1,4,3
20240317,3,909,4.07,95.93,483.17,1.04,5,6,3,5,8,3,2,0,4,1
20240317,4,1173,0.68,99.32,68.64,0.59,2,1,3,0,0,0,0,1,1,0
20240317,5,909,2.64,97.36,304.88,1.0,2,8,3,4,1,3,0,1,0,2
20240317,6,1041,1.06,98.94,146.51,1.07,4,2,3,0,0,1,0,0,0,1
20240317,7,1156,2.42,97.58,254.4,0.61,7,2,3,4,5,1,2,1,1,2
20240317,8,811,2.96,97.04,299.72,1.27,5,4,5,1,3,3,2,1,0,0
20240317,9,823,4.86,95.14,302.17,0.65,11,4,4,5,5,3,1,2,2,3
20240317,10,1183,4.48,95.52,276.14,0.01,13,7,8,6,5,4,4,1,3,2
20240317,11,881,2.04,97.96,215.04,0.94,4,2,3,5,0,0,2,1,1,0
20240317,12,1168,3.85,96.15,478.49,0.81,10,9,3,6,3,4,1,3,3,3
20240317,13,1157,4.06,95.94,572.14,0.87,12,9,3,4,7,2,1,4,2,3
20240317,14,1158,4.66,95.34,632.21,0.11,15,4,5,6,3,5,3,6,4,3
20240317,15,819,2.56,97.44,264.31,0.69,5,5,0,5,3,2,0,0,1,0
20240317,16,1000,3.8,96.2,425.87,1.84,17,3,3,3,3,2,1,4,1,1
20240317,17,962,1.66,98.34,158.95,0.43,5,3,1,1,2,1,0,2,0,1
20240317,18,987,2.84,97.16,374.87,1.22,6,6,2,3,4,2,1,1,1,2
20240317,19,1168,1.71,98.29,108.33,0.37,4,3,2,0,2,2,2,2,1,2
20240317,20,814,2.58,97.42,171.61,1.28,4,4,1,2,1,4,3,1,0,1
20240318,1,865,4.05,95.95,316.93,1.35,8,3,6,1,5,1,4,3,2,2
20240318,2,1169,2.05,97.95,325.06,0.24,9,3,3,2,2,2,0,1,2,0
20240318,3,1086,0.46,99.54,74.92,1.41,2,1,1,1,0,0,0,0,0,0
20240318,4,1166,2.66,97.34,261.63,1.46,5,5,3,5,2,5,1,2,3,0
20240318,5,837,2.75,97.25,148.17,0.5,6,5,3,3,0,3,0,0,3,0
20240318,6,1057,3.69,96.31,421.58,0.1,12,4,5,2,4,7,0,3,0,2
20240318,7,1111,1.89,98.11,157.86,0.4,5,2,1,5,3,0,0,2,1,2
20240318,8,1194,3.52,96.48,331.94,0.95,8,3,3,5,5,8,3,4,3,0
20240318,9,1109,3.07,96.93,231.01,1.32,8,6,7,5,3,2,2,0,1,0
20240318,10,929,3.88,96.12,520.17,1.62,11,4,3,5,3,4,3,0,1,2
20240318,11,1149,3.48,96.52,505.06,0.65,13,4,2,3,3,2,5,3,1,4
20240318,12,1190,0.08,99.92,9.84,1.26,0,0,0,0,0,0,0,0,0,1
20240318,13,817,0.98,99.02,77.06,0.1,3,2,1,1,0,1,0,0,0,0
20240318,14,927,1.94,98.06,221.3,0.07,4,4,2,5,1,0,0,1,0,1
20240318,15,1174,3.66,96.34,299.6,0.07,12,4,7,2,4,6,4,1,2,1
20240318,16,1100,4.27,95.73,539.42,1.28,13,4,2,10,3,5,3,1,3,3
20240318,17,1141,4.47,95.53,525.29,1.19,12,11,6,5,2,5,3,3,3,1
20240318,18,950,3.58,96.42,281.5,1.45,8,5,3,3,1,7,1,2,2,2
20240318,19,927,4.42,95.58,346.17,0.19,12,8,2,4,7,2,0,4,1,1
20240318,20,862,3.36,96.64,230.16,0.41,9,5,2,3,2,3,0,1,3,1
20240319,1,1006,1.39,98.61,197.14,0.62,1,2,4,2,0,1,0,0,1,3
20240319,2,976,3.38,96.62,244.02,1.57,8,6,4,6,1,2,1,1,3,1
20240319,3,1156,0.69,99.31,72.9,1.14,3,2,1,0,0,1,0,0,1,0
20240319,4,851,1.29,98.71,76.71,1.67,3,2,2,0,1,1,0,1,0,1
20240319,5,944,4.03,95.97,303.93,1.17,8,4,2,8,9,4,1,1,1,0
20240319,6,820,4.15,95.85,508.96,1.47,5,6,3,7,5,3,2,1,1,1
20240319,7,1139,1.93,98.07,124.64,1.89,12,2,3,0,1,4,0,0,0,0
20240319,8,1136,1.23,98.77,183.71,1.17,4,3,1,2,0,3,0,0,0,1
20240319,9,835,3.23,96.77,234.53,1.15,8,3,4,2,2,0,1,1,2,4
20240319,10,1034,1.74,98.26,192.2,0.91,9,1,2,1,1,2,0,1,0,1
20240319,11,1005,4.68,95.32,352.51,0.18,17,7,2,4,0,7,0,5,2,3
20240319,12,1055,2.75,97.25,284.65,1.52,6,2,3,6,1,4,2,2,1,2
20240319,13,854,3.28,96.72,405.24,0.89,9,6,1,4,2,2,1,1,2,0
20240319,14,1026,3.02,96.98,161.66,1.88,7,3,1,4,6,4,2,1,1,2
20240319,15,1002,3.59,96.41,353.58,0.94,13,6,3,2,2,4,4,1,0,1
20240319,16,1145,4.19,95.81,573.13,0.76,15,8,5,4,3,5,1,0,2,5
20240319,17,968,0.72,99.28,96.56,0.06,1,1,2,0,1,1,0,0,1,0
20240319,18,1129,4.16,95.84,260.34,1.93,8,6,5,2,4,7,4,6,4,1
20240319,19,1049,2.67,97.33,282.12,1.3,6,2,6,3,3,0,0,3,2,3
20240319,20,1073,0.84,99.16,66.43,0.95,4,1,3,0,0,0,0,0,0,1
20240320,1,1101,0.91,99.09,78.78,0.68,5,0,0,1,0,2,0,1,1,0
20240320,2,859,2.1,97.9,164.2,0.98,6,1,2,1,2,5,0,0,0,1
20240320,3,1198,4.17,95.83,529.74,1.4,13,6,4,7,7,4,4,2,0,3
20240320,4,823,0.61,99.39,66.76,1.04,1,0,1,1,1,0,0,0,0,1
20240320,5,965,3.63,96.37,407.09,0.83,10,2,6,2,4,4,3,0,1,3
20240320,6,1190,4.62,95.38,497.91,0.68,15,5,8,5,4,5,2,4,4,3
20240320,7,865,0.23,99.77,11.08,0.39,1,0,0,0,0,0,1,0,0,0
20240320,8,944,3.18,96.82,187.26,1.7,6,5,3,4,4,4,1,1,1,1
20240320,9,869,3.8,96.2,251.76,0.18,11,6,2,1,6,2,1,3,1,0
20240320,10,1198,2.5,97.5,408.14,0.87,7,5,2,2,3,3,3,2,2,1
20240320,11,809,0.12,99.88,13.17,1.6,1,0,0,0,0,0,0,0,0,0
20240320,12,928,0.43,99.57,24.23,0.07,1,1,1,0,0,0,0,0,0,1
20240320,13,872,0.34,99.66,38.78,1.75,0,1,0,1,1,0,0,0,0,0
20240320,14,836,0.12,99.88,7.8,1.87,1,0,0,0,0,0,0,0,0,0
20240320,15,1031,4.95,95.05,294.21,1.91,8,11,7,3,7,3,1,5,2,4
20240320,16,1061,2.54,97.46,302.24,0.54,6,4,3,4,3,3,0,1,2,1
20240320,17,972,0.51,99.49,25.19,1.58,2,1,0,0,1,0,0,0,1,0
20240320,18,1060,2.17,97.83,180.79,0.92,2,9,4,2,1,2,0,1,1,1
20240320,19,1099,2.0,98.0,123.04,0.86,7,3,2,1,4,2,1,1,0,1
20240320,20,998,3.01,96.99,288.65,0.49,8,7,1,4,2,3,1,2,1,1
20240321,1,823,3.89,96.11,321.22,1.84,8,3,2,4,3,4,0,5,2,1
20240321,2,1154,0.78,99.22,85.06,1.39,0,2,1,1,2,1,1,0,1,0
20240321,3,1001,0.1,99.9,5.74,0.73,0,0,0,0,0,0,0,1,0,0
20240321,4,1045,1.34,98.66,81.33,0.64,3,3,2,0,2,2,0,2,0,0
20240321,5,1089,0.73,99.27,108.28,1.99,4,0,1,0,2,0,0,1,0,0
20240321,6,1105,1.45,98.55,181.0,1.33,3,4,0,2,1,3,1,1,1,0
20240321,7,809,4.45,95.55,484.29,1.83,4,6,5,7,0,5,3,2,3,1
20240321,8,1042,3.84,96.16,532.5,1.59,15,7,5,2,7,0,2,1,0,1
20240321,9,938,0.21,99.79,29.47,1.2,1,0,0,0,0,0,0,0,1,0
20240321,10,998,1.0,99.0,135.74,1.3,2,1,1,2,2,1,0,0,0,1
20240321,11,1195,4.27,95.73,399.14,0.74,11,5,10,4,5,4,3,7,1,1
20240321,12,824,3.64,96.36,160.15,1.3,7,4,3,0,6,4,3,2,1,0
20240321,13,991,0.61,99.39,57.95,0.5,2,0,0,1,1,0,1,0,0,1
20240321,14,988,1.72,98.28,233.73,1.37,4,5,1,2,1,1,0,1,2,0
20240321,15,1001,1.1,98.9,95.14,1.0,3,2,0,1,0,0,0,2,3,0
20240321,16,980,2.45,97.55,319.44,0.44,5,5,1,1,2,3,1,2,2,2
20240321,17,1015,3.35,96.65,240.6,1.62,13,3,4,1,4,1,2,4,1,1
20240321,18,1132,3.8,96.2,441.91,0.07,10,5,7,8,2,4,4,1,1,1
20240321,19,1161,0.26,99.74,32.06,0.38,1,2,0,0,0,0,0,0,0,0
20240321,20,916,1.42,98.58,128.31,1.52,5,2,1,1,0,1,1,0,0,2
20240322,1,1180,1.02,98.98,160.04,1.81,4,2,1,2,1,1,0,1,0,0
20240322,2,1126,4.53,95.47,572.16,0.4,9,4,6,4,7,10,2,0,6,3
20240322,3,1131,0.27,99.73,29.88,1.21,0,2,0,1,0,0,0,0,0,0
20240322,4,1113,1.62,98.38,192.58,0.54,4,3,0,1,1,3,1,2,1,2
20240322,5,891,4.04,95.96,535.58,1.81,9,4,3,2,6,2,2,3,4,1
20240322,6,1087,1.01,98.99,100.32,1.93,2,0,3,2,0,0,1,2,0,1
20240322,7,1154,3.73,96.27,593.21,0.75,9,10,3,5,3,6,2,2,1,2
