DateID,FinanceAccountID,ProductID,SupplierID,DepartmentID,Amount
20240429,8,17.0,,3.0,68484.4
20240429,8,18.0,,3.0,1091578.95
20240429,8,19.0,,7.0,559374.72
20240429,8,20.0,,4.0,435709.05
20240429,9,,2.0,,10658.25
20240429,10,1.0,,2.0,627914.65
20240429,10,2.0,,5.0,46558.91
20240429,10,3.0,,4.0,63352.71
20240429,10,4.0,,2.0,603942.54
20240429,10,5.0,,1.0,480594.66
20240429,10,6.0,,3.0,99895.47
20240429,10,7.0,,10.0,959468.88
20240429,10,8.0,,5.0,308545.94
20240429,10,9.0,,10.0,150912.72
20240429,10,10.0,,3.0,706316.76
20240429,10,11.0,,5.0,376139.4
20240429,10,12.0,,1.0,1104126.54
20240429,10,13.0,,3.0,416939.9
20240429,10,14.0,,3.0,1014319.8
20240429,10,15.0,,1.0,709519.51
20240429,10,16.0,,10.0,414877.96
20240429,10,17.0,,9.0,61723.6
20240429,10,18.0,,4.0,1007465.94
20240429,10,19.0,,8.0,511394.88
20240429,10,20.0,,4.0,402417.05
20240430,1,,,,11449.65
20240430,2,,,3.0,9211.49
20240430,3,1.0,,5.0,747186.88
20240430,3,2.0,,2.0,57787.49
20240430,3,3.0,,4.0,68530.23
20240430,3,4.0,,5.0,577612.62
20240430,3,5.0,,2.0,505527.12
20240430,3,6.0,,2.0,106592.9
20240430,3,7.0,,2.0,1127180.92
20240430,3,8.0,,5.0,296073.96
20240430,3,9.0,,8.0,130092.48
20240430,3,10.0,,10.0,614521.08
20240430,3,11.0,,6.0,368699.28
20240430,3,12.0,,10.0,841379.85
20240430,3,13.0,,2.0,460360.86
20240430,3,14.0,,8.0,1025590.02
20240430,3,15.0,,5.0,816051.88
20240430,3,16.0,,8.0,542495.95
20240430,3,17.0,,3.0,62224.4
20240430,3,18.0,,8.0,966827.07
20240430,3,19.0,,5.0,546502.08
20240430,3,20.0,,2.0,379112.65
20240430,4,,,,12495.12
20240430,5,,,6.0,3722.21
20240430,6,,,,29708.39
20240430,7,,,,23689.52
20240430,8,1.0,,3.0,656312.8
20240430,8,2.0,,2.0,55008.7
20240430,8,3.0,,5.0,58534.74
20240430,8,4.0,,10.0,484360.82
20240430,8,5.0,,3.0,369258.33
20240430,8,6.0,,1.0,110837.75
20240430,8,7.0,,6.0,1015047.87
20240430,8,8.0,,6.0,232087.28
20240430,8,9.0,,2.0,151048.8
20240430,8,10.0,,1.0,550136.61
20240430,8,11.0,,2.0,391432.98
20240430,8,12.0,,8.0,870901.95
20240430,8,13.0,,10.0,480097.66
20240430,8,14.0,,8.0,1022989.2
20240430,8,15.0,,1.0,676097.59
20240430,8,16.0,,8.0,542495.95
20240430,8,17.0,,7.0,64540.6
20240430,8,18.0,,4.0,893110.05
20240430,8,19.0,,9.0,583949.76
20240430,8,20.0,,2.0,366212.0
20240430,9,,14.0,,20479.57
20240430,10,1.0,,6.0,706798.4
20240430,10,2.0,,7.0,59715.63
20240430,10,3.0,,4.0,69321.24
20240430,10,4.0,,1.0,551831.24
20240430,10,5.0,,6.0,507246.6
20240430,10,6.0,,2.0,91311.44
20240430,10,7.0,,8.0,826859.36
20240430,10,8.0,,8.0,221513.21
20240430,10,9.0,,4.0,157852.8
20240430,10,10.0,,1.0,697392.18
20240430,10,11.0,,5.0,431113.62
20240430,10,12.0,,2.0,1177931.79
20240430,10,13.0,,10.0,503288.4
20240430,10,14.0,,8.0,741233.7
20240430,10,15.0,,9.0,703252.9
20240430,10,16.0,,1.0,530546.7
20240430,10,17.0,,2.0,73367.2
20240430,10,18.0,,9.0,1027312.83
20240430,10,19.0,,2.0,657089.76
20240430,10,20.0,,7.0,337081.5
20240501,1,,,,20865.66
20240501,2,,,8.0,22731.86
20240501,3,1.0,,6.0,747186.88
20240501,3,2.0,,3.0,47296.14
20240501,3,3.0,,7.0,61123.5
20240501,3,4.0,,8.0,571578.68
20240501,3,5.0,,5.0,454372.59
20240501,3,6.0,,3.0,84991.33
20240501,3,7.0,,1.0,816133.59
20240501,3,8.0,,5.0,235069.71
20240501,3,9.0,,10.0,116892.72
20240501,3,10.0,,5.0,596034.45
20240501,3,11.0,,9.0,391432.98
20240501,3,12.0,,5.0,1067715.95
20240501,3,13.0,,9.0,534373.86
20240501,3,14.0,,7.0,791516.22
20240501,3,15.0,,7.0,674705.01
20240501,3,16.0,,3.0,417267.81
20240501,3,17.0,,7.0,59783.0
20240501,3,18.0,,5.0,828843.93
20240501,3,19.0,,4.0,580439.04
20240501,3,20.0,,1.0,362882.8
20240501,4,,,,18314.43
20240501,5,,,5.0,7443.08
20240501,6,,,,11243.56
20240501,7,,,,10362.2
20240501,8,1.0,,8.0,620972.88
20240501,8,2.0,,8.0,66010.44
20240501,8,3.0,,2.0,68170.68
20240501,8,4.0,,5.0,543603.14
20240501,8,5.0,,8.0,470277.78
20240501,8,6.0,,3.0,111403.73
20240501,8,7.0,,1.0,948743.11
20240501,8,8.0,,10.0,217988.52
20240501,8,9.0,,6.0,126826.56
20240501,8,10.0,,2.0,722253.51
20240501,8,11.0,,2.0,451367.28
20240501,8,12.0,,3.0,978165.58
20240501,8,13.0,,1.0,483058.18
20240501,8,14.0,,5.0,951033.18
20240501,8,15.0,,2.0,613431.49
20240501,8,16.0,,2.0,508560.08
20240501,8,17.0,,5.0,51832.8
20240501,8,18.0,,7.0,886494.42
20240501,8,19.0,,9.0,690441.6
20240501,8,20.0,,3.0,340410.7
20240501,9,,14.0,,22593.56
20240501,10,1.0,,4.0,726992.64
20240501,10,2.0,,7.0,53931.21
20240501,10,3.0,,1.0,69465.06
20240501,10,4.0,,2.0,507948.04
20240501,10,5.0,,1.0,419982.99
20240501,10,6.0,,4.0,86406.28
20240501,10,7.0,,2.0,1133031.34
20240501,10,8.0,,7.0,310986.11
20240501,10,9.0,,8.0,137576.88
20240501,10,10.0,,6.0,756676.89
20240501,10,11.0,,8.0,351339.0
20240501,10,12.0,,10.0,1029337.22
20240501,10,13.0,,3.0,529933.08
20240501,10,14.0,,8.0,865206.12
20240501,10,15.0,,5.0,596024.24
20240501,10,16.0,,3.0,457417.29
20240501,10,17.0,,5.0,53210.0
20240501,10,18.0,,1.0,942254.73
20240501,10,19.0,,4.0,669377.28
20240501,10,20.0,,3.0,440702.85
20240502,1,,,,16790.45
20240502,2,,,10.0,7023.98
20240502,3,1.0,,5.0,735827.62
20240502,3,2.0,,8.0,49337.7
20240502,3,3.0,,8.0,63712.26
20240502,3,4.0,,10.0,571578.68
20240502,3,5.0,,9.0,383444.04
20240502,3,6.0,,1.0,87915.56
20240502,3,7.0,,9.0,972144.79
20240502,3,8.0,,10.0,317764.36
20240502,3,9.0,,5.0,154995.12
20240502,3,10.0,,10.0,594759.51
20240502,3,11.0,,4.0,461287.44
20240502,3,12.0,,8.0,1112983.17
20240502,3,13.0,,6.0,426808.3
20240502,3,14.0,,7.0,948432.36
20240502,3,15.0,,2.0,600898.27
20240502,3,16.0,,5.0,437342.55
20240502,3,17.0,,10.0,59344.8
20240502,3,18.0,,8.0,771193.44
20240502,3,19.0,,2.0,688686.24
20240502,3,20.0,,8.0,341243.0
20240502,4,,,,4393.55
20240502,5,,,1.0,26324.68
20240502,6,,,,9706.75
20240502,7,,,,1479.42
20240502,8,1.0,,2.0,569225.14
20240502,8,2.0,,1.0,53364.11
20240502,8,3.0,,6.0,78309.99
20240502,8,4.0,,6.0,455836.74
20240502,8,5.0,,1.0,396770.01
20240502,8,6.0,,10.0,96971.24
20240502,8,7.0,,1.0,934117.06
20240502,8,8.0,,4.0,239136.66
20240502,8,9.0,,1.0,127779.12
20240502,8,10.0,,5.0,581372.64
20240502,8,11.0,,9.0,473274.3
20240502,8,12.0,,6.0,901408.12
20240502,8,13.0,,1.0,395229.42
20240502,8,14.0,,2.0,804520.32
20240502,8,15.0,,10.0,571654.09
20240502,8,16.0,,2.0,566394.45
20240502,8,17.0,,6.0,65855.2
20240502,8,18.0,,2.0,1101029.85
20240502,8,19.0,,10.0,637195.68
20240502,8,20.0,,10.0,425305.3
20240502,9,,8.0,,46863.23
20240502,10,1.0,,8.0,713109.1
20240502,10,2.0,,3.0,56596.58
20240502,10,3.0,,5.0,60548.22
20240502,10,4.0,,4.0,522758.62
20240502,10,5.0,,9.0,460820.64
20240502,10,6.0,,9.0,102725.37
20240502,10,7.0,,5.0,997496.61
20240502,10,8.0,,8.0,319391.14
20240502,10,9.0,,6.0,128187.36
20240502,10,10.0,,4.0,546949.26
20240502,10,11.0,,10.0,426980.22
20240502,10,12.0,,4.0,1021464.66
20240502,10,13.0,,8.0,447038.52
20240502,10,14.0,,1.0,838330.98
20240502,10,15.0,,3.0,583491.02
20240502,10,16.0,,6.0,558746.93
20240502,10,17.0,,7.0,65479.6
20240502,10,18.0,,7.0,928078.38
20240502,10,19.0,,7.0,693952.32
20240502,10,20.0,,7.0,335833.05
20240503,1,,,,9089.15
20240503,2,,,9.0,16983.43
20240503,3,1.0,,10.0,564807.65
20240503,3,2.0,,4.0,59772.34
20240503,3,3.0,,4.0,83487.51
20240503,3,4.0,,8.0,528244.02
20240503,3,5.0,,8.0,512834.91
20240503,3,6.0,,5.0,107819.19
20240503,3,7.0,,3.0,1134981.48
20240503,3,8.0,,7.0,226122.42
20240503,3,9.0,,4.0,158533.2
20240503,3,10.0,,8.0,654681.69
20240503,3,11.0,,2.0,381099.48
20240503,3,12.0,,4.0,1120855.73
20240503,3,13.0,,6.0,535360.7
20240503,3,14.0,,6.0,849601.2
20240503,3,15.0,,9.0,687238.23
20240503,3,16.0,,4.0,461241.05
20240503,3,17.0,,7.0,53648.2
20240503,3,18.0,,6.0,940364.55
20240503,3,19.0,,7.0,550597.92
20240503,3,20.0,,6.0,496883.1
20240503,4,,,,14816.24
20240503,5,,,7.0,24521.1
20240503,6,,,,21682.61
20240503,7,,,,10572.4
20240503,8,1.0,,6.0,614031.11
20240503,8,2.0,,4.0,56483.16
20240503,8,3.0,,5.0,57815.64
20240503,8,4.0,,1.0,620398.74
20240503,8,5.0,,9.0,464259.6
20240503,8,6.0,,9.0,104423.31
20240503,8,7.0,,10.0,881463.28
20240503,8,8.0,,9.0,260555.93
20240503,8,9.0,,7.0,140842.8
20240503,8,10.0,,4.0,735640.38
20240503,8,11.0,,8.0,438553.74
20240503,8,12.0,,6.0,1164154.81
20240503,8,13.0,,3.0,433222.76
20240503,8,14.0,,7.0,814056.66
20240503,8,15.0,,5.0,609950.04
20240503,8,16.0,,10.0,421091.57
20240503,8,17.0,,9.0,64165.0
20240503,8,18.0,,2.0,843965.37
20240503,8,19.0,,2.0,565225.92
20240503,8,20.0,,3.0,339578.4
20240503,9,,8.0,,32745.4
20240503,10,1.0,,3.0,574904.77
20240503,10,2.0,,4.0,55122.12
20240503,10,3.0,,8.0,83990.88
20240503,10,4.0,,5.0,495880.16
20240503,10,5.0,,5.0,385163.52
20240503,10,6.0,,10.0,95084.64
20240503,10,7.0,,4.0,937042.27
20240503,10,8.0,,5.0,221784.34
20240503,10,9.0,,2.0,151729.2
20240503,10,10.0,,3.0,733090.5
20240503,10,11.0,,6.0,491047.92
20240503,10,12.0,,4.0,949627.55
20240503,10,13.0,,3.0,410032.02
20240503,10,14.0,,9.0,767241.9
20240503,10,15.0,,5.0,668438.4
20240503,10,16.0,,10.0,460285.11
20240503,10,17.0,,2.0,56653.0
20240503,10,18.0,,1.0,800491.23
20240503,10,19.0,,2.0,501447.84
20240503,10,20.0,,1.0,336249.2
20240504,1,,,,8123.34
20240504,2,,,6.0,1849.19
20240504,3,1.0,,3.0,509904.56
20240504,3,2.0,,10.0,47636.4
20240504,3,3.0,,4.0,70543.71
20240504,3,4.0,,6.0,630821.0
20240504,3,5.0,,5.0,366679.11
20240504,3,6.0,,7.0,105083.62
20240504,3,7.0,,8.0,987745.91
20240504,3,8.0,,2.0,263809.49
20240504,3,9.0,,10.0,140978.88
20240504,3,10.0,,2.0,756676.89
20240504,3,11.0,,10.0,383579.52
20240504,3,12.0,,10.0,922073.59
20240504,3,13.0,,9.0,398189.94
20240504,3,14.0,,6.0,895549.02
20240504,3,15.0,,1.0,741548.85
20240504,3,16.0,,6.0,498044.74
20240504,3,17.0,,10.0,66293.4
20240504,3,18.0,,2.0,762687.63
20240504,3,19.0,,2.0,581024.16
20240504,3,20.0,,2.0,454851.95
20240504,4,,,,25614.92
20240504,5,,,1.0,20319.94
20240504,6,,,,29627.16
20240504,7,,,,17949.01
20240504,8,1.0,,4.0,617186.46
20240504,8,2.0,,8.0,47636.4
20240504,8,3.0,,1.0,64071.81
20240504,8,4.0,,6.0,539214.82
20240504,8,5.0,,3.0,345185.61
20240504,8,6.0,,2.0,92915.05
20240504,8,7.0,,10.0,900964.68
20240504,8,8.0,,1.0,220699.82
20240504,8,9.0,,9.0,129139.92
20240504,8,10.0,,7.0,669980.97
20240504,8,11.0,,1.0,469140.9
20240504,8,12.0,,5.0,949627.55
20240504,8,13.0,,10.0,437663.54
20240504,8,14.0,,6.0,723027.96
20240504,8,15.0,,2.0,719267.57
20240504,8,16.0,,1.0,438298.49
20240504,8,17.0,,1.0,57466.8
20240504,8,18.0,,7.0,1023532.47
20240504,8,19.0,,7.0,557619.36
20240504,8,20.0,,1.0,466088.0
20240504,9,,14.0,,37800.71
20240504,10,1.0,,6.0,524419.17
20240504,10,2.0,,3.0,64535.98
20240504,10,3.0,,10.0,57671.82
20240504,10,4.0,,1.0,642340.34
20240504,10,5.0,,8.0,363240.15
20240504,10,6.0,,1.0,97820.21
20240504,10,7.0,,5.0,1121330.5
20240504,10,8.0,,7.0,227206.94
20240504,10,9.0,,1.0,124104.96
20240504,10,10.0,,5.0,694204.83
20240504,10,11.0,,8.0,406313.22
20240504,10,12.0,,7.0,1152345.97
20240504,10,13.0,,10.0,562992.22
20240504,10,14.0,,2.0,983109.96
20240504,10,15.0,,2.0,737371.11
20240504,10,16.0,,3.0,473668.27
20240504,10,17.0,,2.0,50455.6
20240504,10,18.0,,3.0,1108590.57
20240504,10,19.0,,3.0,667036.8
20240504,10,20.0,,1.0,470665.65
20240505,1,,,,16906.79
20240505,2,,,2.0,13796.57
20240505,3,1.0,,10.0,629807.86
20240505,3,2.0,,5.0,54838.57
20240505,3,3.0,,9.0,64647.09
20240505,3,4.0,,9.0,546894.38
20240505,3,5.0,,5.0,511975.17
20240505,3,6.0,,7.0,102442.38
20240505,3,7.0,,6.0,780056.0
20240505,3,8.0,,3.0,262182.71
20240505,3,9.0,,9.0,133086.24
20240505,3,10.0,,9.0,552049.02
20240505,3,11.0,,7.0,400939.8
20240505,3,12.0,,8.0,906328.47
20240505,3,13.0,,6.0,424341.2
20240505,3,14.0,,3.0,814056.66
20240505,3,15.0,,8.0,616912.94
20240505,3,16.0,,6.0,409142.32
20240505,3,17.0,,7.0,64603.2
20240505,3,18.0,,2.0,797655.96
20240505,3,19.0,,6.0,572247.36
20240505,3,20.0,,7.0,344988.35
20240505,4,,,,24437.48
20240505,5,,,10.0,24150.74
20240505,6,,,,16661.35
20240505,7,,,,5600.93
20240505,8,1.0,,2.0,600147.57
20240505,8,2.0,,2.0,56710.0
20240505,8,3.0,,8.0,58822.38
20240505,8,4.0,,4.0,605039.62
20240505,8,5.0,,2.0,432449.22
20240505,8,6.0,,7.0,110554.76
20240505,8,7.0,,3.0,1060876.16
20240505,8,8.0,,1.0,274383.56
20240505,8,9.0,,6.0,159621.84
20240505,8,10.0,,8.0,755401.95
20240505,8,11.0,,6.0,362912.52
20240505,8,12.0,,10.0,1116919.45
20240505,8,13.0,,1.0,445064.84
20240505,8,14.0,,10.0,867806.94
20240505,8,15.0,,4.0,657994.05
20240505,8,16.0,,4.0,418701.72
20240505,8,17.0,,2.0,71238.8
20240505,8,18.0,,9.0,1099139.67
20240505,8,19.0,,6.0,536555.04
20240505,8,20.0,,1.0,397007.1
20240505,9,,11.0,,8459.7
20240505,10,1.0,,3.0,612137.9
20240505,10,2.0,,7.0,66123.86
20240505,10,3.0,,9.0,76799.88
20240505,10,4.0,,9.0,649471.36
20240505,10,5.0,,2.0,427720.65
20240505,10,6.0,,3.0,100555.78
20240505,10,7.0,,7.0,935092.13
20240505,10,8.0,,5.0,295802.83
20240505,10,9.0,,9.0,159757.92
20240505,10,10.0,,1.0,678268.08
20240505,10,11.0,,6.0,341832.18
20240505,10,12.0,,1.0,1072636.3
20240505,10,13.0,,1.0,522038.36
20240505,10,14.0,,8.0,777645.18
20240505,10,15.0,,7.0,804214.95
20240505,10,16.0,,5.0,456461.35
20240505,10,17.0,,3.0,61285.4
20240505,10,18.0,,7.0,1043379.36
20240505,10,19.0,,1.0,685175.52
20240505,10,20.0,,2.0,433628.3
20240506,1,,,,8330.08
20240506,2,,,7.0,5832.4
20240506,3,1.0,,9.0,733934.41
20240506,3,2.0,,10.0,61700.48
20240506,3,3.0,,8.0,59110.02
20240506,3,4.0,,3.0,598457.14
20240506,3,5.0,,10.0,453082.98
20240506,3,6.0,,1.0,101499.08
20240506,3,7.0,,8.0,935092.13
20240506,3,8.0,,7.0,217717.39
20240506,3,9.0,,10.0,138393.36
20240506,3,10.0,,7.0,581372.64
20240506,3,11.0,,7.0,435660.36
20240506,3,12.0,,5.0,1007687.68
20240506,3,13.0,,4.0,460360.86
20240506,3,14.0,,4.0,1029057.78
20240506,3,15.0,,9.0,559817.16
20240506,3,16.0,,2.0,500912.56
20240506,3,17.0,,7.0,58531.0
20240506,3,18.0,,2.0,829789.02
20240506,3,19.0,,9.0,647727.84
20240506,3,20.0,,10.0,416982.3
20240506,4,,,,27918.98
20240506,5,,,5.0,23859.38
20240506,6,,,,15293.75
20240506,7,,,,23806.85
20240506,8,1.0,,8.0,716264.45
20240506,8,2.0,,10.0,58354.59
20240506,8,3.0,,5.0,61914.51
20240506,8,4.0,,10.0,511787.82
20240506,8,5.0,,1.0,456092.07
20240506,8,6.0,,1.0,105555.27
20240506,8,7.0,,7.0,1020898.29
20240506,8,8.0,,1.0,283059.72
20240506,8,9.0,,4.0,116892.72
20240506,8,10.0,,2.0,689742.54
20240506,8,11.0,,6.0,454260.66
20240506,8,12.0,,3.0,861061.25
20240506,8,13.0,,9.0,522038.36
20240506,8,14.0,,7.0,750770.04
20240506,8,15.0,,10.0,652423.73
20240506,8,16.0,,7.0,383331.94
20240506,8,17.0,,1.0,50518.2
20240506,8,18.0,,6.0,1031093.19
20240506,8,19.0,,1.0,545916.96
20240506,8,20.0,,6.0,482734.0
20240506,9,,11.0,,35968.58
20240506,10,1.0,,9.0,733934.41
20240506,10,2.0,,6.0,66407.41
20240506,10,3.0,,10.0,82193.13
20240506,10,4.0,,5.0,466807.54
20240506,10,5.0,,10.0,462110.25
20240506,10,6.0,,8.0,101121.76
20240506,10,7.0,,4.0,916565.8
20240506,10,8.0,,6.0,287668.93
20240506,10,9.0,,6.0,118525.68
20240506,10,10.0,,5.0,716516.28
20240506,10,11.0,,8.0,375312.72
20240506,10,12.0,,5.0,936834.64
20240506,10,13.0,,2.0,444571.42
20240506,10,14.0,,8.0,962303.4
20240506,10,15.0,,4.0,820925.91
20240506,10,16.0,,7.0,554923.17
20240506,10,17.0,,10.0,56653.0
20240506,10,18.0,,8.0,1091578.95
20240506,10,19.0,,4.0,586875.36
20240506,10,20.0,,8.0,451938.9
20240507,1,,,,6486.59
20240507,2,,,8.0,14195.41
20240507,3,1.0,,6.0,542720.2
20240507,3,2.0,,6.0,62267.58
20240507,3,3.0,,5.0,61914.51
20240507,3,4.0,,5.0,524404.24
20240507,3,5.0,,6.0,450503.76
20240507,3,6.0,,3.0,77256.27
20240507,3,7.0,,9.0,1013097.73
20240507,3,8.0,,5.0,293362.66
20240507,3,9.0,,10.0,161118.72
20240507,3,10.0,,2.0,622170.72
20240507,3,11.0,,1.0,443100.48
20240507,3,12.0,,5.0,1027369.08
20240507,3,13.0,,1.0,587169.8
20240507,3,14.0,,9.0,976174.44
20240507,3,15.0,,3.0,719963.86
20240507,3,16.0,,8.0,483705.64
20240507,3,17.0,,8.0,52208.4
20240507,3,18.0,,10.0,955485.99
20240507,3,19.0,,10.0,538895.52
20240507,3,20.0,,8.0,435292.9
20240507,4,,,,13910.36
20240507,5,,,2.0,9037.63
20240507,6,,,,8284.3
20240507,7,,,,9623.01
20240507,8,1.0,,1.0,520001.68
20240507,8,2.0,,3.0,66861.09
20240507,8,3.0,,8.0,72844.83
20240507,8,4.0,,10.0,655505.3
20240507,8,5.0,,6.0,434598.57
20240507,8,6.0,,2.0,98386.19
20240507,8,7.0,,4.0,986770.84
20240507,8,8.0,,2.0,305834.64
20240507,8,9.0,,9.0,154722.96
20240507,8,10.0,,4.0,516350.7
20240507,8,11.0,,7.0,453020.64
20240507,8,12.0,,5.0,1067715.95
20240507,8,13.0,,10.0,529439.66
20240507,8,14.0,,7.0,964904.22
20240507,8,15.0,,7.0,612038.91
20240507,8,16.0,,1.0,489919.25
20240507,8,17.0,,6.0,74243.6
20240507,8,18.0,,7.0,937529.28
20240507,8,19.0,,6.0,677568.96
20240507,8,20.0,,9.0,493970.05
20240507,9,,5.0,,23729.67
20240507,10,1.0,,4.0,620341.81
20240507,10,2.0,,6.0,48884.02
20240507,10,3.0,,4.0,65438.1
20240507,10,4.0,,7.0,600651.3
20240507,10,5.0,,8.0,513694.65
20240507,10,6.0,,8.0,106498.57
20240507,10,7.0,,2.0,1097928.82
20240507,10,8.0,,1.0,292549.27
20240507,10,9.0,,1.0,122199.84
20240507,10,10.0,,7.0,548861.67
20240507,10,11.0,,7.0,366219.24
20240507,10,12.0,,2.0,940770.92
20240507,10,13.0,,3.0,509702.86
20240507,10,14.0,,1.0,808855.02
20240507,10,15.0,,2.0,715786.12
20240507,10,16.0,,6.0,450725.71
20240507,10,17.0,,1.0,70800.6
20240507,10,18.0,,5.0,1114261.11
20240507,10,19.0,,3.0,500862.72
20240507,10,20.0,,2.0,421976.1
20240508,1,,,,5179.06
20240508,2,,,1.0,21670.96
20240508,3,1.0,,7.0,550924.11
20240508,3,2.0,,8.0,51549.39
20240508,3,3.0,,5.0,62849.34
20240508,3,4.0,,3.0,500817.02
20240508,3,5.0,,8.0,459531.03
20240508,3,6.0,,6.0,107441.87
20240508,3,7.0,,9.0,1011147.59
20240508,3,8.0,,5.0,324271.48
20240508,3,9.0,,9.0,125057.52
20240508,3,10.0,,6.0,587747.34
20240508,3,11.0,,9.0,357952.44
20240508,3,12.0,,5.0,863029.39
20240508,3,13.0,,2.0,408551.76
20240508,3,14.0,,5.0,951900.12
20240508,3,15.0,,5.0,761741.26
20240508,3,16.0,,2.0,546319.71
20240508,3,17.0,,1.0,58531.0
20240508,3,18.0,,6.0,1103865.12
20240508,3,19.0,,6.0,578683.68
20240508,3,20.0,,2.0,397839.4
20240508,4,,,,17322.39
20240508,5,,,10.0,3480.92
20240508,6,,,,8298.7
20240508,7,,,,4112.25
20240508,8,1.0,,1.0,525050.24
20240508,8,2.0,,8.0,58127.75
20240508,8,3.0,,7.0,66588.66
20240508,8,4.0,,7.0,469001.7
20240508,8,5.0,,1.0,413534.94
20240508,8,6.0,,4.0,101499.08
20240508,8,7.0,,2.0,1055025.74
20240508,8,8.0,,8.0,253506.55
20240508,8,9.0,,6.0,131589.36
20240508,8,10.0,,5.0,592847.1
20240508,8,11.0,,7.0,491047.92
20240508,8,12.0,,2.0,906328.47
20240508,8,13.0,,2.0,436676.7
20240508,8,14.0,,1.0,973573.62
20240508,8,15.0,,2.0,585579.89
20240508,8,16.0,,10.0,550621.44
20240508,8,17.0,,9.0,56903.4
20240508,8,18.0,,1.0,767413.08
20240508,8,19.0,,1.0,566396.16
20240508,8,20.0,,5.0,397839.4
20240508,9,,5.0,,42211.04
20240508,10,1.0,,10.0,516215.26
20240508,10,2.0,,3.0,53704.37
20240508,10,3.0,,10.0,65581.92
20240508,10,4.0,,9.0,460225.06
20240508,10,5.0,,8.0,513264.78
20240508,10,6.0,,2.0,78765.55
20240508,10,7.0,,8.0,1103779.24
20240508,10,8.0,,5.0,314781.93
20240508,10,9.0,,6.0,140026.32
20240508,10,10.0,,6.0,612608.67
20240508,10,11.0,,5.0,456327.36
20240508,10,12.0,,5.0,1073620.37
20240508,10,13.0,,9.0,545722.52
20240508,10,14.0,,1.0,807988.08
20240508,10,15.0,,2.0,608557.46
20240508,10,16.0,,10.0,443556.16
20240508,10,17.0,,6.0,67295.0
20240508,10,18.0,,1.0,767413.08
20240508,10,19.0,,6.0,559374.72
20240508,10,20.0,,9.0,497715.4
20240509,1,,,,27937.96
20240509,2,,,3.0,8209.63
20240509,3,1.0,,10.0,633594.28
20240509,3,2.0,,10.0,62948.1
20240509,3,3.0,,1.0,61770.69
20240509,3,4.0,,10.0,492040.38
20240509,3,5.0,,3.0,506386.86
20240509,3,6.0,,7.0,99612.48
20240509,3,7.0,,8.0,951668.32
20240509,3,8.0,,6.0,304478.99
20240509,3,9.0,,10.0,153226.08
20240509,3,10.0,,1.0,589022.28
20240509,3,11.0,,7.0,458394.06
20240509,3,12.0,,4.0,1054923.04
20240509,3,13.0,,8.0,538321.22
20240509,3,14.0,,9.0,988311.6
20240509,3,15.0,,1.0,651727.44
20240509,3,16.0,,10.0,488485.34
20240509,3,17.0,,4.0,64853.6
20240509,3,18.0,,3.0,1072677.15
20240509,3,19.0,,6.0,575758.08
20240509,3,20.0,,3.0,414901.55
20240509,4,,,,4398.01
20240509,5,,,4.0,12389.57
20240509,6,,,,22385.08
20240509,7,,,,9424.18
20240509,8,1.0,,7.0,530729.87
20240509,8,2.0,,4.0,52286.62
20240509,8,3.0,,7.0,77806.62
20240509,8,4.0,,5.0,609427.94
20240509,8,5.0,,10.0,429870.0
20240509,8,6.0,,6.0,112630.02
20240509,8,7.0,,10.0,887313.7
20240509,8,8.0,,10.0,287126.67
20240509,8,9.0,,2.0,152817.84
20240509,8,10.0,,2.0,730540.62
20240509,8,11.0,,1.0,467074.2
20240509,8,12.0,,5.0,1037209.78
20240509,8,13.0,,4.0,506742.34
20240509,8,14.0,,4.0,770709.66
20240509,8,15.0,,2.0,650334.86
20240509,8,16.0,,8.0,532936.55
20240509,8,17.0,,9.0,67420.2
20240509,8,18.0,,9.0,946035.09
20240509,8,19.0,,6.0,483309.12
20240509,8,20.0,,9.0,442367.45
20240509,9,,12.0,,13709.53
20240509,10,1.0,,7.0,576166.91
20240509,10,2.0,,3.0,46842.46
20240509,10,3.0,,8.0,80754.93
20240509,10,4.0,,2.0,575967.0
20240509,10,5.0,,2.0,451793.37
20240509,10,6.0,,8.0,83859.37
20240509,10,7.0,,7.0,939967.48
20240509,10,8.0,,5.0,310714.98
20240509,10,9.0,,5.0,118117.44
20240509,10,10.0,,9.0,712691.46
20240509,10,11.0,,6.0,361259.16
20240509,10,12.0,,5.0,880742.65
20240509,10,13.0,,10.0,521051.52
20240509,10,14.0,,1.0,1033392.48
20240509,10,15.0,,5.0,612735.2
20240509,10,16.0,,5.0,403406.68
20240509,10,17.0,,10.0,57842.4
20240509,10,18.0,,4.0,822228.3
20240509,10,19.0,,9.0,609695.04
20240509,10,20.0,,6.0,427386.05
20240510,1,,,,5590.55
20240510,2,,,3.0,28599.18
20240510,3,1.0,,3.0,569856.21
20240510,3,2.0,,6.0,63288.36
20240510,3,3.0,,3.0,64719.0
20240510,3,4.0,,8.0,605039.62
20240510,3,5.0,,7.0,410955.72
20240510,3,6.0,,7.0,78482.56
20240510,3,7.0,,7.0,1139856.83
20240510,3,8.0,,5.0,285771.02
20240510,3,9.0,,6.0,130500.72
20240510,3,10.0,,8.0,724165.92
20240510,3,11.0,,7.0,429873.6
20240510,3,12.0,,5.0,1152345.97
20240510,3,13.0,,1.0,437170.12
20240510,3,14.0,,7.0,1024723.08
20240510,3,15.0,,6.0,766615.29
