DateID,MachineID,OEEPercent,UtilizationRatePercent,ActualCycleTimeMinutes,TargetCycleTimeMinutes,ChangeoverTimeMinutes,ScrapRatePercent
20240121,8,73.66,85.78,8.86,10,80,0.69
20240121,9,63.08,83.62,10.22,10,51,0.53
20240121,10,67.32,95.38,10.27,10,76,1.33
20240122,1,63.45,96.8,9.56,10,92,1.02
20240122,2,88.77,52.97,10.38,10,44,1.72
20240122,3,73.9,97.05,9.61,10,78,0.41
20240122,4,65.69,96.21,11.46,10,91,2.61
20240122,5,79.5,54.4,11.03,10,75,2.25
20240122,6,62.87,73.39,10.22,10,104,0.86
20240122,7,79.81,50.96,11.49,10,40,1.52
20240122,8,78.63,68.3,11.13,10,52,2.92
20240122,9,86.87,94.7,8.12,10,109,1.51
20240122,10,69.63,51.55,8.66,10,73,1.35
20240123,1,82.58,98.29,9.57,10,89,0.15
20240123,2,63.51,59.11,8.44,10,52,2.46
20240123,3,79.71,66.48,9.47,10,104,0.42
20240123,4,83.22,52.45,11.76,10,101,1.97
20240123,5,84.83,72.31,9.58,10,98,2.45
20240123,6,60.65,72.39,9.03,10,34,1.73
20240123,7,96.0,76.82,11.85,10,93,1.04
20240123,8,84.84,79.68,11.62,10,53,0.4
20240123,9,96.65,52.7,11.86,10,110,0.12
20240123,10,84.87,92.9,11.41,10,45,0.83
20240124,1,65.83,93.69,10.31,10,34,1.18
20240124,2,99.75,79.84,10.94,10,91,2.16
20240124,3,72.63,64.31,10.82,10,81,2.36
20240124,4,83.93,62.98,8.3,10,34,1.59
20240124,5,85.96,93.8,10.52,10,109,0.55
20240124,6,95.51,90.08,10.64,10,41,0.72
20240124,7,98.88,72.55,8.42,10,52,2.67
20240124,8,73.8,98.93,8.46,10,51,2.44
20240124,9,83.59,80.41,10.58,10,85,2.73
20240124,10,97.54,97.53,9.59,10,94,1.08
20240125,1,62.08,72.77,8.37,10,76,0.02
20240125,2,73.86,58.38,8.0,10,112,2.59
20240125,3,94.95,99.85,8.96,10,86,1.2
20240125,4,90.13,64.45,11.19,10,79,2.72
20240125,5,84.07,65.76,10.88,10,74,1.12
20240125,6,86.14,59.72,10.75,10,99,1.11
20240125,7,62.45,95.93,8.64,10,119,1.06
20240125,8,79.2,72.67,9.59,10,76,0.94
20240125,9,76.05,89.85,10.2,10,102,1.29
20240125,10,70.29,62.91,8.79,10,62,1.09
20240126,1,96.67,77.09,10.34,10,101,2.78
20240126,2,83.0,71.47,10.95,10,51,1.75
20240126,3,93.55,99.83,8.77,10,89,2.22
20240126,4,60.41,51.33,11.18,10,33,2.01
20240126,5,92.35,60.48,9.28,10,34,2.92
20240126,6,87.58,90.12,11.09,10,110,0.95
20240126,7,95.33,85.86,11.44,10,106,1.03
20240126,8,84.92,83.6,9.13,10,110,2.56
20240126,9,63.78,61.83,9.46,10,88,1.99
20240126,10,87.82,84.67,10.74,10,77,0.21
20240127,1,91.15,89.41,10.95,10,84,0.71
20240127,2,69.58,77.57,11.09,10,67,1.12
20240127,3,88.74,60.81,11.33,10,86,0.78
20240127,4,95.79,68.95,8.82,10,62,1.24
20240127,5,89.5,91.22,8.16,10,116,2.71
20240127,6,91.19,69.84,11.65,10,59,1.88
20240127,7,60.13,89.16,8.01,10,97,2.39
20240127,8,93.53,65.3,8.69,10,65,1.15
20240127,9,93.11,91.89,9.44,10,63,2.97
20240127,10,97.94,60.09,10.94,10,71,1.51
20240128,1,79.96,58.18,11.58,10,66,1.71
20240128,2,97.6,95.96,9.85,10,66,0.25
20240128,3,94.26,63.2,9.58,10,58,1.54
20240128,4,74.73,90.7,11.98,10,99,1.4
20240128,5,68.62,74.61,9.49,10,40,1.81
20240128,6,80.81,72.23,8.31,10,97,0.61
20240128,7,78.49,69.27,9.91,10,32,1.05
20240128,8,68.2,84.87,10.05,10,45,0.2
20240128,9,97.84,72.02,9.57,10,119,1.43
20240128,10,68.54,77.12,11.16,10,64,2.03
20240129,1,81.29,60.88,9.71,10,57,0.29
20240129,2,77.13,98.99,9.19,10,113,2.25
20240129,3,87.54,69.48,9.54,10,84,1.02
20240129,4,88.42,63.11,9.99,10,83,0.09
20240129,5,85.54,57.46,9.34,10,54,0.96
20240129,6,76.72,84.53,8.64,10,43,1.57
20240129,7,66.5,85.83,8.71,10,77,1.27
20240129,8,67.42,76.38,11.84,10,116,1.28
20240129,9,75.39,92.44,10.24,10,69,0.6
20240129,10,82.66,76.02,9.44,10,68,0.71
20240130,1,66.71,86.36,11.56,10,52,1.38
20240130,2,98.27,60.42,8.84,10,95,2.92
20240130,3,98.07,57.55,11.01,10,116,0.25
20240130,4,76.1,85.47,9.81,10,60,2.27
20240130,5,75.98,88.51,10.33,10,63,1.72
20240130,6,95.16,58.04,11.57,10,86,0.79
20240130,7,69.4,77.75,11.85,10,48,1.98
20240130,8,97.79,80.06,9.46,10,81,1.88
20240130,9,98.41,98.43,11.44,10,90,0.9
20240130,10,82.66,72.78,9.02,10,79,0.55
20240131,1,62.61,93.2,9.27,10,83,1.42
20240131,2,73.24,53.57,10.75,10,47,0.3
20240131,3,77.51,68.7,10.7,10,33,1.08
20240131,4,85.59,81.99,10.66,10,58,1.99
20240131,5,89.6,63.43,9.31,10,77,0.63
20240131,6,95.7,82.96,9.57,10,51,0.99
20240131,7,61.29,57.22,8.97,10,77,0.77
20240131,8,66.83,69.7,11.65,10,84,1.55
20240131,9,92.14,85.51,11.82,10,98,1.29
20240131,10,88.81,91.15,8.99,10,86,0.37
20240201,1,93.56,61.98,9.53,10,81,1.73
20240201,2,90.25,69.6,11.94,10,32,1.45
20240201,3,88.44,79.19,10.1,10,69,1.62
20240201,4,85.89,86.76,9.51,10,117,0.67
20240201,5,68.16,80.44,8.41,10,35,0.85
20240201,6,75.45,84.87,10.78,10,49,0.66
20240201,7,62.61,89.32,9.97,10,33,0.62
20240201,8,89.38,83.29,10.65,10,70,0.26
20240201,9,67.71,87.1,9.06,10,41,1.49
20240201,10,77.27,74.58,9.6,10,97,0.06
20240202,1,62.17,53.07,11.4,10,112,2.43
20240202,2,98.27,54.44,11.19,10,111,0.21
20240202,3,77.24,57.32,10.27,10,35,2.6
20240202,4,90.86,96.91,10.29,10,87,2.34
20240202,5,79.49,76.63,8.42,10,62,0.58
20240202,6,88.14,66.65,11.37,10,114,1.85
20240202,7,87.66,98.18,11.57,10,38,1.08
20240202,8,82.08,55.55,10.96,10,36,2.45
20240202,9,90.31,68.86,9.97,10,31,2.41
20240202,10,69.4,81.19,8.54,10,32,0.21
20240203,1,64.05,64.47,11.0,10,77,0.83
20240203,2,91.06,52.66,8.1,10,36,1.83
20240203,3,86.94,56.66,11.14,10,74,1.52
20240203,4,98.99,90.24,11.74,10,68,0.92
20240203,5,78.58,89.78,10.77,10,30,2.24
20240203,6,97.4,70.33,8.71,10,30,2.99
20240203,7,85.95,80.33,8.38,10,31,0.07
20240203,8,69.51,81.51,10.96,10,48,0.98
20240203,9,79.24,84.91,11.48,10,65,1.19
20240203,10,63.98,50.67,11.38,10,37,2.8
20240204,1,80.54,77.73,9.82,10,69,2.14
20240204,2,71.24,76.26,10.1,10,37,1.71
20240204,3,87.36,58.92,11.02,10,116,0.72
20240204,4,85.84,97.57,10.32,10,80,1.8
20240204,5,89.87,59.06,8.9,10,85,1.88
20240204,6,92.55,51.76,11.63,10,40,1.56
20240204,7,80.82,89.88,8.69,10,61,2.42
20240204,8,98.34,98.58,8.93,10,78,0.11
20240204,9,75.9,51.29,9.13,10,45,1.57
20240204,10,87.48,75.17,11.88,10,38,1.68
20240205,1,74.71,54.4,11.07,10,85,2.28
20240205,2,60.11,62.8,8.95,10,71,0.62
20240205,3,70.33,94.05,11.72,10,55,1.02
20240205,4,84.35,76.3,9.42,10,60,2.11
20240205,5,68.37,85.09,10.5,10,95,0.82
20240205,6,71.55,69.99,11.56,10,56,0.06
20240205,7,62.38,89.86,11.19,10,42,2.97
20240205,8,88.18,68.56,10.21,10,32,1.56
20240205,9,65.15,91.25,8.9,10,47,1.85
20240205,10,88.76,70.34,9.22,10,36,2.84
20240206,1,60.42,66.44,11.49,10,116,0.93
20240206,2,70.23,51.53,11.52,10,82,1.02
20240206,3,93.95,64.94,10.47,10,77,0.07
20240206,4,95.54,68.2,8.49,10,51,1.74
20240206,5,81.5,98.63,9.29,10,52,0.55
20240206,6,62.67,92.67,8.13,10,61,2.23
20240206,7,65.52,75.31,11.92,10,107,2.73
20240206,8,67.46,52.58,10.47,10,99,1.66
20240206,9,96.9,74.87,9.0,10,114,2.6
20240206,10,78.8,56.03,11.68,10,98,1.55
20240207,1,70.46,94.02,9.9,10,79,2.32
20240207,2,96.24,98.32,9.05,10,105,2.42
20240207,3,85.4,73.91,11.98,10,98,2.31
20240207,4,92.1,68.98,8.24,10,32,2.68
20240207,5,87.08,51.82,10.64,10,106,0.02
20240207,6,98.17,74.67,9.66,10,113,1.32
20240207,7,62.88,55.72,8.77,10,93,2.3
20240207,8,96.91,93.74,9.74,10,43,1.18
20240207,9,67.15,95.39,8.28,10,52,0.06
20240207,10,79.19,95.03,9.38,10,65,0.92
20240208,1,73.94,98.51,9.5,10,39,2.43
20240208,2,86.95,73.73,9.29,10,115,2.59
20240208,3,86.56,76.43,10.6,10,38,0.12
20240208,4,97.04,62.12,11.68,10,111,0.71
20240208,5,92.36,60.1,8.91,10,91,0.47
20240208,6,67.18,90.4,9.08,10,104,2.1
20240208,7,78.42,81.23,8.23,10,64,0.07
20240208,8,70.59,61.67,11.11,10,67,0.71
20240208,9,76.86,87.29,11.42,10,35,0.86
20240208,10,70.43,82.97,11.4,10,116,2.65
20240209,1,97.53,57.33,10.71,10,72,2.6
20240209,2,86.91,69.53,10.0,10,32,0.08
20240209,3,63.64,50.58,10.34,10,84,0.51
20240209,4,89.57,84.49,9.9,10,41,2.42
20240209,5,81.04,81.47,11.54,10,42,2.34
20240209,6,66.08,55.46,8.22,10,45,0.42
20240209,7,86.88,65.4,9.78,10,92,2.42
20240209,8,67.28,90.28,10.77,10,46,0.68
20240209,9,63.26,93.08,8.54,10,116,0.15
20240209,10,65.15,82.24,9.09,10,49,1.14
20240210,1,67.77,92.49,9.76,10,40,0.28
20240210,2,96.45,59.78,10.84,10,101,1.37
20240210,3,70.87,72.73,8.93,10,68,1.23
20240210,4,72.22,53.08,8.07,10,110,0.67
20240210,5,86.12,85.2,9.77,10,78,2.67
20240210,6,92.76,63.23,9.21,10,91,0.51
20240210,7,65.99,80.39,9.17,10,103,2.99
20240210,8,82.68,50.82,9.44,10,72,1.2
20240210,9,77.84,71.26,8.79,10,111,1.82
20240210,10,71.86,66.55,9.09,10,74,2.53
20240211,1,67.22,59.26,8.67,10,103,2.31
20240211,2,96.68,61.85,10.09,10,72,1.67
20240211,3,94.23,87.14,9.71,10,41,0.38
20240211,4,76.84,94.64,8.91,10,44,0.53
20240211,5,72.36,62.08,9.78,10,79,1.84
20240211,6,72.9,77.26,8.91,10,45,0.59
20240211,7,98.38,99.0,10.12,10,105,1.89
20240211,8,71.75,56.19,10.88,10,103,2.01
20240211,9,80.87,66.45,11.33,10,104,2.16
20240211,10,82.85,91.42,9.06,10,41,0.31
20240212,1,72.64,93.75,11.9,10,30,0.05
20240212,2,93.15,69.83,8.2,10,57,2.11
20240212,3,67.52,85.44,8.98,10,59,2.43
20240212,4,73.09,86.26,11.08,10,36,0.21
20240212,5,61.16,77.8,9.93,10,77,1.83
20240212,6,75.02,66.11,10.65,10,95,0.05
20240212,7,92.47,75.87,10.0,10,97,0.58
20240212,8,95.63,60.95,10.78,10,85,1.2
20240212,9,91.74,87.01,11.33,10,66,1.08
20240212,10,78.0,50.88,8.75,10,63,2.04
20240213,1,63.6,92.56,10.0,10,82,2.13
20240213,2,77.47,55.19,10.82,10,60,1.52
20240213,3,92.99,95.8,10.39,10,89,2.47
20240213,4,74.35,73.58,10.97,10,111,2.75
20240213,5,64.2,74.77,11.52,10,53,1.08
20240213,6,80.86,57.54,11.14,10,39,1.68
20240213,7,65.43,64.91,8.64,10,57,0.44
20240213,8,77.08,87.7,10.92,10,34,0.04
20240213,9,75.15,90.33,11.51,10,38,1.74
20240213,10,76.98,91.25,10.83,10,51,1.48
20240214,1,93.88,57.86,8.54,10,109,0.17
20240214,2,81.43,59.54,8.51,10,109,1.16
20240214,3,64.02,92.65,8.48,10,93,2.36
20240214,4,87.52,58.05,10.86,10,109,1.64
20240214,5,63.18,80.12,11.85,10,38,2.88
20240214,6,88.24,78.93,8.95,10,105,1.59
20240214,7,99.26,96.5,8.47,10,72,2.82
20240214,8,85.82,88.95,11.22,10,72,0.44
20240214,9,60.01,52.66,10.0,10,60,1.85
20240214,10,71.58,61.25,8.99,10,100,1.01
20240215,1,84.01,72.63,8.48,10,49,1.91
20240215,2,74.03,71.95,9.13,10,106,2.9
20240215,3,88.42,95.6,9.4,10,68,0.76
20240215,4,71.19,53.58,10.55,10,75,2.48
20240215,5,86.43,52.81,10.46,10,64,0.2
20240215,6,75.51,91.83,8.97,10,50,1.2
20240215,7,90.82,86.75,9.55,10,81,2.63
20240215,8,77.43,78.66,9.23,10,100,1.33
20240215,9,61.42,93.29,9.97,10,40,1.8
20240215,10,99.41,61.67,11.11,10,58,0.04
20240216,1,95.66,92.76,9.47,10,91,2.14
20240216,2,81.4,58.3,10.18,10,79,1.28
20240216,3,96.16,52.61,8.95,10,108,1.28
20240216,4,98.34,87.06,8.47,10,70,2.95
20240216,5,64.7,90.05,11.35,10,111,0.9
20240216,6,97.93,89.6,8.57,10,118,0.45
20240216,7,67.77,99.46,8.2,10,110,1.82
20240216,8,60.97,92.7,8.95,10,111,2.05
20240216,9,87.13,93.63,10.76,10,97,1.08
20240216,10,81.33,84.95,11.41,10,110,0.91
20240217,1,76.07,91.95,9.46,10,36,2.25
20240217,2,74.37,91.58,8.23,10,114,0.62
20240217,3,66.48,84.98,8.73,10,116,0.63
20240217,4,71.1,91.87,11.72,10,45,0.45
20240217,5,78.39,63.46,8.38,10,84,1.34
20240217,6,70.89,68.27,8.59,10,116,1.05
20240217,7,73.44,74.88,10.98,10,60,2.15
20240217,8,78.45,55.86,9.34,10,82,2.06
20240217,9,71.36,60.04,11.05,10,103,1.95
20240217,10,70.05,68.52,8.44,10,57,0.67
20240218,1,82.24,75.94,9.41,10,95,0.09
20240218,2,80.63,94.56,11.75,10,35,0.97
20240218,3,73.52,74.35,10.39,10,106,2.13
20240218,4,99.74,69.91,10.02,10,94,1.09
20240218,5,68.56,83.35,11.2,10,118,2.02
20240218,6,67.96,69.3,8.5,10,95,1.7
20240218,7,75.31,77.79,10.02,10,90,1.34
20240218,8,95.1,83.53,10.41,10,38,2.16
20240218,9,61.84,94.59,11.99,10,68,2.68
20240218,10,63.09,64.68,9.32,10,96,0.21
20240219,1,76.37,56.71,10.61,10,87,0.24
20240219,2,72.54,60.46,8.75,10,36,0.73
20240219,3,70.36,80.7,10.34,10,90,0.36
20240219,4,74.24,89.99,10.69,10,51,2.67
20240219,5,72.6,81.82,10.32,10,98,2.17
20240219,6,88.8,74.32,10.83,10,52,0.64
20240219,7,83.16,90.57,11.96,10,64,1.11
20240219,8,61.12,99.48,9.82,10,56,0.94
20240219,9,88.54,94.23,10.31,10,80,2.19
20240219,10,68.28,87.9,10.75,10,95,2.48
20240220,1,90.49,89.59,9.12,10,103,2.77
20240220,2,89.99,74.04,8.64,10,30,2.11
20240220,3,89.72,55.82,8.96,10,46,1.92
20240220,4,71.07,80.76,11.62,10,32,0.81
20240220,5,95.79,85.42,11.25,10,58,1.44
20240220,6,68.37,76.19,11.68,10,101,0.5
20240220,7,62.7,60.78,11.98,10,39,2.43
20240220,8,68.18,81.14,8.38,10,94,2.48
20240220,9,67.85,98.7,9.05,10,79,0.27
20240220,10,99.27,86.21,11.59,10,114,0.21
20240221,1,84.98,82.46,9.43,10,63,2.59
20240221,2,64.7,77.14,12.0,10,96,0.9
20240221,3,61.59,85.99,10.93,10,109,2.27
20240221,4,63.01,81.55,8.24,10,47,1.9
20240221,5,96.36,86.02,9.16,10,73,0.79
20240221,6,85.56,75.56,11.03,10,58,0.86
20240221,7,89.02,82.27,11.55,10,80,0.65
20240221,8,67.39,75.31,8.07,10,99,2.67
20240221,9,63.0,73.43,9.25,10,79,0.61
20240221,10,88.33,98.43,8.04,10,56,2.72
20240222,1,97.76,57.31,10.68,10,78,0.81
20240222,2,75.55,57.61,10.81,10,107,2.88
20240222,3,74.1,51.37,9.02,10,99,0.27
20240222,4,95.89,79.39,9.48,10,94,2.4
20240222,5,78.12,80.67,11.53,10,44,0.26
20240222,6,86.35,75.96,10.79,10,85,0.12
20240222,7,65.5,63.53,9.2,10,34,1.94
20240222,8,82.19,81.4,11.03,10,78,1.12
20240222,9,96.0,90.52,8.61,10,57,0.82
20240222,10,74.0,80.14,8.75,10,61,0.44
20240223,1,63.78,52.8,8.57,10,114,0.6
20240223,2,83.8,86.69,9.85,10,78,2.73
20240223,3,72.27,84.24,9.26,10,70,2.77
20240223,4,84.1,59.36,8.93,10,49,0.9
20240223,5,76.35,82.02,9.54,10,32,2.06
20240223,6,77.82,74.69,11.66,10,89,2.0
20240223,7,98.95,95.26,10.94,10,68,0.81
20240223,8,89.74,74.44,11.32,10,113,1.33
20240223,9,68.84,53.66,8.1,10,107,1.19
20240223,10,68.97,50.92,8.64,10,109,0.53
20240224,1,95.56,96.52,10.17,10,70,2.34
20240224,2,94.76,90.86,10.69,10,106,2.1
20240224,3,87.33,90.16,8.05,10,64,1.62
20240224,4,95.41,88.73,10.66,10,119,2.31
20240224,5,98.64,64.77,9.64,10,111,2.69
20240224,6,72.52,83.31,11.34,10,68,1.3
20240224,7,86.91,50.16,10.57,10,66,1.83
20240224,8,89.98,75.45,10.95,10,92,2.59
20240224,9,93.52,68.61,8.71,10,94,0.41
20240224,10,62.85,62.05,10.47,10,65,0.6
20240225,1,92.92,62.62,8.12,10,73,2.5
20240225,2,65.53,82.72,9.31,10,114,0.51
20240225,3,98.67,65.96,10.61,10,104,2.93
20240225,4,61.18,77.33,11.13,10,95,2.35
20240225,5,95.22,76.86,9.12,10,43,2.37
20240225,6,92.35,55.8,9.22,10,97,0.54
20240225,7,66.64,74.3,10.29,10,67,2.32
20240225,8,63.52,85.29,11.37,10,98,2.58
20240225,9,65.06,58.58,8.43,10,67,0.79
20240225,10,85.3,54.84,9.97,10,102,1.78
20240226,1,67.19,80.61,11.89,10,43,2.28
20240226,2,73.23,58.2,10.54,10,71,0.27
20240226,3,60.69,54.12,10.63,10,33,0.36
20240226,4,76.14,77.86,9.81,10,111,2.45
20240226,5,89.11,67.16,8.43,10,116,1.98
20240226,6,91.76,58.3,9.78,10,41,2.96
20240226,7,73.58,95.38,8.22,10,113,0.97
20240226,8,79.3,72.07,11.36,10,113,2.19
20240226,9,90.13,66.78,10.82,10,103,2.95
20240226,10,73.22,86.78,10.61,10,79,2.05
20240227,1,69.84,61.78,9.74,10,33,2.45
20240227,2,79.0,85.23,11.05,10,97,0.58
20240227,3,80.56,64.13,11.34,10,41,0.55
20240227,4,70.69,53.77,10.1,10,42,2.01
20240227,5,90.14,50.89,9.56,10,93,2.03
20240227,6,83.09,78.09,11.01,10,91,1.41
20240227,7,85.89,96.75,11.56,10,68,2.24
20240227,8,94.43,78.81,9.01,10,53,0.08
20240227,9,84.94,67.15,11.2,10,60,0.3
20240227,10,60.6,55.12,12.0,10,112,2.59
20240228,1,79.3,92.62,9.69,10,37,0.35
20240228,2,94.32,91.38,9.34,10,35,0.36
20240228,3,98.59,61.53,11.08,10,64,1.63
20240228,4,63.08,99.75,11.73,10,51,2.38
20240228,5,84.77,61.25,9.92,10,115,1.99
20240228,6,99.83,54.8,9.38,10,75,1.26
20240228,7,91.73,86.79,11.44,10,107,1.43
20240228,8,67.63,83.21,11.97,10,42,1.8
20240228,9,83.36,92.32,8.17,10,102,0.92
20240228,10,68.55,91.02,11.45,10,111,1.66
20240229,1,99.82,63.08,11.23,10,62,2.52
20240229,2,69.94,54.1,10.89,10,69,2.93
20240229,3,75.12,66.79,10.76,10,72,2.31
20240229,4,83.33,75.12,9.44,10,81,2.09
20240229,5,66.39,55.81,8.09,10,45,1.76
20240229,6,72.5,62.85,9.64,10,49,2.11
20240229,7,88.51,77.76,9.68,10,56,1.12
20240229,8,76.21,93.51,10.16,10,65,0.12
20240229,9,71.8,83.6,11.22,10,110,0.42
20240229,10,91.02,94.82,9.78,10,84,1.97
20240301,1,96.73,50.62,10.55,10,51,1.8
20240301,2,64.8,79.44,11.77,10,53,1.76
20240301,3,91.21,97.88,10.51,10,102,2.49
20240301,4,74.72,76.36,9.75,10,66,2.81
20240301,5,71.31,62.19,11.6,10,117,0.58
20240301,6,74.97,91.32,11.46,10,112,2.24
20240301,7,97.19,72.51,10.26,10,50,0.37
20240301,8,92.42,55.01,8.65,10,31,0.82
20240301,9,60.99,98.57,8.47,10,34,1.4
20240301,10,96.03,76.36,9.93,10,92,0.17
20240302,1,71.66,95.35,8.52,10,103,0.44
20240302,2,83.12,94.68,9.47,10,40,0.79
20240302,3,98.41,73.7,11.67,10,114,0.73
20240302,4,96.46,58.33,8.67,10,103,1.43
20240302,5,85.52,96.03,11.27,10,88,2.62
20240302,6,68.05,87.26,9.93,10,49,2.44
20240302,7,98.28,84.74,9.5,10,79,2.48
20240302,8,82.0,67.35,9.19,10,59,1.28
20240302,9,90.27,92.93,8.06,10,109,1.71
20240302,10,60.33,94.24,9.17,10,118,1.32
20240303,1,67.31,63.94,10.27,10,75,2.75
20240303,2,64.65,73.98,11.55,10,106,1.21
20240303,3,62.52,87.66,11.62,10,106,2.32
20240303,4,74.69,54.7,9.0,10,32,1.61
20240303,5,75.52,56.84,10.12,10,76,2.08
20240303,6,99.4,84.7,8.82,10,41,2.59
20240303,7,90.52,91.74,8.67,10,32,1.86
20240303,8,88.8,70.72,9.41,10,72,0.69
20240303,9,87.39,53.69,9.23,10,81,0.12
20240303,10,76.88,54.73,10.34,10,102,1.06
20240304,1,86.0,90.44,8.14,10,51,1.42
20240304,2,99.59,78.76,11.27,10,82,1.89
20240304,3,68.33,68.67,8.32,10,109,0.25
20240304,4,69.21,96.57,9.3,10,106,1.65
20240304,5,72.25,80.41,10.26,10,68,2.29
20240304,6,64.45,97.45,10.04,10,92,2.29
20240304,7,98.73,70.64,8.78,10,82,1.89
20240304,8,62.43,77.2,10.98,10,41,0.97
20240304,9,64.71,73.5,8.3,10,105,1.28
20240304,10,81.6,52.91,11.85,10,115,1.86
20240305,1,80.59,50.18,11.91,10,97,2.75
20240305,2,91.41,94.88,11.36,10,99,0.47
20240305,3,97.79,56.77,11.34,10,101,1.9
20240305,4,99.49,84.24,10.22,10,107,2.37
20240305,5,80.49,98.73,9.65,10,39,2.33
20240305,6,94.1,70.54,9.63,10,81,1.92
20240305,7,65.17,68.09,10.54,10,117,2.4
20240305,8,73.72,55.4,11.65,10,75,0.23
20240305,9,67.98,93.94,11.82,10,74,0.24
20240305,10,71.3,67.81,8.1,10,63,1.81
20240306,1,73.58,75.45,10.74,10,85,0.77
20240306,2,91.61,99.16,9.2,10,42,1.06
20240306,3,79.74,85.82,10.35,10,48,1.15
20240306,4,68.67,89.31,10.99,10,75,1.51
20240306,5,86.42,79.82,8.13,10,86,0.27
20240306,6,78.47,74.07,9.55,10,77,0.51
20240306,7,71.75,69.87,10.56,10,49,2.45
20240306,8,98.4,86.39,8.05,10,72,2.31
20240306,9,90.36,74.8,8.06,10,38,1.07
20240306,10,78.84,64.98,10.88,10,69,2.94
20240307,1,97.05,72.8,10.47,10,102,1.48
20240307,2,92.36,54.72,9.39,10,119,0.07
20240307,3,74.53,65.47,11.28,10,112,2.61
20240307,4,70.58,82.41,10.85,10,97,1.93
20240307,5,61.48,80.36,8.89,10,105,1.01
20240307,6,86.86,87.37,10.39,10,51,2.15
20240307,7,84.38,63.22,8.2,10,49,1.9
20240307,8,67.84,84.08,8.08,10,113,1.9
20240307,9,96.49,80.45,8.47,10,50,1.89
20240307,10,74.32,84.53,11.3,10,84,2.04
20240308,1,69.75,82.87,10.49,10,67,0.2
20240308,2,65.57,81.54,10.86,10,107,0.0
20240308,3,61.42,76.92,10.16,10,72,2.87
20240308,4,68.94,91.69,8.75,10,109,2.38
20240308,5,84.32,76.27,9.6,10,111,0.47
20240308,6,82.4,84.62,10.52,10,106,2.09
20240308,7,87.44,62.24,9.95,10,66,0.15
20240308,8,77.54,62.77,9.26,10,41,0.67
20240308,9,60.59,99.32,10.37,10,61,0.48
20240308,10,77.58,93.07,8.68,10,56,2.7
20240309,1,98.63,71.94,8.05,10,108,0.48
20240309,2,84.74,75.61,8.22,10,81,1.15
20240309,3,89.31,94.2,8.51,10,89,0.08
20240309,4,88.9,79.97,8.63,10,34,1.3
20240309,5,75.28,57.66,8.08,10,61,0.65
20240309,6,63.18,93.64,8.24,10,74,2.83
20240309,7,94.78,75.59,9.37,10,70,2.41
20240309,8,90.26,83.91,8.19,10,80,2.4
20240309,9,64.26,57.65,9.21,10,80,2.55
20240309,10,93.49,67.64,8.31,10,43,0.91
20240310,1,96.36,89.27,10.02,10,102,1.9
20240310,2,63.22,80.53,8.64,10,91,2.43
20240310,3,78.19,62.08,9.04,10,107,1.1
20240310,4,91.23,87.32,11.07,10,71,2.47
20240310,5,71.36,62.62,10.26,10,98,0.94
20240310,6,91.99,53.75,9.7,10,101,2.87
20240310,7,91.34,63.3,11.87,10,62,0.46
20240310,8,83.66,86.42,9.2,10,87,0.86
20240310,9,69.27,51.72,8.73,10,72,0.57
20240310,10,73.19,96.77,9.21,10,101,0.55
20240311,1,76.78,92.3,8.76,10,75,2.22
20240311,2,64.01,62.35,8.21,10,65,1.47
20240311,3,83.49,74.25,9.16,10,81,1.82
20240311,4,92.87,82.71,11.84,10,41,1.66
20240311,5,64.38,90.08,9.98,10,37,1.76
20240311,6,65.0,87.03,11.9,10,64,0.78
20240311,7,85.55,65.53,11.56,10,102,1.61
20240311,8,84.7,50.44,9.91,10,118,1.95
20240311,9,67.71,63.64,8.52,10,47,2.23
20240311,10,76.89,87.12,9.08,10,33,2.24
20240312,1,90.65,73.81,10.17,10,97,2.89
20240312,2,70.76,80.82,11.83,10,88,0.79
20240312,3,71.9,90.54,9.58,10,65,0.46
20240312,4,65.1,69.17,9.79,10,82,2.23
20240312,5,65.93,87.45,11.9,10,90,0.41
20240312,6,74.2,57.03,11.14,10,33,2.6
20240312,7,71.19,75.76,11.6,10,107,1.89
20240312,8,90.68,66.59,8.38,10,88,2.71
20240312,9,98.36,80.08,10.18,10,60,1.6
20240312,10,67.63,79.49,11.73,10,81,2.21
20240313,1,97.36,69.17,11.86,10,36,2.29
20240313,2,78.75,71.19,8.26,10,112,0.58
20240313,3,82.01,61.38,11.24,10,79,0.12
20240313,4,75.67,73.17,9.19,10,61,1.05
20240313,5,68.09,92.42,9.09,10,79,2.71
20240313,6,98.19,87.57,11.14,10,35,1.72
20240313,7,88.56,68.31,10.03,10,78,2.77
20240313,8,71.2,69.74,9.99,10,30,1.84
20240313,9,93.05,95.43,11.56,10,59,2.63
20240313,10,87.59,53.14,10.51,10,86,0.26
20240314,1,95.62,96.57,9.7,10,32,1.84
20240314,2,75.58,77.44,8.73,10,43,2.92
20240314,3,82.92,60.37,9.81,10,57,2.71
20240314,4,83.76,74.49,11.4,10,56,2.51
20240314,5,87.21,67.88,11.87,10,56,0.9
20240314,6,67.04,94.19,9.08,10,36,0.42
20240314,7,64.96,85.57,10.63,10,98,2.47
20240314,8,76.99,52.46,10.84,10,56,2.06
20240314,9,75.69,90.49,10.49,10,109,2.42
20240314,10,78.88,68.14,10.21,10,36,2.46
20240315,1,76.06,55.2,10.12,10,109,0.04
20240315,2,61.95,70.58,11.15,10,110,1.28
