DateID,MachineID,FailureOccurrence,DowntimeMinutes,MaintenanceType,MaintenanceCost,MTBF_Days,MTTR_Minutes
20240730,3,0,0,Reactive,0.0,19.31,157.94
20240731,3,0,0,Reactive,0.0,19.31,157.94
20240801,3,0,0,Reactive,0.0,19.31,157.94
20240802,3,0,0,Reactive,0.0,19.31,157.94
20240803,3,0,0,Preventive,0.0,19.31,157.94
20240804,3,0,0,Reactive,0.0,19.31,157.94
20240805,3,0,0,Preventive,0.0,19.31,157.94
20240806,3,1,141,Reactive,391.34,19.31,157.94
20240807,3,0,0,Reactive,0.0,19.31,157.94
20240808,3,0,0,Preventive,0.0,19.31,157.94
20240809,3,0,0,Preventive,0.0,19.31,157.94
20240810,3,0,0,Reactive,0.0,19.31,157.94
20240811,3,0,0,Preventive,0.0,19.31,157.94
20240812,3,0,0,Preventive,0.0,19.31,157.94
20240813,3,0,0,Preventive,0.0,19.31,157.94
20240814,3,0,0,Preventive,0.0,19.31,157.94
20240815,3,0,0,Reactive,0.0,19.31,157.94
20240816,3,0,0,Reactive,0.0,19.31,157.94
20240817,3,0,0,Preventive,0.0,19.31,157.94
20240818,3,0,0,Preventive,0.0,19.31,157.94
20240819,3,0,0,Preventive,0.0,19.31,157.94
20240820,3,0,0,Reactive,0.0,19.31,157.94
20240821,3,0,0,Reactive,0.0,19.31,157.94
20240822,3,0,0,Preventive,0.0,19.31,157.94
20240823,3,0,0,Preventive,0.0,19.31,157.94
20240824,3,0,0,Preventive,0.0,19.31,157.94
20240825,3,0,0,Preventive,0.0,19.31,157.94
20240826,3,0,0,Preventive,0.0,19.31,157.94
20240827,3,0,0,Reactive,0.0,19.31,157.94
20240828,3,0,0,Preventive,0.0,19.31,157.94
20240829,3,0,0,Reactive,0.0,19.31,157.94
20240830,3,0,0,Preventive,0.0,19.31,157.94
20240831,3,0,0,Preventive,0.0,19.31,157.94
20240901,3,1,23,Preventive,60.37,19.31,157.94
20240902,3,0,0,Preventive,0.0,19.31,157.94
20240903,3,0,0,Preventive,0.0,19.31,157.94
20240904,3,0,0,Preventive,0.0,19.31,157.94
20240905,3,0,0,Preventive,0.0,19.31,157.94
20240906,3,0,0,Preventive,0.0,19.31,157.94
20240907,3,0,0,Preventive,0.0,19.31,157.94
20240908,3,0,0,Preventive,0.0,19.31,157.94
20240909,3,0,0,Preventive,0.0,19.31,157.94
20240910,3,0,0,Preventive,0.0,19.31,157.94
20240911,3,0,0,Reactive,0.0,19.31,157.94
20240912,3,1,212,Reactive,421.0,19.31,157.94
20240913,3,0,0,Preventive,0.0,19.31,157.94
20240914,3,0,0,Reactive,0.0,19.31,157.94
20240915,3,0,0,Reactive,0.0,19.31,157.94
20240916,3,0,0,Preventive,0.0,19.31,157.94
20240917,3,0,0,Preventive,0.0,19.31,157.94
20240918,3,0,0,Preventive,0.0,19.31,157.94
20240919,3,0,0,Reactive,0.0,19.31,157.94
20240920,3,0,0,Preventive,0.0,19.31,157.94
20240921,3,0,0,Preventive,0.0,19.31,157.94
20240922,3,0,0,Preventive,0.0,19.31,157.94
20240923,3,0,0,Reactive,0.0,19.31,157.94
20240924,3,0,0,Preventive,0.0,19.31,157.94
20240925,3,0,0,Reactive,0.0,19.31,157.94
20240926,3,0,0,Reactive,0.0,19.31,157.94
20240927,3,0,0,Preventive,0.0,19.31,157.94
20240928,3,0,0,Reactive,0.0,19.31,157.94
20240929,3,0,0,Preventive,0.0,19.31,157.94
20240930,3,0,0,Preventive,0.0,19.31,157.94
20241001,3,0,0,Reactive,0.0,19.31,157.94
20241002,3,0,0,Preventive,0.0,19.31,157.94
20241003,3,0,0,Preventive,0.0,19.31,157.94
20241004,3,0,0,Reactive,0.0,19.31,157.94
20241005,3,0,0,Reactive,0.0,19.31,157.94
20241006,3,0,0,Preventive,0.0,19.31,157.94
20231007,4,0,0,Reactive,0.0,18.16,154.35
20231008,4,0,0,Preventive,0.0,18.16,154.35
20231009,4,0,0,Preventive,0.0,18.16,154.35
20231010,4,0,0,Preventive,0.0,18.16,154.35
20231011,4,0,0,Reactive,0.0,18.16,154.35
20231012,4,0,0,Preventive,0.0,18.16,154.35
20231013,4,0,0,Preventive,0.0,18.16,154.35
20231014,4,0,0,Preventive,0.0,18.16,154.35
20231015,4,0,0,Preventive,0.0,18.16,154.35
20231016,4,0,0,Preventive,0.0,18.16,154.35
20231017,4,0,0,Preventive,0.0,18.16,154.35
20231018,4,0,0,Preventive,0.0,18.16,154.35
20231019,4,0,0,Preventive,0.0,18.16,154.35
20231020,4,0,0,Preventive,0.0,18.16,154.35
20231021,4,1,214,Reactive,533.9,18.16,154.35
20231022,4,0,0,Preventive,0.0,18.16,154.35
20231023,4,0,0,Preventive,0.0,18.16,154.35
20231024,4,0,0,Preventive,0.0,18.16,154.35
20231025,4,0,0,Preventive,0.0,18.16,154.35
20231026,4,0,0,Preventive,0.0,18.16,154.35
20231027,4,1,274,Preventive,597.24,18.16,154.35
20231028,4,0,0,Reactive,0.0,18.16,154.35
20231029,4,0,0,Preventive,0.0,18.16,154.35
20231030,4,0,0,Reactive,0.0,18.16,154.35
20231031,4,0,0,Preventive,0.0,18.16,154.35
20231101,4,0,0,Preventive,0.0,18.16,154.35
20231102,4,0,0,Preventive,0.0,18.16,154.35
20231103,4,0,0,Reactive,0.0,18.16,154.35
20231104,4,0,0,Preventive,0.0,18.16,154.35
20231105,4,0,0,Reactive,0.0,18.16,154.35
20231106,4,0,0,Reactive,0.0,18.16,154.35
20231107,4,0,0,Reactive,0.0,18.16,154.35
20231108,4,0,0,Reactive,0.0,18.16,154.35
20231109,4,0,0,Preventive,0.0,18.16,154.35
20231110,4,0,0,Preventive,0.0,18.16,154.35
20231111,4,0,0,Reactive,0.0,18.16,154.35
20231112,4,0,0,Preventive,0.0,18.16,154.35
20231113,4,0,0,Preventive,0.0,18.16,154.35
20231114,4,0,0,Preventive,0.0,18.16,154.35
20231115,4,0,0,Reactive,0.0,18.16,154.35
20231116,4,0,0,Preventive,0.0,18.16,154.35
20231117,4,0,0,Reactive,0.0,18.16,154.35
20231118,4,0,0,Preventive,0.0,18.16,154.35
20231119,4,0,0,Preventive,0.0,18.16,154.35
20231120,4,0,0,Preventive,0.0,18.16,154.35
20231121,4,0,0,Reactive,0.0,18.16,154.35
20231122,4,0,0,Reactive,0.0,18.16,154.35
20231123,4,0,0,Preventive,0.0,18.16,154.35
20231124,4,0,0,Preventive,0.0,18.16,154.35
20231125,4,1,57,Preventive,167.74,18.16,154.35
20231126,4,0,0,Preventive,0.0,18.16,154.35
20231127,4,0,0,Reactive,0.0,18.16,154.35
20231128,4,0,0,Reactive,0.0,18.16,154.35
20231129,4,0,0,Preventive,0.0,18.16,154.35
20231130,4,0,0,Preventive,0.0,18.16,154.35
20231201,4,0,0,Preventive,0.0,18.16,154.35
20231202,4,0,0,Preventive,0.0,18.16,154.35
20231203,4,0,0,Preventive,0.0,18.16,154.35
20231204,4,0,0,Preventive,0.0,18.16,154.35
20231205,4,0,0,Preventive,0.0,18.16,154.35
20231206,4,0,0,Preventive,0.0,18.16,154.35
20231207,4,0,0,Preventive,0.0,18.16,154.35
20231208,4,0,0,Reactive,0.0,18.16,154.35
20231209,4,0,0,Preventive,0.0,18.16,154.35
20231210,4,0,0,Preventive,0.0,18.16,154.35
20231211,4,0,0,Preventive,0.0,18.16,154.35
20231212,4,0,0,Preventive,0.0,18.16,154.35
20231213,4,0,0,Preventive,0.0,18.16,154.35
20231214,4,0,0,Preventive,0.0,18.16,154.35
20231215,4,0,0,Reactive,0.0,18.16,154.35
20231216,4,0,0,Preventive,0.0,18.16,154.35
20231217,4,0,0,Preventive,0.0,18.16,154.35
20231218,4,0,0,Preventive,0.0,18.16,154.35
20231219,4,0,0,Preventive,0.0,18.16,154.35
20231220,4,0,0,Preventive,0.0,18.16,154.35
20231221,4,0,0,Preventive,0.0,18.16,154.35
20231222,4,0,0,Reactive,0.0,18.16,154.35
20231223,4,0,0,Preventive,0.0,18.16,154.35
20231224,4,0,0,Reactive,0.0,18.16,154.35
20231225,4,1,164,Reactive,342.36,18.16,154.35
20231226,4,0,0,Preventive,0.0,18.16,154.35
20231227,4,0,0,Preventive,0.0,18.16,154.35
20231228,4,0,0,Preventive,0.0,18.16,154.35
20231229,4,0,0,Reactive,0.0,18.16,154.35
20231230,4,0,0,Reactive,0.0,18.16,154.35
20231231,4,0,0,Preventive,0.0,18.16,154.35
20240101,4,0,0,Preventive,0.0,18.16,154.35
20240102,4,0,0,Preventive,0.0,18.16,154.35
20240103,4,0,0,Reactive,0.0,18.16,154.35
20240104,4,0,0,Preventive,0.0,18.16,154.35
20240105,4,0,0,Preventive,0.0,18.16,154.35
20240106,4,0,0,Preventive,0.0,18.16,154.35
20240107,4,0,0,Reactive,0.0,18.16,154.35
20240108,4,0,0,Reactive,0.0,18.16,154.35
20240109,4,0,0,Reactive,0.0,18.16,154.35
20240110,4,0,0,Reactive,0.0,18.16,154.35
20240111,4,0,0,Preventive,0.0,18.16,154.35
20240112,4,0,0,Reactive,0.0,18.16,154.35
20240113,4,0,0,Reactive,0.0,18.16,154.35
20240114,4,0,0,Preventive,0.0,18.16,154.35
20240115,4,0,0,Reactive,0.0,18.16,154.35
20240116,4,0,0,Reactive,0.0,18.16,154.35
20240117,4,0,0,Preventive,0.0,18.16,154.35
20240118,4,0,0,Reactive,0.0,18.16,154.35
20240119,4,0,0,Reactive,0.0,18.16,154.35
20240120,4,0,0,Preventive,0.0,18.16,154.35
20240121,4,0,0,Reactive,0.0,18.16,154.35
20240122,4,0,0,Preventive,0.0,18.16,154.35
20240123,4,0,0,Preventive,0.0,18.16,154.35
20240124,4,0,0,Preventive,0.0,18.16,154.35
20240125,4,0,0,Preventive,0.0,18.16,154.35
20240126,4,0,0,Preventive,0.0,18.16,154.35
20240127,4,1,131,Preventive,318.86,18.16,154.35
20240128,4,0,0,Reactive,0.0,18.16,154.35
20240129,4,0,0,Preventive,0.0,18.16,154.35
20240130,4,0,0,Preventive,0.0,18.16,154.35
20240131,4,0,0,Reactive,0.0,18.16,154.35
20240201,4,0,0,Preventive,0.0,18.16,154.35
20240202,4,0,0,Reactive,0.0,18.16,154.35
20240203,4,0,0,Preventive,0.0,18.16,154.35
20240204,4,0,0,Reactive,0.0,18.16,154.35
20240205,4,0,0,Reactive,0.0,18.16,154.35
20240206,4,0,0,Reactive,0.0,18.16,154.35
20240207,4,0,0,Preventive,0.0,18.16,154.35
20240208,4,0,0,Reactive,0.0,18.16,154.35
20240209,4,0,0,Reactive,0.0,18.16,154.35
20240210,4,0,0,Preventive,0.0,18.16,154.35
20240211,4,0,0,Preventive,0.0,18.16,154.35
20240212,4,0,0,Reactive,0.0,18.16,154.35
20240213,4,0,0,Reactive,0.0,18.16,154.35
20240214,4,0,0,Preventive,0.0,18.16,154.35
20240215,4,0,0,Preventive,0.0,18.16,154.35
20240216,4,1,209,Reactive,259.43,18.16,154.35
20240217,4,0,0,Reactive,0.0,18.16,154.35
20240218,4,0,0,Preventive,0.0,18.16,154.35
20240219,4,0,0,Preventive,0.0,18.16,154.35
20240220,4,0,0,Reactive,0.0,18.16,154.35
20240221,4,1,188,Reactive,406.35,18.16,154.35
20240222,4,0,0,Preventive,0.0,18.16,154.35
20240223,4,0,0,Reactive,0.0,18.16,154.35
20240224,4,0,0,Preventive,0.0,18.16,154.35
20240225,4,0,0,Preventive,0.0,18.16,154.35
20240226,4,0,0,Preventive,0.0,18.16,154.35
20240227,4,0,0,Preventive,0.0,18.16,154.35
20240228,4,0,0,Reactive,0.0,18.16,154.35
20240229,4,0,0,Preventive,0.0,18.16,154.35
20240301,4,0,0,Preventive,0.0,18.16,154.35
20240302,4,0,0,Preventive,0.0,18.16,154.35
20240303,4,1,120,Preventive,263.0,18.16,154.35
20240304,4,0,0,Preventive,0.0,18.16,154.35
20240305,4,0,0,Preventive,0.0,18.16,154.35
20240306,4,0,0,Preventive,0.0,18.16,154.35
20240307,4,0,0,Preventive,0.0,18.16,154.35
20240308,4,0,0,Preventive,0.0,18.16,154.35
20240309,4,0,0,Reactive,0.0,18.16,154.35
20240310,4,0,0,Reactive,0.0,18.16,154.35
20240311,4,0,0,Preventive,0.0,18.16,154.35
20240312,4,0,0,Reactive,0.0,18.16,154.35
20240313,4,0,0,Reactive,0.0,18.16,154.35
20240314,4,0,0,Preventive,0.0,18.16,154.35
20240315,4,1,177,Preventive,452.64,18.16,154.35
20240316,4,0,0,Preventive,0.0,18.16,154.35
20240317,4,0,0,Reactive,0.0,18.16,154.35
20240318,4,0,0,Reactive,0.0,18.16,154.35
20240319,4,0,0,Reactive,0.0,18.16,154.35
20240320,4,0,0,Preventive,0.0,18.16,154.35
20240321,4,0,0,Preventive,0.0,18.16,154.35
20240322,4,1,50,Reactive,111.43,18.16,154.35
20240323,4,0,0,Preventive,0.0,18.16,154.35
20240324,4,0,0,Preventive,0.0,18.16,154.35
20240325,4,0,0,Preventive,0.0,18.16,154.35
20240326,4,1,262,Preventive,494.8,18.16,154.35
20240327,4,0,0,Preventive,0.0,18.16,154.35
20240328,4,0,0,Preventive,0.0,18.16,154.35
20240329,4,0,0,Reactive,0.0,18.16,154.35
20240330,4,0,0,Preventive,0.0,18.16,154.35
20240331,4,0,0,Preventive,0.0,18.16,154.35
20240401,4,1,88,Reactive,90.17,18.16,154.35
20240402,4,0,0,Preventive,0.0,18.16,154.35
20240403,4,0,0,Reactive,0.0,18.16,154.35
20240404,4,0,0,Preventive,0.0,18.16,154.35
20240405,4,0,0,Preventive,0.0,18.16,154.35
20240406,4,0,0,Reactive,0.0,18.16,154.35
20240407,4,0,0,Reactive,0.0,18.16,154.35
20240408,4,0,0,Reactive,0.0,18.16,154.35
20240409,4,0,0,Preventive,0.0,18.16,154.35
20240410,4,1,125,Preventive,303.36,18.16,154.35
20240411,4,0,0,Preventive,0.0,18.16,154.35
20240412,4,0,0,Preventive,0.0,18.16,154.35
20240413,4,0,0,Preventive,0.0,18.16,154.35
20240414,4,0,0,Preventive,0.0,18.16,154.35
20240415,4,0,0,Reactive,0.0,18.16,154.35
20240416,4,0,0,Preventive,0.0,18.16,154.35
20240417,4,0,0,Preventive,0.0,18.16,154.35
20240418,4,0,0,Preventive,0.0,18.16,154.35
20240419,4,0,0,Reactive,0.0,18.16,154.35
20240420,4,0,0,Reactive,0.0,18.16,154.35
20240421,4,0,0,Preventive,0.0,18.16,154.35
20240422,4,0,0,Reactive,0.0,18.16,154.35
20240423,4,0,0,Reactive,0.0,18.16,154.35
20240424,4,0,0,Preventive,0.0,18.16,154.35
20240425,4,0,0,Preventive,0.0,18.16,154.35
20240426,4,0,0,Preventive,0.0,18.16,154.35
20240427,4,0,0,Reactive,0.0,18.16,154.35
20240428,4,0,0,Reactive,0.0,18.16,154.35
20240429,4,0,0,Reactive,0.0,18.16,154.35
20240430,4,0,0,Preventive,0.0,18.16,154.35
20240501,4,0,0,Reactive,0.0,18.16,154.35
20240502,4,0,0,Preventive,0.0,18.16,154.35
20240503,4,0,0,Reactive,0.0,18.16,154.35
20240504,4,0,0,Preventive,0.0,18.16,154.35
20240505,4,0,0,Reactive,0.0,18.16,154.35
20240506,4,0,0,Preventive,0.0,18.16,154.35
20240507,4,0,0,Preventive,0.0,18.16,154.35
20240508,4,1,251,Preventive,716.27,18.16,154.35
20240509,4,0,0,Preventive,0.0,18.16,154.35
20240510,4,0,0,Preventive,0.0,18.16,154.35
20240511,4,0,0,Reactive,0.0,18.16,154.35
20240512,4,0,0,Reactive,0.0,18.16,154.35
20240513,4,0,0,Preventive,0.0,18.16,154.35
20240514,4,0,0,Preventive,0.0,18.16,154.35
20240515,4,0,0,Preventive,0.0,18.16,154.35
20240516,4,0,0,Preventive,0.0,18.16,154.35
20240517,4,0,0,Preventive,0.0,18.16,154.35
20240518,4,0,0,Preventive,0.0,18.16,154.35
20240519,4,0,0,Preventive,0.0,18.16,154.35
20240520,4,0,0,Reactive,0.0,18.16,154.35
20240521,4,0,0,Reactive,0.0,18.16,154.35
20240522,4,0,0,Preventive,0.0,18.16,154.35
20240523,4,0,0,Preventive,0.0,18.16,154.35
20240524,4,0,0,Preventive,0.0,18.16,154.35
20240525,4,0,0,Preventive,0.0,18.16,154.35
20240526,4,0,0,Reactive,0.0,18.16,154.35
20240527,4,0,0,Preventive,0.0,18.16,154.35
20240528,4,0,0,Preventive,0.0,18.16,154.35
20240529,4,0,0,Reactive,0.0,18.16,154.35
20240530,4,0,0,Preventive,0.0,18.16,154.35
20240531,4,0,0,Preventive,0.0,18.16,154.35
20240601,4,0,0,Preventive,0.0,18.16,154.35
20240602,4,0,0,Preventive,0.0,18.16,154.35
20240603,4,0,0,Reactive,0.0,18.16,154.35
20240604,4,0,0,Preventive,0.0,18.16,154.35
20240605,4,0,0,Preventive,0.0,18.16,154.35
20240606,4,1,144,Reactive,189.16,18.16,154.35
20240607,4,0,0,Reactive,0.0,18.16,154.35
20240608,4,1,63,Reactive,113.63,18.16,154.35
20240609,4,0,0,Preventive,0.0,18.16,154.35
20240610,4,0,0,Preventive,0.0,18.16,154.35
20240611,4,0,0,Reactive,0.0,18.16,154.35
20240612,4,0,0,Reactive,0.0,18.16,154.35
20240613,4,0,0,Preventive,0.0,18.16,154.35
20240614,4,0,0,Reactive,0.0,18.16,154.35
20240615,4,0,0,Reactive,0.0,18.16,154.35
20240616,4,0,0,Preventive,0.0,18.16,154.35
20240617,4,0,0,Reactive,0.0,18.16,154.35
20240618,4,0,0,Preventive,0.0,18.16,154.35
20240619,4,0,0,Preventive,0.0,18.16,154.35
20240620,4,0,0,Reactive,0.0,18.16,154.35
20240621,4,0,0,Preventive,0.0,18.16,154.35
20240622,4,0,0,Reactive,0.0,18.16,154.35
20240623,4,0,0,Preventive,0.0,18.16,154.35
20240624,4,0,0,Preventive,0.0,18.16,154.35
20240625,4,0,0,Reactive,0.0,18.16,154.35
20240626,4,0,0,Reactive,0.0,18.16,154.35
20240627,4,0,0,Preventive,0.0,18.16,154.35
20240628,4,0,0,Reactive,0.0,18.16,154.35
20240629,4,0,0,Preventive,0.0,18.16,154.35
20240630,4,0,0,Preventive,0.0,18.16,154.35
20240701,4,0,0,Reactive,0.0,18.16,154.35
20240702,4,0,0,Reactive,0.0,18.16,154.35
20240703,4,0,0,Reactive,0.0,18.16,154.35
20240704,4,0,0,Preventive,0.0,18.16,154.35
20240705,4,0,0,Reactive,0.0,18.16,154.35
20240706,4,0,0,Reactive,0.0,18.16,154.35
20240707,4,0,0,Preventive,0.0,18.16,154.35
20240708,4,0,0,Preventive,0.0,18.16,154.35
20240709,4,0,0,Reactive,0.0,18.16,154.35
20240710,4,0,0,Reactive,0.0,18.16,154.35
20240711,4,0,0,Reactive,0.0,18.16,154.35
20240712,4,0,0,Preventive,0.0,18.16,154.35
20240713,4,0,0,Preventive,0.0,18.16,154.35
20240714,4,0,0,Preventive,0.0,18.16,154.35
20240715,4,0,0,Preventive,0.0,18.16,154.35
20240716,4,0,0,Preventive,0.0,18.16,154.35
20240717,4,0,0,Reactive,0.0,18.16,154.35
20240718,4,0,0,Preventive,0.0,18.16,154.35
20240719,4,0,0,Preventive,0.0,18.16,154.35
20240720,4,0,0,Preventive,0.0,18.16,154.35
20240721,4,0,0,Reactive,0.0,18.16,154.35
20240722,4,0,0,Preventive,0.0,18.16,154.35
20240723,4,0,0,Preventive,0.0,18.16,154.35
20240724,4,0,0,Preventive,0.0,18.16,154.35
20240725,4,0,0,Preventive,0.0,18.16,154.35
20240726,4,0,0,Preventive,0.0,18.16,154.35
20240727,4,0,0,Reactive,0.0,18.16,154.35
20240728,4,0,0,Reactive,0.0,18.16,154.35
20240729,4,0,0,Preventive,0.0,18.16,154.35
20240730,4,0,0,Preventive,0.0,18.16,154.35
20240731,4,0,0,Reactive,0.0,18.16,154.35
20240801,4,0,0,Reactive,0.0,18.16,154.35
20240802,4,0,0,Preventive,0.0,18.16,154.35
20240803,4,0,0,Preventive,0.0,18.16,154.35
20240804,4,0,0,Preventive,0.0,18.16,154.35
20240805,4,0,0,Reactive,0.0,18.16,154.35
20240806,4,0,0,Reactive,0.0,18.16,154.35
20240807,4,0,0,Reactive,0.0,18.16,154.35
20240808,4,0,0,Reactive,0.0,18.16,154.35
20240809,4,0,0,Preventive,0.0,18.16,154.35
20240810,4,0,0,Reactive,0.0,18.16,154.35
20240811,4,0,0,Preventive,0.0,18.16,154.35
20240812,4,0,0,Reactive,0.0,18.16,154.35
20240813,4,0,0,Preventive,0.0,18.16,154.35
20240814,4,0,0,Preventive,0.0,18.16,154.35
20240815,4,0,0,Preventive,0.0,18.16,154.35
20240816,4,0,0,Preventive,0.0,18.16,154.35
20240817,4,1,39,Reactive,83.71,18.16,154.35
20240818,4,0,0,Preventive,0.0,18.16,154.35
20240819,4,0,0,Preventive,0.0,18.16,154.35
20240820,4,0,0,Preventive,0.0,18.16,154.35
20240821,4,0,0,Preventive,0.0,18.16,154.35
20240822,4,0,0,Preventive,0.0,18.16,154.35
20240823,4,0,0,Preventive,0.0,18.16,154.35
20240824,4,1,144,Preventive,256.96,18.16,154.35
20240825,4,0,0,Preventive,0.0,18.16,154.35
20240826,4,0,0,Preventive,0.0,18.16,154.35
20240827,4,0,0,Reactive,0.0,18.16,154.35
20240828,4,0,0,Preventive,0.0,18.16,154.35
20240829,4,0,0,Preventive,0.0,18.16,154.35
20240830,4,0,0,Preventive,0.0,18.16,154.35
20240831,4,0,0,Preventive,0.0,18.16,154.35
20240901,4,0,0,Preventive,0.0,18.16,154.35
20240902,4,0,0,Preventive,0.0,18.16,154.35
20240903,4,0,0,Preventive,0.0,18.16,154.35
20240904,4,0,0,Reactive,0.0,18.16,154.35
20240905,4,0,0,Preventive,0.0,18.16,154.35
20240906,4,0,0,Reactive,0.0,18.16,154.35
20240907,4,0,0,Preventive,0.0,18.16,154.35
20240908,4,0,0,Reactive,0.0,18.16,154.35
20240909,4,0,0,Preventive,0.0,18.16,154.35
20240910,4,0,0,Preventive,0.0,18.16,154.35
20240911,4,0,0,Reactive,0.0,18.16,154.35
20240912,4,0,0,Preventive,0.0,18.16,154.35
20240913,4,0,0,Reactive,0.0,18.16,154.35
20240914,4,0,0,Preventive,0.0,18.16,154.35
20240915,4,0,0,Preventive,0.0,18.16,154.35
20240916,4,1,262,Preventive,342.6,18.16,154.35
20240917,4,0,0,Preventive,0.0,18.16,154.35
20240918,4,0,0,Reactive,0.0,18.16,154.35
20240919,4,0,0,Preventive,0.0,18.16,154.35
20240920,4,0,0,Preventive,0.0,18.16,154.35
20240921,4,0,0,Preventive,0.0,18.16,154.35
20240922,4,0,0,Reactive,0.0,18.16,154.35
20240923,4,0,0,Preventive,0.0,18.16,154.35
20240924,4,0,0,Preventive,0.0,18.16,154.35
20240925,4,0,0,Preventive,0.0,18.16,154.35
20240926,4,0,0,Preventive,0.0,18.16,154.35
20240927,4,0,0,Preventive,0.0,18.16,154.35
20240928,4,0,0,Reactive,0.0,18.16,154.35
20240929,4,0,0,Preventive,0.0,18.16,154.35
20240930,4,1,125,Preventive,252.04,18.16,154.35
20241001,4,0,0,Preventive,0.0,18.16,154.35
20241002,4,0,0,Preventive,0.0,18.16,154.35
20241003,4,0,0,Reactive,0.0,18.16,154.35
20241004,4,0,0,Preventive,0.0,18.16,154.35
20241005,4,0,0,Preventive,0.0,18.16,154.35
20241006,4,0,0,Preventive,0.0,18.16,154.35
20231007,5,0,0,Preventive,0.0,23.71,149.33
20231008,5,0,0,Reactive,0.0,23.71,149.33
20231009,5,0,0,Preventive,0.0,23.71,149.33
20231010,5,0,0,Preventive,0.0,23.71,149.33
20231011,5,0,0,Preventive,0.0,23.71,149.33
20231012,5,0,0,Preventive,0.0,23.71,149.33
20231013,5,0,0,Preventive,0.0,23.71,149.33
20231014,5,0,0,Preventive,0.0,23.71,149.33
20231015,5,1,214,Preventive,299.33,23.71,149.33
20231016,5,0,0,Preventive,0.0,23.71,149.33
20231017,5,0,0,Preventive,0.0,23.71,149.33
20231018,5,0,0,Preventive,0.0,23.71,149.33
20231019,5,0,0,Preventive,0.0,23.71,149.33
20231020,5,0,0,Preventive,0.0,23.71,149.33
20231021,5,0,0,Preventive,0.0,23.71,149.33
20231022,5,0,0,Preventive,0.0,23.71,149.33
20231023,5,0,0,Preventive,0.0,23.71,149.33
20231024,5,0,0,Reactive,0.0,23.71,149.33
20231025,5,0,0,Preventive,0.0,23.71,149.33
20231026,5,0,0,Preventive,0.0,23.71,149.33
20231027,5,0,0,Preventive,0.0,23.71,149.33
20231028,5,0,0,Preventive,0.0,23.71,149.33
20231029,5,0,0,Preventive,0.0,23.71,149.33
20231030,5,0,0,Preventive,0.0,23.71,149.33
20231031,5,0,0,Preventive,0.0,23.71,149.33
20231101,5,0,0,Reactive,0.0,23.71,149.33
20231102,5,0,0,Reactive,0.0,23.71,149.33
20231103,5,1,122,Preventive,273.66,23.71,149.33
20231104,5,0,0,Preventive,0.0,23.71,149.33
20231105,5,0,0,Preventive,0.0,23.71,149.33
20231106,5,0,0,Preventive,0.0,23.71,149.33
20231107,5,0,0,Preventive,0.0,23.71,149.33
20231108,5,0,0,Preventive,0.0,23.71,149.33
20231109,5,0,0,Preventive,0.0,23.71,149.33
20231110,5,0,0,Preventive,0.0,23.71,149.33
20231111,5,0,0,Reactive,0.0,23.71,149.33
20231112,5,0,0,Preventive,0.0,23.71,149.33
20231113,5,0,0,Preventive,0.0,23.71,149.33
20231114,5,0,0,Preventive,0.0,23.71,149.33
20231115,5,0,0,Preventive,0.0,23.71,149.33
20231116,5,0,0,Reactive,0.0,23.71,149.33
20231117,5,1,92,Preventive,196.25,23.71,149.33
20231118,5,0,0,Preventive,0.0,23.71,149.33
20231119,5,0,0,Reactive,0.0,23.71,149.33
20231120,5,0,0,Preventive,0.0,23.71,149.33
20231121,5,0,0,Reactive,0.0,23.71,149.33
20231122,5,0,0,Preventive,0.0,23.71,149.33
20231123,5,0,0,Preventive,0.0,23.71,149.33
20231124,5,0,0,Preventive,0.0,23.71,149.33
20231125,5,0,0,Preventive,0.0,23.71,149.33
20231126,5,0,0,Preventive,0.0,23.71,149.33
20231127,5,0,0,Reactive,0.0,23.71,149.33
20231128,5,1,151,Preventive,169.13,23.71,149.33
20231129,5,0,0,Preventive,0.0,23.71,149.33
20231130,5,0,0,Reactive,0.0,23.71,149.33
20231201,5,0,0,Preventive,0.0,23.71,149.33
20231202,5,0,0,Preventive,0.0,23.71,149.33
20231203,5,0,0,Preventive,0.0,23.71,149.33
20231204,5,0,0,Preventive,0.0,23.71,149.33
20231205,5,0,0,Reactive,0.0,23.71,149.33
20231206,5,0,0,Preventive,0.0,23.71,149.33
20231207,5,0,0,Preventive,0.0,23.71,149.33
20231208,5,0,0,Reactive,0.0,23.71,149.33
20231209,5,0,0,Preventive,0.0,23.71,149.33
20231210,5,1,263,Preventive,542.29,23.71,149.33
20231211,5,0,0,Reactive,0.0,23.71,149.33
20231212,5,0,0,Preventive,0.0,23.71,149.33
20231213,5,0,0,Reactive,0.0,23.71,149.33
20231214,5,0,0,Preventive,0.0,23.71,149.33
20231215,5,0,0,Preventive,0.0,23.71,149.33
20231216,5,0,0,Reactive,0.0,23.71,149.33
20231217,5,0,0,Reactive,0.0,23.71,149.33
20231218,5,0,0,Preventive,0.0,23.71,149.33
20231219,5,1,279,Preventive,539.9,23.71,149.33
20231220,5,0,0,Reactive,0.0,23.71,149.33
20231221,5,0,0,Preventive,0.0,23.71,149.33
20231222,5,0,0,Reactive,0.0,23.71,149.33
20231223,5,0,0,Preventive,0.0,23.71,149.33
20231224,5,1,58,Preventive,63.9,23.71,149.33
20231225,5,0,0,Preventive,0.0,23.71,149.33
20231226,5,0,0,Preventive,0.0,23.71,149.33
