DateID,ProductID,TotalUnitsProduced,ProductionEfficiencyPercent,DowntimeMinutes,OnTimeDeliveryRatePercent,ProductionCostPerUnit
20240414,9,1054,93.81,52,94.79,19.34
20240414,10,816,89.11,214,96.1,16.82
20240414,11,983,92.92,41,91.73,18.53
20240414,12,1101,98.53,58,90.75,15.45
20240414,13,829,94.15,290,94.41,10.61
20240414,14,1144,92.18,137,97.0,10.48
20240414,15,883,97.58,204,97.92,11.9
20240414,16,1194,98.56,278,96.43,13.94
20240414,17,1168,94.51,219,99.31,18.95
20240414,18,1088,99.28,44,93.61,15.19
20240414,19,1164,86.96,189,94.56,17.14
20240414,20,1008,86.05,126,93.35,13.69
20240415,1,1073,92.94,95,97.34,19.21
20240415,2,1066,90.33,223,98.29,15.41
20240415,3,947,94.61,86,98.6,19.43
20240415,4,1123,87.26,245,96.61,18.99
20240415,5,1174,95.21,129,99.27,19.9
20240415,6,800,86.63,231,97.88,10.28
20240415,7,1001,95.92,251,95.7,12.35
20240415,8,1199,95.98,219,96.15,18.68
20240415,9,911,98.97,141,92.71,17.95
20240415,10,1196,92.46,290,97.82,17.08
20240415,11,867,86.74,179,98.14,18.49
20240415,12,824,95.59,90,95.07,10.19
20240415,13,1131,96.07,126,94.75,14.22
20240415,14,1196,94.49,246,93.62,17.56
20240415,15,844,85.27,284,93.69,14.23
20240415,16,890,99.26,106,96.08,19.49
20240415,17,1020,88.01,40,94.68,16.45
20240415,18,893,95.65,87,98.74,17.46
20240415,19,1125,94.1,194,95.1,11.3
20240415,20,1185,87.61,233,98.57,12.05
20240416,1,1092,92.84,191,91.44,10.46
20240416,2,1179,95.8,36,98.05,12.82
20240416,3,888,93.52,47,92.37,15.73
20240416,4,1080,85.92,195,94.01,10.43
20240416,5,1065,92.36,246,99.9,16.5
20240416,6,980,92.59,232,95.14,15.69
20240416,7,952,93.14,270,97.12,11.15
20240416,8,879,90.72,178,96.82,10.85
20240416,9,1125,92.29,288,95.07,17.73
20240416,10,868,90.27,239,99.55,19.5
20240416,11,1171,97.79,282,91.83,11.23
20240416,12,1135,89.32,58,98.78,18.09
20240416,13,953,99.98,131,97.97,16.42
20240416,14,1031,96.77,278,91.58,13.98
20240416,15,1044,91.26,288,97.36,10.15
20240416,16,800,87.91,236,99.9,12.43
20240416,17,994,93.05,145,93.51,13.43
20240416,18,1080,98.21,247,90.95,11.37
20240416,19,859,87.8,196,91.32,13.4
20240416,20,891,97.78,104,96.14,14.8
20240417,1,974,86.13,299,93.43,15.09
20240417,2,1175,91.77,65,98.02,16.29
20240417,3,1152,85.35,195,91.93,10.52
20240417,4,1128,85.69,75,92.64,11.27
20240417,5,1035,99.88,34,95.75,14.16
20240417,6,980,89.95,294,93.71,16.27
20240417,7,1135,96.45,266,98.13,13.49
20240417,8,1065,93.5,277,93.11,10.2
20240417,9,902,91.02,242,91.03,14.39
20240417,10,1161,87.78,35,90.13,13.54
20240417,11,812,92.95,152,95.67,14.29
20240417,12,882,88.54,211,97.25,18.53
20240417,13,842,88.64,122,94.87,18.52
20240417,14,869,90.88,243,91.28,11.75
20240417,15,1122,91.72,210,99.18,12.55
20240417,16,969,99.57,199,96.31,11.23
20240417,17,993,99.36,87,92.08,17.07
20240417,18,1088,95.07,297,99.08,18.14
20240417,19,1133,89.04,98,93.31,10.28
20240417,20,859,94.77,278,92.3,18.17
20240418,1,1068,94.93,129,94.31,11.15
20240418,2,896,87.6,65,91.77,13.58
20240418,3,1188,90.64,153,90.1,14.72
20240418,4,1151,91.46,86,94.29,17.88
20240418,5,1004,93.19,239,95.73,19.97
20240418,6,1058,99.86,40,94.72,13.54
20240418,7,887,98.17,45,97.46,19.92
20240418,8,885,97.13,193,92.37,15.4
20240418,9,1144,91.1,209,99.42,16.38
20240418,10,1017,89.39,266,91.83,16.94
20240418,11,961,86.22,90,96.4,14.08
20240418,12,875,85.67,198,94.77,11.03
20240418,13,1099,95.97,192,91.93,14.57
20240418,14,819,92.37,194,97.81,17.62
20240418,15,1150,98.82,136,91.63,13.34
20240418,16,1019,96.63,180,97.69,13.54
20240418,17,1114,88.85,143,91.48,16.8
20240418,18,956,98.08,209,98.94,15.88
20240418,19,1051,95.74,149,90.21,14.75
20240418,20,922,90.97,286,94.63,11.69
20240419,1,870,89.44,209,99.21,11.06
20240419,2,1131,95.4,207,98.09,12.69
20240419,3,1130,86.72,236,99.41,15.61
20240419,4,1168,88.96,110,91.67,10.49
20240419,5,1102,92.34,167,98.2,13.81
20240419,6,961,86.95,272,97.87,16.56
20240419,7,883,99.47,174,93.72,16.18
20240419,8,965,96.36,176,93.07,14.07
20240419,9,812,91.42,31,99.65,16.01
20240419,10,993,94.75,289,98.85,17.55
20240419,11,1078,98.86,146,90.77,19.61
20240419,12,1180,89.07,142,94.92,14.69
20240419,13,822,97.64,119,99.53,11.11
20240419,14,954,85.54,236,90.64,17.34
20240419,15,879,87.98,269,96.82,17.52
20240419,16,849,85.67,271,91.49,17.24
20240419,17,824,92.41,259,91.7,10.04
20240419,18,907,86.35,140,95.98,13.68
20240419,19,1002,93.18,145,96.97,19.37
20240419,20,1148,95.89,140,96.1,15.95
20240420,1,820,85.07,150,99.33,13.35
20240420,2,969,90.13,92,91.79,16.64
20240420,3,973,92.57,122,97.46,12.08
20240420,4,912,89.66,238,92.96,18.97
20240420,5,1080,92.14,184,97.15,19.57
20240420,6,938,95.11,296,97.11,15.08
20240420,7,1051,88.97,89,90.36,14.83
20240420,8,902,95.52,250,95.52,12.02
20240420,9,857,90.38,48,90.61,18.45
20240420,10,1159,86.27,108,99.45,18.05
20240420,11,948,97.14,84,98.39,17.45
20240420,12,1180,98.34,122,95.57,16.84
20240420,13,1130,88.67,192,92.2,19.21
20240420,14,1195,96.27,107,97.94,13.57
20240420,15,1184,99.68,172,94.17,17.16
20240420,16,1128,85.96,127,92.65,19.19
20240420,17,826,92.26,142,93.28,14.68
20240420,18,1118,99.02,153,98.25,14.51
20240420,19,1152,88.6,42,93.89,18.05
20240420,20,884,93.61,85,98.45,19.88
20240421,1,1000,92.99,208,90.16,10.76
20240421,2,1106,95.67,65,90.42,13.8
20240421,3,1075,89.84,197,97.51,11.93
20240421,4,1084,97.78,127,90.47,15.2
20240421,5,1073,91.91,291,93.63,18.58
20240421,6,830,97.23,198,90.01,19.8
20240421,7,822,87.72,36,99.95,14.67
20240421,8,1073,93.79,62,94.32,14.1
20240421,9,1120,91.54,207,90.63,19.42
20240421,10,1093,86.42,203,93.09,17.27
20240421,11,884,92.44,202,93.74,17.21
20240421,12,815,89.79,176,90.18,14.46
20240421,13,868,91.49,277,91.96,19.26
20240421,14,944,95.71,206,98.79,17.01
20240421,15,965,95.06,74,98.12,17.83
20240421,16,881,94.61,196,99.84,15.69
20240421,17,995,93.85,65,96.9,15.68
20240421,18,1051,98.73,45,97.32,10.77
20240421,19,1024,98.16,248,90.38,12.08
20240421,20,910,93.99,158,91.77,15.65
20240422,1,838,86.91,188,91.64,17.31
20240422,2,1038,93.62,58,97.69,17.58
20240422,3,1163,99.56,65,91.12,14.59
20240422,4,900,90.32,134,93.63,11.94
20240422,5,875,89.24,79,96.68,18.0
20240422,6,1127,95.33,106,90.2,12.28
20240422,7,1126,86.49,136,93.68,16.71
20240422,8,1048,86.4,50,91.72,14.86
20240422,9,1105,90.47,86,97.85,12.28
20240422,10,863,96.94,187,90.25,16.9
20240422,11,1186,95.75,289,91.66,11.48
20240422,12,1179,99.92,60,90.21,10.97
20240422,13,849,94.9,208,93.35,10.64
20240422,14,986,88.17,38,99.56,17.23
20240422,15,1194,91.95,220,90.99,11.45
20240422,16,1195,91.45,264,93.06,14.08
20240422,17,832,91.38,124,99.39,15.49
20240422,18,1194,93.42,71,96.43,11.55
20240422,19,869,94.44,275,92.19,10.61
20240422,20,898,87.24,200,90.43,17.19
20240423,1,1001,87.06,291,90.88,14.76
20240423,2,1093,86.35,129,90.47,19.74
20240423,3,949,88.34,283,99.22,14.51
20240423,4,1055,90.14,36,96.69,10.14
20240423,5,946,93.27,179,95.32,13.53
20240423,6,908,86.28,95,95.04,17.27
20240423,7,1013,96.09,79,98.59,14.68
20240423,8,1191,91.25,254,90.56,19.99
20240423,9,1131,89.84,58,92.37,16.92
20240423,10,1164,88.59,88,98.88,12.31
20240423,11,1025,86.56,146,93.69,15.49
20240423,12,1093,91.48,56,100.0,12.98
20240423,13,838,88.05,74,97.02,18.11
20240423,14,976,96.51,134,90.3,13.01
20240423,15,970,99.35,190,92.68,18.89
20240423,16,972,90.06,99,96.87,16.46
20240423,17,812,92.56,278,91.28,10.12
20240423,18,964,92.43,46,91.05,13.23
20240423,19,1196,86.7,252,93.34,18.4
20240423,20,887,93.68,268,99.31,12.19
20240424,1,1184,94.94,164,90.58,12.18
20240424,2,981,94.89,151,93.78,17.62
20240424,3,1155,85.2,88,93.12,19.22
20240424,4,948,88.36,45,90.83,10.4
20240424,5,1167,90.63,273,98.27,10.1
20240424,6,1125,94.81,110,95.89,10.55
20240424,7,898,89.61,200,93.46,16.18
20240424,8,929,99.51,246,99.84,18.66
20240424,9,1184,85.19,34,98.31,17.09
20240424,10,1093,96.46,215,90.85,15.97
20240424,11,951,88.71,157,93.94,15.99
20240424,12,1017,86.42,174,91.33,19.41
20240424,13,897,87.46,210,97.4,10.1
20240424,14,1118,86.27,158,94.53,17.78
20240424,15,885,96.47,127,92.42,17.18
20240424,16,874,98.51,52,94.42,11.92
20240424,17,1068,85.48,99,95.59,16.64
20240424,18,1181,96.27,185,99.5,17.03
20240424,19,849,92.49,49,98.06,16.17
20240424,20,1138,90.61,152,99.2,19.7
20240425,1,968,90.59,102,97.59,19.3
20240425,2,940,91.54,237,97.63,11.53
20240425,3,837,90.46,81,95.76,13.97
20240425,4,1162,99.92,288,90.28,18.1
20240425,5,836,89.59,149,94.54,18.82
20240425,6,1087,94.99,91,95.17,18.89
20240425,7,1041,90.99,281,91.3,11.3
20240425,8,1150,88.0,129,97.44,18.6
20240425,9,918,96.55,220,99.82,11.58
20240425,10,1176,91.16,46,98.01,14.89
20240425,11,867,97.33,232,99.99,14.36
20240425,12,1083,91.03,123,90.71,13.32
20240425,13,890,99.33,48,92.29,11.91
20240425,14,1047,85.07,222,94.56,13.31
20240425,15,1131,97.27,277,97.31,17.8
20240425,16,1021,88.51,213,96.16,13.35
20240425,17,912,99.08,99,90.47,11.36
20240425,18,838,88.67,39,95.06,14.9
20240425,19,866,98.67,48,91.11,15.9
20240425,20,1150,88.66,170,97.26,17.41
20240426,1,851,90.61,70,98.15,18.36
20240426,2,1187,96.36,133,98.89,15.25
20240426,3,887,89.95,155,97.25,11.6
20240426,4,980,92.53,288,94.59,11.35
20240426,5,1160,94.84,200,97.0,11.14
20240426,6,835,96.42,277,97.19,16.69
20240426,7,891,85.91,249,99.95,12.99
20240426,8,998,93.22,293,90.59,10.12
20240426,9,1090,89.19,223,91.02,16.43
20240426,10,1038,92.47,78,90.09,13.96
20240426,11,1136,92.96,144,97.5,16.7
20240426,12,1156,91.06,285,94.64,17.33
20240426,13,1027,98.69,135,95.43,13.06
20240426,14,899,94.36,278,91.62,18.37
20240426,15,1087,88.18,103,99.15,13.04
20240426,16,942,91.59,138,97.47,17.48
20240426,17,1095,85.43,75,94.88,13.81
20240426,18,1155,98.7,207,92.46,15.07
20240426,19,1062,97.23,124,93.36,12.61
20240426,20,1058,96.65,50,96.24,18.39
20240427,1,1036,91.07,196,91.92,19.43
20240427,2,1011,85.54,54,91.23,15.4
20240427,3,1193,99.97,48,98.61,18.89
20240427,4,1087,91.83,284,92.79,17.63
20240427,5,1196,96.44,104,96.84,17.98
20240427,6,1012,90.65,48,96.18,10.92
20240427,7,1084,96.51,241,90.54,12.74
20240427,8,950,90.35,277,90.29,10.0
20240427,9,1036,97.79,62,93.4,10.02
20240427,10,806,88.89,159,97.46,14.46
20240427,11,1085,89.92,192,93.86,13.43
20240427,12,1160,86.07,126,90.92,10.56
20240427,13,820,97.17,93,99.83,12.02
20240427,14,918,85.25,210,99.22,19.26
20240427,15,989,96.7,159,92.88,10.31
20240427,16,1188,88.28,187,90.03,19.12
20240427,17,851,95.89,129,98.89,14.54
20240427,18,853,98.75,166,94.69,17.55
20240427,19,880,99.93,114,95.62,19.12
20240427,20,1033,87.53,206,91.21,10.59
20240428,1,1170,94.19,236,98.57,15.23
20240428,2,974,86.9,70,96.6,10.18
20240428,3,1103,85.47,143,93.32,18.84
20240428,4,1188,87.78,210,90.43,11.98
20240428,5,1024,93.92,97,99.17,10.82
20240428,6,826,88.1,101,98.66,10.89
20240428,7,1041,92.09,134,90.29,11.24
20240428,8,1165,94.76,157,97.74,12.35
20240428,9,1153,91.5,95,98.83,10.91
20240428,10,1012,86.33,113,95.81,16.92
20240428,11,924,98.11,229,96.45,10.55
20240428,12,1081,91.33,85,98.72,16.29
20240428,13,1194,88.85,50,95.74,18.97
20240428,14,925,92.39,129,92.62,11.26
20240428,15,1195,99.31,229,95.05,14.57
20240428,16,941,94.92,38,93.71,12.65
20240428,17,1161,94.64,97,93.13,17.08
20240428,18,1020,98.2,169,96.69,12.59
20240428,19,972,90.96,295,92.5,19.42
20240428,20,973,98.23,170,93.59,10.09
20240429,1,860,96.64,169,99.01,10.31
20240429,2,830,99.63,232,96.75,12.43
20240429,3,1194,85.5,176,99.76,13.15
20240429,4,1036,89.12,169,94.03,19.66
20240429,5,1160,96.19,181,95.75,15.99
20240429,6,1098,86.4,240,95.52,14.03
20240429,7,1166,95.48,89,94.89,13.1
20240429,8,834,94.17,200,90.05,14.09
20240429,9,845,90.3,100,98.37,17.17
20240429,10,1060,96.01,51,93.06,14.63
20240429,11,1033,93.13,158,93.71,16.7
20240429,12,1153,93.67,260,98.21,16.72
20240429,13,924,96.73,90,91.12,11.16
20240429,14,856,97.31,161,98.16,12.47
20240429,15,966,91.98,222,100.0,16.44
20240429,16,964,93.15,208,93.54,18.13
20240429,17,935,86.3,272,94.57,10.68
20240429,18,1018,96.14,42,93.54,17.39
20240429,19,1030,87.08,96,96.17,14.11
20240429,20,983,92.8,45,97.09,12.19
20240430,1,1029,96.44,176,90.34,14.48
20240430,2,1037,86.72,78,99.42,14.36
20240430,3,1042,87.99,132,97.18,15.81
20240430,4,886,88.58,229,91.88,15.85
20240430,5,1147,88.88,49,91.34,15.17
20240430,6,889,90.83,108,93.43,18.56
20240430,7,903,94.74,133,93.15,12.28
20240430,8,836,85.33,72,99.19,13.87
20240430,9,1058,96.42,125,98.81,16.44
20240430,10,1171,89.16,121,98.65,18.22
20240430,11,1046,89.82,153,94.09,16.6
20240430,12,910,87.1,42,91.25,14.8
20240430,13,999,85.23,194,95.27,18.5
20240430,14,822,97.98,73,96.47,18.47
20240430,15,1133,90.8,135,97.76,10.85
20240430,16,922,96.4,225,96.82,11.35
20240430,17,1146,96.33,52,92.81,19.86
20240430,18,951,85.14,53,94.8,12.45
20240430,19,922,86.56,146,99.16,11.08
20240430,20,841,99.79,208,92.05,16.18
20240501,1,1123,94.95,232,94.5,17.49
20240501,2,894,89.92,33,97.42,13.63
20240501,3,1180,99.22,258,99.62,12.56
20240501,4,1099,92.58,202,99.73,19.52
20240501,5,829,87.23,92,92.72,17.05
20240501,6,1041,85.59,68,97.35,12.53
20240501,7,1126,98.74,101,90.49,11.88
20240501,8,1089,89.09,260,91.67,14.46
20240501,9,1198,86.39,88,96.44,19.37
20240501,10,1131,91.57,297,98.53,15.06
20240501,11,959,99.87,143,93.95,19.2
20240501,12,1116,95.58,203,97.92,17.51
20240501,13,1004,86.03,54,92.22,15.77
20240501,14,907,94.92,109,94.08,17.71
20240501,15,1067,93.96,104,93.48,19.72
20240501,16,940,85.43,260,96.25,15.01
20240501,17,1132,91.13,120,93.8,13.6
20240501,18,1137,96.15,60,95.0,10.45
20240501,19,1027,87.29,299,98.23,16.78
20240501,20,977,97.43,97,94.45,19.83
20240502,1,1161,89.46,157,99.12,14.12
20240502,2,1043,89.57,48,95.23,16.0
20240502,3,857,98.68,131,95.53,19.42
20240502,4,858,95.24,212,91.89,12.89
20240502,5,1198,93.24,193,99.23,15.23
20240502,6,893,95.48,269,96.14,10.52
20240502,7,1036,88.5,102,94.55,15.54
20240502,8,1117,89.56,80,92.49,18.21
20240502,9,1079,86.03,254,97.37,19.02
20240502,10,877,88.91,282,97.17,14.59
20240502,11,859,91.67,283,95.43,18.29
20240502,12,857,90.77,113,99.19,17.78
20240502,13,1025,85.3,131,94.51,15.24
20240502,14,1078,99.78,295,98.31,16.46
20240502,15,1092,99.69,60,91.38,19.59
20240502,16,1090,85.33,212,90.68,18.55
20240502,17,1061,91.43,184,99.53,19.85
20240502,18,1158,93.26,240,90.35,17.46
20240502,19,1084,91.74,247,95.07,11.3
20240502,20,855,90.37,134,91.59,12.06
20240503,1,873,90.46,163,99.62,12.96
20240503,2,1028,91.2,161,99.54,15.98
20240503,3,1135,90.43,287,99.49,10.32
20240503,4,950,92.23,204,93.83,18.37
20240503,5,879,98.93,87,90.26,18.48
20240503,6,1133,99.94,265,95.13,17.26
20240503,7,822,94.4,117,94.07,13.2
20240503,8,1065,95.74,87,93.57,18.58
20240503,9,1192,94.75,182,96.83,15.24
20240503,10,870,98.73,49,93.68,12.11
20240503,11,818,94.83,136,99.73,12.87
20240503,12,946,88.52,227,99.21,15.6
20240503,13,1039,89.9,217,94.16,19.65
20240503,14,1062,87.72,229,97.13,17.7
20240503,15,1043,97.1,51,92.35,19.8
20240503,16,957,97.04,76,94.99,17.25
20240503,17,1196,92.47,104,98.58,12.62
20240503,18,964,91.0,190,99.97,12.59
20240503,19,1096,90.41,292,99.63,19.35
20240503,20,1133,85.21,43,95.45,12.2
20240504,1,1146,96.75,162,90.06,19.86
20240504,2,970,85.83,61,94.77,19.64
20240504,3,1043,90.8,292,99.45,10.14
20240504,4,1128,86.13,229,92.76,16.77
20240504,5,1171,98.53,100,95.04,18.18
20240504,6,1008,94.58,237,94.84,18.46
20240504,7,1164,90.23,156,91.91,16.5
20240504,8,1111,93.75,31,92.15,15.9
20240504,9,1123,97.53,230,98.97,13.23
20240504,10,961,85.87,212,95.82,18.77
20240504,11,931,90.1,248,99.58,10.64
20240504,12,908,97.2,96,97.43,13.31
20240504,13,1055,88.7,37,95.35,17.77
20240504,14,1156,96.27,285,97.99,15.61
20240504,15,1006,98.52,225,97.49,10.52
20240504,16,1173,91.67,238,94.49,18.95
20240504,17,872,98.37,164,96.1,19.96
20240504,18,1003,85.42,41,97.69,13.5
20240504,19,826,93.51,87,95.71,17.13
20240504,20,848,92.18,124,91.47,12.92
20240505,1,809,98.0,33,95.68,10.53
20240505,2,1002,86.41,88,95.35,14.23
20240505,3,906,98.67,38,91.85,16.81
20240505,4,811,92.95,96,98.76,11.25
20240505,5,1005,97.84,262,98.35,12.77
20240505,6,867,95.05,198,90.86,13.27
20240505,7,814,87.07,39,93.64,18.73
20240505,8,1188,95.65,282,93.49,19.27
20240505,9,871,87.44,197,93.87,11.89
20240505,10,974,98.92,249,92.66,13.84
20240505,11,918,95.1,116,90.79,10.24
20240505,12,1147,85.9,69,97.73,17.16
20240505,13,982,92.55,263,92.82,18.85
20240505,14,1042,91.01,66,90.98,19.75
20240505,15,842,85.48,188,93.19,10.75
20240505,16,1063,95.93,78,92.92,18.67
20240505,17,1102,94.62,253,91.39,11.91
20240505,18,996,87.68,249,96.56,18.04
20240505,19,881,99.72,37,95.7,12.09
20240505,20,900,98.36,288,99.99,16.53
20240506,1,858,94.47,67,93.58,10.01
20240506,2,1101,90.3,220,99.69,17.19
20240506,3,1095,89.65,191,96.81,16.82
20240506,4,980,85.15,154,99.44,14.1
20240506,5,1013,88.3,201,92.02,10.54
20240506,6,971,94.11,78,97.73,19.6
20240506,7,831,85.58,47,98.75,10.5
20240506,8,962,86.45,166,97.51,12.82
20240506,9,1170,86.65,101,95.62,10.0
20240506,10,1194,99.98,138,90.53,11.34
20240506,11,817,98.28,183,97.15,11.33
20240506,12,870,98.2,90,96.51,10.44
20240506,13,811,95.41,80,97.45,13.38
20240506,14,814,94.24,68,91.47,11.86
20240506,15,850,98.38,127,97.24,10.83
20240506,16,855,97.93,175,99.78,18.46
20240506,17,1139,95.25,49,91.93,15.62
20240506,18,809,86.56,134,92.26,17.19
20240506,19,1172,86.33,75,95.15,10.86
20240506,20,958,97.5,177,93.19,13.33
20240507,1,875,88.77,226,90.71,13.2
20240507,2,831,99.97,139,91.56,12.06
20240507,3,938,88.07,85,95.06,12.51
20240507,4,1056,98.45,216,91.03,12.69
20240507,5,1185,99.2,174,94.81,19.19
20240507,6,1060,96.95,198,91.63,14.57
20240507,7,869,89.27,288,91.86,12.9
20240507,8,919,87.88,119,96.86,16.53
20240507,9,1190,94.54,256,94.56,14.25
20240507,10,888,93.83,252,92.76,19.81
20240507,11,890,88.41,287,93.05,11.04
20240507,12,833,92.25,48,95.73,19.0
20240507,13,979,97.5,255,91.46,12.97
20240507,14,1006,95.37,100,96.12,13.67
20240507,15,1078,91.73,272,97.07,13.72
20240507,16,911,99.59,186,90.03,13.81
20240507,17,1107,98.27,291,94.76,11.25
20240507,18,1053,97.78,176,92.08,16.54
20240507,19,964,93.97,166,90.03,10.47
20240507,20,865,85.28,158,91.17,11.54
20240508,1,800,94.25,174,94.84,19.09
20240508,2,898,97.53,184,99.82,19.45
20240508,3,1173,99.58,278,96.46,16.87
20240508,4,1118,88.99,111,96.85,14.67
20240508,5,1081,95.0,195,99.78,14.27
20240508,6,877,94.02,145,96.0,16.11
20240508,7,827,86.82,47,94.57,19.9
20240508,8,923,86.59,154,98.24,19.16
20240508,9,916,91.99,50,93.29,14.11
20240508,10,1108,95.51,70,91.73,12.42
20240508,11,1143,94.99,136,97.32,11.74
20240508,12,1141,93.63,205,95.0,15.29
20240508,13,955,93.91,102,93.78,14.14
20240508,14,846,86.23,82,98.4,11.19
20240508,15,897,98.48,130,98.48,10.81
20240508,16,1036,99.45,126,93.29,10.92
20240508,17,1060,99.75,81,95.22,16.49
20240508,18,1076,91.39,223,99.75,18.97
20240508,19,1002,90.26,180,93.72,13.95
20240508,20,825,96.43,292,98.8,19.27
20240509,1,1142,97.41,182,97.1,15.2
20240509,2,1014,93.84,104,93.25,16.23
20240509,3,848,91.8,187,92.75,10.18
20240509,4,816,87.8,110,96.48,18.99
20240509,5,966,96.63,215,91.56,15.25
20240509,6,882,94.49,154,97.49,12.03
20240509,7,826,87.82,62,94.86,15.97
20240509,8,1096,93.34,95,96.27,10.18
20240509,9,1144,85.45,148,91.96,19.96
20240509,10,1022,88.74,240,91.26,18.58
20240509,11,1169,90.38,277,96.33,10.01
20240509,12,1191,99.08,82,94.67,16.72
20240509,13,938,99.05,123,99.32,16.79
20240509,14,1122,89.07,285,99.43,12.32
20240509,15,807,92.66,88,93.99,16.25
20240509,16,1058,90.25,121,92.25,12.17
20240509,17,1114,87.36,267,99.49,13.57
20240509,18,908,90.89,282,90.65,15.3
20240509,19,1138,87.15,198,90.08,18.43
20240509,20,983,93.82,273,96.0,14.1
20240510,1,1197,99.92,80,97.27,13.61
20240510,2,996,86.27,136,96.2,17.05
20240510,3,846,97.72,35,91.79,12.11
20240510,4,1111,87.08,285,99.46,17.65
20240510,5,817,92.53,272,95.3,19.82
20240510,6,1022,89.05,239,98.51,11.55
20240510,7,1069,85.65,162,98.29,18.93
20240510,8,1094,89.06,91,99.17,13.16
20240510,9,917,92.71,228,90.62,10.88
20240510,10,873,90.93,41,98.7,17.85
20240510,11,1031,86.54,230,93.63,10.86
20240510,12,1040,86.39,225,91.75,16.26
20240510,13,888,93.69,116,99.2,14.05
20240510,14,918,99.29,109,99.09,19.5
20240510,15,1018,87.61,244,92.39,17.38
20240510,16,1081,97.12,87,98.12,13.59
20240510,17,847,86.38,192,98.23,14.36
20240510,18,995,90.68,161,94.82,14.64
20240510,19,1199,91.61,294,96.06,11.28
20240510,20,1024,93.93,214,98.77,14.14
20240511,1,1196,87.72,259,91.94,16.89
20240511,2,1189,89.21,295,90.86,17.38
20240511,3,836,86.99,155,93.22,18.15
20240511,4,999,98.03,248,94.22,19.28
20240511,5,1081,88.65,201,92.69,11.55
20240511,6,904,92.01,108,93.27,13.4
20240511,7,936,95.92,88,94.25,13.43
20240511,8,887,93.62,80,98.47,10.58
20240511,9,1136,98.16,248,93.04,14.43
20240511,10,1141,96.17,74,93.47,16.63
20240511,11,1077,92.73,84,99.61,11.17
20240511,12,1007,96.36,212,92.02,17.94
20240511,13,1014,96.13,163,95.99,12.42
20240511,14,1119,95.26,239,93.26,16.73
20240511,15,1138,86.69,262,90.22,12.19
20240511,16,1050,94.98,179,91.12,17.24
20240511,17,1096,86.88,134,98.13,15.8
20240511,18,815,98.42,171,90.61,12.78
20240511,19,1109,95.64,190,98.49,13.01
20240511,20,1095,87.94,198,93.05,16.51
20240512,1,998,96.49,279,99.95,18.03
20240512,2,1022,99.49,60,99.06,19.73
20240512,3,1167,95.03,50,97.1,10.75
20240512,4,974,96.6,107,94.27,12.93
20240512,5,1199,93.57,89,95.95,14.2
20240512,6,1121,98.22,290,96.92,10.34
20240512,7,893,91.22,54,96.97,15.07
20240512,8,916,96.9,99,90.84,15.25
20240512,9,813,85.24,39,95.0,17.07
20240512,10,1097,99.22,113,94.1,16.32
20240512,11,1046,94.72,94,99.46,18.64
20240512,12,1191,98.59,192,96.36,14.95
20240512,13,1032,94.4,55,98.82,18.29
20240512,14,1080,97.37,168,98.31,14.99
20240512,15,1015,99.68,145,95.88,13.31
20240512,16,1090,96.65,293,93.57,16.96
20240512,17,1102,98.62,179,98.92,13.92
20240512,18,862,95.43,101,96.68,13.1
20240512,19,872,97.48,275,90.63,10.75
20240512,20,1123,87.67,116,95.99,18.77
20240513,1,1127,87.61,147,96.57,18.45
20240513,2,881,98.87,263,94.94,18.84
20240513,3,952,88.65,64,92.33,16.33
20240513,4,988,85.23,281,94.59,16.14
20240513,5,881,95.69,205,96.14,19.46
20240513,6,1036,90.5,89,95.55,13.96
20240513,7,856,91.84,167,99.89,10.72
20240513,8,830,87.24,40,91.31,18.71
20240513,9,871,89.74,159,94.36,14.15
20240513,10,819,99.58,159,98.59,13.09
20240513,11,1097,88.34,278,98.25,17.36
20240513,12,1183,92.22,226,93.72,18.06
20240513,13,1053,96.54,71,97.97,19.53
20240513,14,858,92.93,144,94.88,11.46
20240513,15,927,93.05,182,97.83,16.71
20240513,16,882,87.88,216,90.9,13.1
20240513,17,1042,90.18,201,97.78,12.82
20240513,18,913,91.59,165,98.62,16.22
20240513,19,869,98.47,65,94.24,12.28
20240513,20,821,97.36,233,93.87,12.38
20240514,1,880,97.41,220,93.72,13.07
20240514,2,1183,86.77,85,98.37,12.95
20240514,3,1144,87.28,295,99.38,17.79
20240514,4,895,87.34,292,95.26,12.34
20240514,5,837,85.05,118,93.05,12.21
20240514,6,1171,90.0,70,92.54,18.62
20240514,7,1131,93.6,60,96.05,17.01
20240514,8,805,92.83,124,96.28,18.79
20240514,9,922,93.95,208,94.64,13.28
20240514,10,806,97.34,156,91.67,14.38
20240514,11,1070,88.97,149,96.07,14.73
20240514,12,892,98.57,206,98.06,17.62
20240514,13,826,97.94,248,91.44,10.99
20240514,14,915,97.52,121,96.81,16.06
20240514,15,1139,88.36,118,91.57,17.09
20240514,16,1070,97.82,124,90.24,15.2
20240514,17,1149,94.82,64,97.17,13.69
20240514,18,1147,93.06,41,97.62,13.31
20240514,19,1038,89.18,144,93.57,18.89
20240514,20,1168,95.49,286,99.85,16.08
20240515,1,1117,95.47,137,92.44,12.86
20240515,2,959,90.34,267,95.96,16.09
20240515,3,858,94.77,125,98.01,13.49
20240515,4,988,97.2,166,92.05,19.16
20240515,5,904,85.94,220,95.69,13.85
20240515,6,800,87.19,263,98.29,10.77
