DateID,ProductID,StockLevel,DaysOfInventoryOnHand,InventoryCarryingCost,StockOutOccurrence,OverstockOccurrence
20240401,6,344,36,178.12,0,0
20240401,7,329,58,624.89,0,0
20240401,8,113,59,186.55,0,0
20240401,9,487,58,276.55,0,0
20240401,10,425,59,238.65,0,0
20240401,11,434,59,794.83,0,0
20240401,12,261,29,372.81,0,0
20240401,13,188,10,318.92,0,0
20240401,14,313,37,372.27,0,0
20240401,15,60,21,94.06,0,0
20240401,16,352,46,278.92,1,0
20240401,17,312,41,449.19,0,0
20240401,18,279,34,399.89,0,0
20240401,19,452,58,269.77,0,0
20240401,20,459,50,866.87,0,1
20240402,1,94,26,156.95,0,0
20240402,2,162,28,146.76,0,1
20240402,3,379,19,608.94,0,0
20240402,4,356,26,425.62,0,0
20240402,5,468,51,277.81,0,0
20240402,6,225,34,155.63,1,0
20240402,7,227,51,274.13,0,0
20240402,8,349,47,644.34,0,0
20240402,9,213,36,333.11,0,0
20240402,10,90,43,98.73,0,0
20240402,11,236,57,419.49,0,0
20240402,12,242,59,245.33,0,0
20240402,13,356,36,366.66,0,0
20240402,14,235,18,146.25,0,0
20240402,15,276,50,209.72,0,0
20240402,16,164,24,319.38,0,0
20240402,17,440,18,855.78,0,0
20240402,18,411,35,415.61,0,0
20240402,19,72,11,92.01,0,0
20240402,20,228,46,414.32,0,0
20240403,1,195,56,155.9,0,0
20240403,2,472,21,595.61,0,1
20240403,3,163,16,149.84,0,0
20240403,4,210,15,167.11,0,0
20240403,5,188,59,298.82,1,0
20240403,6,273,48,471.68,0,1
20240403,7,336,24,608.55,0,1
20240403,8,383,34,761.32,0,0
20240403,9,184,26,359.85,0,0
20240403,10,99,49,178.12,0,0
20240403,11,431,16,272.08,0,0
20240403,12,157,22,152.05,0,0
20240403,13,383,13,649.35,0,0
20240403,14,422,58,288.2,0,0
20240403,15,225,26,397.01,0,0
20240403,16,492,47,477.12,0,0
20240403,17,108,14,91.54,0,0
20240403,18,336,59,658.29,0,0
20240403,19,449,29,383.12,0,0
20240403,20,455,37,714.43,0,0
20240404,1,202,12,214.81,0,0
20240404,2,124,14,155.89,0,0
20240404,3,77,29,141.41,0,0
20240404,4,205,15,157.78,0,0
20240404,5,226,57,217.41,0,0
20240404,6,297,48,516.38,0,0
20240404,7,310,46,586.66,0,0
20240404,8,86,48,100.7,0,0
20240404,9,393,34,236.58,0,0
20240404,10,55,25,44.88,0,0
20240404,11,482,19,917.2,0,0
20240404,12,431,52,676.2,0,0
20240404,13,487,39,445.78,0,0
20240404,14,371,13,436.67,0,0
20240404,15,289,50,560.16,0,0
20240404,16,229,21,263.55,0,0
20240404,17,89,34,173.71,0,0
20240404,18,376,52,244.76,0,0
20240404,19,206,56,370.66,0,0
20240404,20,204,31,288.3,0,0
20240405,1,233,55,464.78,0,0
20240405,2,453,17,471.45,1,0
20240405,3,198,46,332.79,0,0
20240405,4,499,13,842.64,0,0
20240405,5,303,56,424.59,0,0
20240405,6,122,40,114.91,0,0
20240405,7,180,36,117.56,0,0
20240405,8,389,13,349.35,0,0
20240405,9,336,22,247.23,0,0
20240405,10,469,32,508.81,0,0
20240405,11,419,44,328.77,0,0
20240405,12,318,48,576.69,0,0
20240405,13,465,20,334.26,0,0
20240405,14,181,47,336.85,0,0
20240405,15,70,24,107.55,0,0
20240405,16,151,37,100.6,0,0
20240405,17,342,49,604.56,0,0
20240405,18,151,30,144.56,0,0
20240405,19,470,13,476.83,0,0
20240405,20,338,59,471.45,0,0
20240406,1,248,18,226.49,0,0
20240406,2,342,11,584.1,0,0
20240406,3,71,33,106.35,0,0
20240406,4,161,24,124.92,0,0
20240406,5,214,17,386.17,0,0
20240406,6,156,17,139.04,0,0
20240406,7,262,36,483.44,0,0
20240406,8,312,41,474.51,0,0
20240406,9,378,12,500.48,0,0
20240406,10,151,23,79.15,0,0
20240406,11,420,53,722.65,0,0
20240406,12,442,13,541.71,0,0
20240406,13,286,31,376.4,0,0
20240406,14,78,12,144.82,0,0
20240406,15,129,14,108.19,0,0
20240406,16,267,51,464.68,0,0
20240406,17,382,20,473.17,0,0
20240406,18,71,36,134.2,0,0
20240406,19,185,59,354.4,0,1
20240406,20,59,41,37.76,0,0
20240407,1,212,20,327.92,0,0
20240407,2,345,55,368.36,0,0
20240407,3,425,56,521.34,0,0
20240407,4,333,48,192.58,0,0
20240407,5,187,27,192.54,0,0
20240407,6,286,48,175.01,0,0
20240407,7,128,50,76.26,0,0
20240407,8,449,14,753.14,0,0
20240407,9,434,29,567.85,0,0
20240407,10,454,49,852.4,0,0
20240407,11,456,28,538.28,0,0
20240407,12,451,47,720.45,0,0
20240407,13,476,36,633.28,0,0
20240407,14,252,39,238.85,1,0
20240407,15,382,27,457.71,1,0
20240407,16,374,24,230.02,0,0
20240407,17,331,31,584.78,0,0
20240407,18,367,30,353.05,0,0
20240407,19,269,22,426.67,0,0
20240407,20,374,22,537.24,0,1
20240408,1,282,48,496.13,0,0
20240408,2,217,13,253.7,0,0
20240408,3,336,49,656.18,0,0
20240408,4,85,13,72.23,0,1
20240408,5,330,51,466.96,0,0
20240408,6,106,53,110.24,0,0
20240408,7,378,26,270.41,0,0
20240408,8,132,21,235.22,0,0
20240408,9,442,35,779.63,0,0
20240408,10,88,48,143.61,0,0
20240408,11,154,19,277.4,0,0
20240408,12,301,15,440.35,0,1
20240408,13,67,20,53.21,0,0
20240408,14,487,36,353.95,0,0
20240408,15,173,48,97.24,1,0
20240408,16,268,41,441.03,0,0
20240408,17,362,23,302.39,0,0
20240408,18,81,58,91.86,0,0
20240408,19,413,17,553.79,0,0
20240408,20,182,46,136.47,0,0
20240409,1,354,36,371.0,0,0
20240409,2,439,10,254.43,1,0
20240409,3,163,43,284.13,0,0
20240409,4,444,45,836.22,0,0
20240409,5,487,57,889.53,0,0
20240409,6,484,46,848.42,0,1
20240409,7,495,48,950.23,0,0
20240409,8,309,10,241.3,0,0
20240409,9,129,21,160.33,0,0
20240409,10,107,56,132.04,0,0
20240409,11,335,59,233.34,0,0
20240409,12,226,17,163.7,0,0
20240409,13,58,12,70.03,0,0
20240409,14,148,33,266.97,0,0
20240409,15,159,43,169.68,0,0
20240409,16,186,44,99.98,0,0
20240409,17,397,59,756.5,0,0
20240409,18,172,36,253.64,0,0
20240409,19,246,30,403.07,0,0
20240409,20,443,29,692.46,0,1
20240410,1,89,56,112.28,0,0
20240410,2,248,28,426.66,0,0
20240410,3,482,12,706.77,0,0
20240410,4,441,48,581.32,0,0
20240410,5,213,31,182.57,0,0
20240410,6,202,29,312.57,1,0
20240410,7,269,17,373.42,0,0
20240410,8,207,44,283.97,0,0
20240410,9,254,45,154.51,0,0
20240410,10,322,33,265.94,0,0
20240410,11,368,42,332.63,0,0
20240410,12,368,37,504.2,0,0
20240410,13,281,59,434.77,0,0
20240410,14,370,27,399.69,0,0
20240410,15,167,42,288.0,0,0
20240410,16,423,22,274.87,0,0
20240410,17,232,48,394.51,0,0
20240410,18,218,42,256.24,0,0
20240410,19,51,18,53.75,0,0
20240410,20,69,35,35.14,0,0
20240411,1,181,26,361.06,0,0
20240411,2,379,44,581.72,0,0
20240411,3,271,13,160.3,0,0
20240411,4,258,59,401.53,0,0
20240411,5,166,46,128.74,0,0
20240411,6,332,50,218.89,0,0
20240411,7,305,24,597.49,1,1
20240411,8,278,55,415.06,0,0
20240411,9,428,10,496.7,0,0
20240411,10,299,45,500.27,0,0
20240411,11,481,20,580.72,0,0
20240411,12,51,11,95.97,0,0
20240411,13,303,31,198.02,0,0
20240411,14,458,58,842.07,0,0
20240411,15,462,32,899.5,0,0
20240411,16,210,52,228.13,0,0
20240411,17,366,25,506.7,0,0
20240411,18,150,59,76.33,0,0
20240411,19,146,32,240.1,0,0
20240411,20,276,51,170.09,0,0
20240412,1,489,29,367.74,0,0
20240412,2,117,18,230.0,0,0
20240412,3,409,27,258.61,0,0
20240412,4,307,43,249.84,0,0
20240412,5,407,41,667.96,0,0
20240412,6,82,31,103.79,0,0
20240412,7,293,50,474.57,0,0
20240412,8,98,46,183.15,0,0
20240412,9,398,41,251.36,0,0
20240412,10,239,42,254.22,1,0
20240412,11,355,31,205.18,0,0
20240412,12,116,14,150.6,0,0
20240412,13,368,29,619.24,0,0
20240412,14,325,36,467.63,0,0
20240412,15,441,40,876.21,0,0
20240412,16,345,16,529.12,0,0
20240412,17,406,10,518.27,0,0
20240412,18,75,33,142.96,0,0
20240412,19,251,42,317.33,0,0
20240412,20,60,57,97.47,0,0
20240413,1,444,43,292.83,0,0
20240413,2,450,57,340.93,0,0
20240413,3,79,41,97.12,0,0
20240413,4,391,39,412.2,0,0
20240413,5,269,43,450.94,0,0
20240413,6,342,55,309.87,0,0
20240413,7,463,23,306.39,0,0
20240413,8,81,45,157.23,0,0
20240413,9,69,50,51.15,0,0
20240413,10,76,41,132.71,0,0
20240413,11,184,27,111.34,0,0
20240413,12,180,52,112.93,0,0
20240413,13,130,49,176.35,0,0
20240413,14,407,23,296.47,0,0
20240413,15,56,37,71.18,0,0
20240413,16,139,30,133.31,0,0
20240413,17,78,43,109.25,0,0
20240413,18,249,25,338.09,0,0
20240413,19,418,59,755.61,0,0
20240413,20,103,44,85.22,0,1
20240414,1,196,22,222.19,0,0
20240414,2,437,30,759.86,0,0
20240414,3,326,21,203.32,0,0
20240414,4,202,29,313.81,0,0
20240414,5,235,58,441.18,0,0
20240414,6,434,22,856.11,0,0
20240414,7,279,36,535.46,0,0
20240414,8,449,46,330.05,0,0
20240414,9,388,34,346.54,0,0
20240414,10,130,22,141.09,0,0
20240414,11,360,30,347.73,0,0
20240414,12,393,23,567.81,0,0
20240414,13,236,44,256.92,0,0
20240414,14,158,59,89.08,0,0
20240414,15,171,46,290.93,0,0
20240414,16,208,58,378.02,0,0
20240414,17,403,18,773.11,0,0
20240414,18,440,50,676.34,0,0
20240414,19,235,28,250.81,0,0
20240414,20,169,48,141.7,0,0
20240415,1,208,54,305.12,0,0
20240415,2,361,58,381.02,0,0
20240415,3,449,16,430.3,0,0
20240415,4,172,26,256.15,0,0
20240415,5,162,51,226.15,0,0
20240415,6,205,32,330.82,0,0
20240415,7,185,56,101.24,0,0
20240415,8,157,29,286.73,0,0
20240415,9,164,15,278.1,0,0
20240415,10,365,56,391.15,0,0
20240415,11,53,55,51.04,0,0
20240415,12,179,44,180.72,0,0
20240415,13,498,41,325.21,0,0
20240415,14,403,27,528.53,0,0
20240415,15,334,23,317.05,0,0
20240415,16,459,20,563.33,0,1
20240415,17,478,24,834.82,0,0
20240415,18,161,50,253.75,0,1
20240415,19,195,16,342.75,0,0
20240415,20,51,16,98.16,1,1
20240416,1,122,44,81.54,0,0
20240416,2,346,43,345.5,0,0
20240416,3,133,59,146.47,1,0
20240416,4,76,50,77.78,0,0
20240416,5,276,14,317.64,0,0
20240416,6,364,18,594.65,0,0
20240416,7,300,30,328.36,0,0
20240416,8,267,16,349.75,0,0
20240416,9,457,26,644.03,0,0
20240416,10,224,53,154.07,0,0
20240416,11,486,44,806.28,0,0
20240416,12,305,43,567.6,0,0
20240416,13,331,38,339.1,0,0
20240416,14,245,25,406.4,1,0
20240416,15,62,55,43.32,0,0
20240416,16,217,41,191.16,0,1
20240416,17,221,37,123.82,0,0
20240416,18,90,50,46.97,0,0
20240416,19,232,11,332.51,0,0
20240416,20,438,11,548.46,1,0
20240417,1,272,47,187.84,0,0
20240417,2,81,41,49.66,0,0
20240417,3,100,58,159.48,0,0
20240417,4,364,20,349.3,0,0
20240417,5,196,27,266.89,0,0
20240417,6,268,44,384.11,0,0
20240417,7,224,52,342.59,1,0
20240417,8,351,57,279.83,0,0
20240417,9,461,48,702.08,0,0
20240417,10,425,32,716.52,0,0
20240417,11,345,10,390.53,0,1
20240417,12,227,53,120.47,0,0
20240417,13,329,12,253.34,0,0
20240417,14,469,53,382.68,0,0
20240417,15,73,50,38.21,0,0
20240417,16,369,51,638.58,0,0
20240417,17,281,51,452.43,0,0
20240417,18,386,54,210.73,0,0
20240417,19,98,56,57.39,0,1
20240417,20,64,25,70.03,0,0
20240418,1,58,23,59.03,0,0
20240418,2,102,33,77.56,0,0
20240418,3,242,37,471.57,0,0
20240418,4,498,48,687.38,0,0
20240418,5,413,51,469.28,0,0
20240418,6,72,51,122.58,0,0
20240418,7,195,58,113.21,0,0
20240418,8,201,41,172.36,0,0
20240418,9,72,48,113.92,0,0
20240418,10,178,45,212.8,0,0
20240418,11,408,30,403.62,0,0
20240418,12,353,54,578.94,0,0
20240418,13,444,12,487.52,0,0
20240418,14,256,50,342.7,0,0
20240418,15,138,28,160.59,0,0
20240418,16,73,13,125.83,0,0
20240418,17,259,43,136.03,0,0
20240418,18,137,10,141.88,0,0
20240418,19,487,30,372.24,0,0
20240418,20,98,32,154.81,0,0
20240419,1,457,13,345.43,0,0
20240419,2,179,53,339.79,0,0
20240419,3,176,46,138.2,0,0
20240419,4,234,25,438.84,0,0
20240419,5,431,59,220.16,0,0
20240419,6,458,30,430.35,0,0
20240419,7,326,30,416.73,0,0
20240419,8,248,20,348.32,0,0
20240419,9,171,51,140.64,0,0
20240419,10,419,57,784.64,0,0
20240419,11,270,14,250.38,0,0
20240419,12,375,59,198.19,0,0
20240419,13,370,35,362.91,1,0
20240419,14,247,27,403.14,0,0
20240419,15,335,46,571.6,0,0
20240419,16,87,25,165.4,0,0
20240419,17,370,34,281.58,0,0
20240419,18,431,57,651.5,0,0
20240419,19,212,22,415.92,0,0
20240419,20,299,47,470.12,0,0
20240420,1,460,57,490.84,0,1
20240420,2,480,41,958.59,0,1
20240420,3,56,29,29.57,0,0
20240420,4,319,36,480.91,0,0
20240420,5,450,47,876.84,0,0
20240420,6,432,46,237.11,0,0
20240420,7,430,24,662.45,0,0
20240420,8,110,40,168.36,0,0
20240420,9,52,11,79.37,0,0
20240420,10,140,54,178.33,0,0
20240420,11,105,18,112.14,0,0
20240420,12,430,13,809.76,0,0
20240420,13,434,30,499.76,0,0
20240420,14,305,43,461.7,0,0
20240420,15,305,12,400.73,0,0
20240420,16,438,46,651.45,0,0
20240420,17,198,29,393.17,0,0
20240420,18,67,54,79.65,0,0
20240420,19,89,30,71.08,0,0
20240420,20,482,53,638.37,0,0
20240421,1,77,18,153.51,0,0
20240421,2,260,26,236.42,0,0
20240421,3,83,12,74.79,0,0
20240421,4,344,30,358.04,0,0
20240421,5,140,18,268.65,0,0
20240421,6,55,58,30.45,0,0
20240421,7,144,58,194.28,1,0
20240421,8,199,33,155.7,0,0
20240421,9,215,15,306.48,0,0
20240421,10,74,57,43.56,0,0
20240421,11,273,17,371.63,1,0
20240421,12,310,11,386.29,1,0
20240421,13,216,48,382.46,0,0
20240421,14,240,34,379.67,0,0
20240421,15,132,51,88.27,0,0
20240421,16,301,31,315.9,0,0
20240421,17,373,41,454.2,0,0
20240421,18,393,26,213.29,0,0
20240421,19,185,23,213.39,0,1
20240421,20,263,24,485.29,0,0
20240422,1,215,21,168.03,0,0
20240422,2,352,49,305.01,1,0
20240422,3,433,37,776.53,0,0
20240422,4,354,19,451.25,0,0
20240422,5,276,31,328.98,0,0
20240422,6,354,31,648.34,0,1
20240422,7,58,10,98.63,0,0
20240422,8,387,23,724.88,0,0
20240422,9,324,32,214.19,0,0
20240422,10,261,52,385.94,0,0
20240422,11,309,51,509.41,0,0
20240422,12,472,55,554.88,0,0
20240422,13,391,44,258.85,1,0
20240422,14,415,56,641.24,0,0
20240422,15,105,48,119.62,0,0
20240422,16,471,41,493.31,0,0
20240422,17,478,59,826.97,0,0
20240422,18,386,45,401.81,1,0
20240422,19,232,16,439.06,1,0
20240422,20,360,14,543.56,0,0
20240423,1,456,11,774.79,1,0
20240423,2,353,47,321.26,0,0
20240423,3,84,54,49.23,0,0
20240423,4,88,42,172.8,0,0
20240423,5,377,36,652.19,0,0
20240423,6,130,39,114.28,0,0
20240423,7,395,55,760.25,0,0
20240423,8,487,24,362.9,0,0
20240423,9,307,14,602.76,0,0
20240423,10,150,24,174.65,0,0
20240423,11,279,58,487.23,0,0
20240423,12,99,24,169.15,0,0
20240423,13,69,43,116.64,0,0
20240423,14,315,44,371.61,0,0
20240423,15,74,14,40.44,0,0
20240423,16,372,28,510.73,0,0
20240423,17,264,47,294.78,0,0
20240423,18,53,22,85.07,1,0
20240423,19,337,51,613.17,0,0
20240423,20,396,44,238.93,0,0
20240424,1,54,58,62.61,0,0
20240424,2,327,57,434.05,0,0
20240424,3,119,31,126.96,0,0
20240424,4,402,56,681.25,0,0
20240424,5,246,15,141.96,0,0
20240424,6,134,27,195.82,0,0
20240424,7,85,52,91.99,0,0
20240424,8,96,42,57.3,0,0
20240424,9,281,40,294.51,0,0
20240424,10,212,16,366.97,0,0
20240424,11,322,58,233.11,0,0
20240424,12,495,15,949.57,0,0
20240424,13,363,26,259.0,0,0
20240424,14,267,42,388.71,0,0
20240424,15,212,46,111.19,0,0
20240424,16,436,40,756.09,0,0
20240424,17,201,45,284.8,0,0
20240424,18,210,47,243.08,0,0
20240424,19,398,26,761.59,0,0
20240424,20,222,56,151.48,0,0
20240425,1,246,49,374.59,0,0
20240425,2,110,21,215.56,0,0
20240425,3,285,32,521.25,0,0
20240425,4,209,40,325.23,0,0
20240425,5,300,25,278.48,0,0
20240425,6,98,44,170.38,0,0
20240425,7,458,43,806.37,0,0
20240425,8,372,44,362.93,0,0
20240425,9,160,42,311.49,0,0
20240425,10,317,43,448.65,0,0
20240425,11,484,45,727.91,0,0
20240425,12,406,22,499.8,0,0
20240425,13,156,45,294.13,0,0
20240425,14,450,36,307.33,0,0
20240425,15,64,34,58.55,0,0
20240425,16,186,26,348.25,0,0
20240425,17,343,15,656.78,0,0
20240425,18,227,35,148.08,0,0
20240425,19,200,44,221.75,0,0
20240425,20,121,51,110.1,0,0
20240426,1,343,58,432.1,0,0
20240426,2,276,28,327.1,0,0
20240426,3,426,54,515.58,0,0
20240426,4,232,39,372.75,0,0
20240426,5,138,18,272.26,0,0
20240426,6,95,43,147.96,0,0
20240426,7,140,31,178.04,0,0
20240426,8,181,32,294.29,0,0
20240426,9,178,43,318.47,0,0
20240426,10,154,45,203.29,0,0
20240426,11,492,37,293.39,0,0
20240426,12,226,28,214.65,0,0
20240426,13,264,21,504.64,0,0
20240426,14,64,10,66.14,0,0
20240426,15,164,23,313.31,0,0
20240426,16,375,58,671.95,0,0
20240426,17,179,33,283.3,0,0
20240426,18,432,26,296.33,0,0
20240426,19,426,48,760.67,0,0
20240426,20,252,46,387.11,0,0
20240427,1,87,40,79.22,0,0
20240427,2,219,53,257.98,0,0
20240427,3,175,54,143.55,0,0
20240427,4,408,23,790.69,0,0
20240427,5,336,41,567.23,0,0
20240427,6,237,48,367.28,0,0
20240427,7,356,31,217.23,0,0
20240427,8,158,44,97.48,0,0
20240427,9,443,44,532.4,0,0
20240427,10,221,48,374.47,0,0
20240427,11,189,58,361.34,0,0
20240427,12,91,15,155.08,0,0
20240427,13,335,50,438.29,0,0
20240427,14,245,56,162.6,0,0
20240427,15,77,33,107.55,0,0
20240427,16,113,37,126.88,0,0
20240427,17,115,24,179.7,0,0
20240427,18,272,46,415.87,0,0
20240427,19,471,47,827.56,0,0
20240427,20,375,19,368.88,0,1
20240428,1,290,55,454.2,0,0
20240428,2,218,49,141.67,0,0
20240428,3,268,31,516.68,0,0
20240428,4,492,25,970.46,0,1
20240428,5,179,10,323.21,0,0
20240428,6,396,39,339.94,0,0
20240428,7,360,35,535.46,0,0
20240428,8,400,38,204.16,1,0
20240428,9,258,54,376.93,0,0
20240428,10,293,11,378.92,0,0
20240428,11,375,13,285.88,0,0
20240428,12,60,12,78.9,0,0
20240428,13,304,15,348.85,0,0
20240428,14,407,15,794.9,0,0
20240428,15,75,11,140.95,0,0
20240428,16,70,34,91.85,0,0
20240428,17,351,34,351.44,0,0
20240428,18,216,37,328.56,0,0
20240428,19,239,42,155.93,0,0
20240428,20,329,48,245.99,0,0
20240429,1,345,51,558.08,0,1
20240429,2,86,33,151.55,0,0
20240429,3,63,38,73.66,0,0
20240429,4,487,51,711.19,0,0
20240429,5,149,57,80.22,0,0
20240429,6,178,49,193.94,0,0
20240429,7,366,39,665.15,0,1
20240429,8,341,59,395.31,0,0
20240429,9,132,57,197.16,0,0
20240429,10,339,51,620.62,0,0
20240429,11,73,55,80.61,0,0
20240429,12,239,12,365.99,0,0
20240429,13,386,34,712.6,0,0
20240429,14,148,20,87.06,0,0
20240429,15,385,56,207.14,0,0
20240429,16,225,11,323.68,0,0
20240429,17,114,40,107.57,0,0
20240429,18,157,54,138.87,0,0
20240429,19,344,17,276.78,0,0
20240429,20,80,16,125.11,0,0
20240430,1,198,40,127.3,0,0
20240430,2,237,59,324.35,0,0
20240430,3,55,37,88.11,0,0
20240430,4,298,37,249.45,0,0
20240430,5,428,43,709.27,0,0
20240430,6,460,47,906.57,0,1
20240430,7,173,20,337.01,0,0
20240430,8,248,32,156.18,0,0
20240430,9,51,51,91.95,0,0
20240430,10,253,23,306.3,0,0
20240430,11,376,46,383.87,0,1
20240430,12,243,25,321.98,0,0
20240430,13,462,33,897.63,1,0
20240430,14,58,55,59.69,0,0
20240430,15,360,25,705.72,0,0
20240430,16,121,13,96.44,0,0
20240430,17,406,14,415.66,0,0
20240430,18,393,43,601.39,0,0
20240430,19,461,51,612.05,0,0
20240430,20,79,25,93.62,0,0
20240501,1,236,26,137.31,0,0
20240501,2,100,28,135.4,0,0
20240501,3,274,25,268.43,0,0
20240501,4,325,15,307.77,0,0
20240501,5,262,15,290.96,0,0
20240501,6,117,18,165.87,0,0
20240501,7,204,18,254.82,0,0
20240501,8,54,52,69.45,0,0
20240501,9,56,28,106.41,0,0
20240501,10,425,27,603.18,0,0
20240501,11,195,51,384.14,0,0
20240501,12,178,44,225.24,0,0
20240501,13,180,11,166.25,0,0
20240501,14,275,54,417.61,0,0
20240501,15,274,43,220.45,0,0
20240501,16,352,47,365.23,0,1
20240501,17,67,30,103.22,0,0
20240501,18,230,55,160.23,0,0
20240501,19,186,36,222.5,0,0
20240501,20,133,11,163.49,0,0
20240502,1,441,26,783.06,0,0
20240502,2,189,29,286.34,0,1
20240502,3,96,26,80.96,0,0
20240502,4,325,28,216.79,0,0
20240502,5,455,24,687.19,0,0
20240502,6,74,52,77.72,0,0
20240502,7,77,38,120.46,0,0
20240502,8,397,59,634.38,0,0
20240502,9,374,27,503.15,0,0
20240502,10,391,15,528.61,0,0
20240502,11,95,21,164.79,1,0
20240502,12,130,17,79.27,0,0
20240502,13,288,47,484.93,0,0
20240502,14,104,11,192.75,0,0
20240502,15,422,21,223.93,0,0
20240502,16,93,31,150.21,0,0
20240502,17,350,34,645.21,0,0
20240502,18,452,20,464.15,0,0
20240502,19,200,13,356.06,0,0
20240502,20,372,33,445.54,0,0
20240503,1,432,22,526.45,1,0
20240503,2,433,32,592.33,0,0
20240503,3,289,41,284.59,0,0
20240503,4,69,42,96.88,0,0
20240503,5,334,30,667.23,0,0
20240503,6,51,42,46.66,1,0
20240503,7,485,38,448.05,0,0
20240503,8,400,34,787.06,0,0
20240503,9,107,59,213.22,0,0
20240503,10,426,41,471.69,0,0
20240503,11,422,58,309.76,0,0
20240503,12,192,17,275.33,0,0
20240503,13,87,27,154.09,0,0
20240503,14,336,10,365.33,0,0
20240503,15,99,59,65.3,0,0
20240503,16,363,44,415.55,0,0
20240503,17,378,49,619.05,0,0
20240503,18,66,38,73.08,0,0
20240503,19,403,49,330.98,0,0
20240503,20,79,59,59.62,0,0
20240504,1,87,22,157.05,0,0
20240504,2,158,15,84.96,1,0
20240504,3,302,33,158.27,0,0
20240504,4,343,42,581.41,0,0
20240504,5,422,29,232.71,0,0
20240504,6,460,46,469.95,0,0
20240504,7,281,52,534.28,0,0
20240504,8,492,30,293.42,0,0
20240504,9,416,59,237.32,0,0
20240504,10,142,10,158.3,0,0
20240504,11,387,53,530.25,0,0
20240504,12,132,31,260.56,0,0
20240504,13,214,27,387.86,0,0
20240504,14,221,19,248.69,0,0
20240504,15,142,47,142.23,0,0
20240504,16,285,31,234.9,0,0
20240504,17,126,20,192.53,0,0
20240504,18,388,55,578.65,0,0
20240504,19,198,25,356.21,0,0
20240504,20,486,13,519.71,0,1
20240505,1,261,36,367.19,0,0
20240505,2,405,10,550.68,0,0
20240505,3,194,54,152.57,0,0
20240505,4,220,14,421.9,0,0
20240505,5,445,35,376.31,0,0
20240505,6,278,40,250.41,0,0
20240505,7,397,58,345.74,0,0
20240505,8,144,40,198.02,0,0
20240505,9,225,53,235.65,0,0
20240505,10,232,59,122.77,0,0
20240505,11,283,24,159.12,0,0
20240505,12,147,26,159.12,0,0
20240505,13,180,21,172.03,0,0
20240505,14,91,45,112.86,0,0
20240505,15,256,17,263.63,0,0
20240505,16,104,41,80.24,0,0
20240505,17,430,46,219.58,0,0
20240505,18,107,33,114.75,0,0
20240505,19,469,23,930.93,0,0
20240505,20,156,34,199.7,0,0
20240506,1,354,11,183.62,0,0
20240506,2,332,37,619.63,0,0
20240506,3,59,55,111.04,0,0
20240506,4,453,48,654.33,0,0
20240506,5,328,33,230.45,0,0
20240506,6,277,46,341.32,0,0
20240506,7,493,47,770.79,0,0
20240506,8,447,49,640.26,0,0
20240506,9,102,21,131.95,0,0
20240506,10,361,48,600.48,0,0
20240506,11,76,24,85.99,0,0
20240506,12,384,57,274.6,0,0
20240506,13,493,43,334.74,0,1
20240506,14,50,48,44.98,0,0
20240506,15,110,49,176.06,0,1
20240506,16,141,29,123.81,0,0
20240506,17,169,53,213.19,1,0
20240506,18,467,39,496.05,0,0
20240506,19,412,48,782.73,0,0
20240506,20,94,34,70.1,0,0
20240507,1,400,47,699.87,0,0
20240507,2,478,42,524.81,0,0
20240507,3,227,53,256.5,0,0
20240507,4,370,40,209.92,0,0
20240507,5,483,46,377.76,0,0
20240507,6,58,57,70.45,0,0
20240507,7,292,30,196.89,0,0
20240507,8,432,48,794.24,0,0
20240507,9,351,44,414.24,0,0
20240507,10,64,38,116.92,0,0
20240507,11,218,22,326.15,0,0
20240507,12,445,49,538.46,0,0
20240507,13,108,50,149.88,0,0
20240507,14,55,11,40.93,0,0
20240507,15,414,26,423.3,0,0
20240507,16,392,29,387.97,0,0
20240507,17,270,57,352.27,0,0
20240507,18,454,10,859.33,0,0
20240507,19,355,22,250.76,0,1
20240507,20,151,43,150.07,0,0
20240508,1,196,43,162.43,0,0
20240508,2,351,37,574.74,0,0
20240508,3,138,50,175.24,0,0
20240508,4,89,16,92.23,0,0
20240508,5,186,16,310.3,0,0
20240508,6,303,11,503.57,0,0
20240508,7,248,59,407.15,0,0
20240508,8,211,58,145.56,0,1
20240508,9,109,12,69.58,1,0
20240508,10,117,45,198.27,0,0
20240508,11,56,32,74.64,0,0
20240508,12,64,42,89.84,0,0
20240508,13,250,55,337.56,0,0
20240508,14,447,16,681.32,0,0
20240508,15,318,22,378.47,0,0
20240508,16,468,13,284.15,0,0
20240508,17,307,29,269.13,0,0
20240508,18,289,37,416.59,0,0
20240508,19,280,44,143.57,0,0
20240508,20,286,49,233.88,0,0
20240509,1,62,33,108.75,0,0
20240509,2,189,38,172.02,0,0
20240509,3,465,53,758.92,0,0
20240509,4,312,25,407.28,0,0
20240509,5,106,55,132.42,0,0
20240509,6,224,57,140.53,0,0
20240509,7,301,25,571.54,0,0
20240509,8,61,50,55.14,0,0
20240509,9,355,27,226.09,0,0
20240509,10,275,17,285.06,0,1
20240509,11,357,15,451.24,0,0
20240509,12,210,54,237.38,0,0
20240509,13,135,44,153.98,1,0
20240509,14,329,59,237.66,0,0
20240509,15,425,22,782.45,0,0
20240509,16,486,58,342.08,0,0
20240509,17,407,11,714.51,0,0
20240509,18,227,42,344.24,0,0
20240509,19,473,51,304.34,0,0
